Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-06-01 12:20:31.0,2.07673,0.66550,10.16633,-1.63769,9.13660,-4.25225,-1.70898,23.62061,2.80762,-264.0,-1.0,122.0,-14.0,463.0,-14842.0,-6924.0,-1.71910,8.63380,-5.03758,19.47021,2.25830,7.81250,60.0,95.0,-144.0
2024-06-01 12:20:31.1,1.93835,0.56979,9.16523,-2.36556,8.10227,-6.07191,-1.46484,23.31543,3.96729,-1071.0,-30.0,129.0,16.0,290.0,-14572.0,-7483.0,-2.77737,7.86284,-6.09107,64.08691,4.39453,7.69043,57.0,97.0,-148.0
2024-06-01 12:20:31.2,1.98729,-1.08534,9.27556,-2.08782,7.71918,-4.91308,-0.24414,22.94922,5.85938,132.0,-305.0,-156.0,-88.0,226.0,-14447.0,-7723.0,-2.66724,9.48617,-3.68720,-2.80762,20.14160,-10.00977,57.0,95.0,-148.0
2024-06-01 12:20:31.3,0.15152,-1.40564,9.08089,-2.17401,7.04878,-6.06233,-0.67139,22.94922,5.85938,-573.0,-200.0,-6.0,-394.0,122.0,-14240.0,-8092.0,-1.69994,6.15811,-4.80294,33.08105,11.77979,-1.28174,57.0,96.0,-151.0
2024-06-01 12:20:31.4,0.60499,3.87200,10.89705,-0.61294,7.06794,-5.84206,-0.24414,22.15576,7.32422,309.0,38.0,75.0,-388.0,99.0,-14116.0,-8307.0,-0.59857,6.59866,-6.04318,-21.24023,-4.94385,2.01416,57.0,97.0,-151.0
2024-06-01 12:20:31.5,1.28609,-4.61125,9.02685,-1.06306,11.37765,-1.87712,-1.03760,22.94922,6.89697,-153.0,354.0,-115.0,-229.0,297.0,-14328.0,-7938.0,-2.07824,10.53007,-5.65531,13.06152,-20.69092,-6.65283,58.0,95.0,-150.0
2024-06-01 12:20:31.6,2.86708,3.90780,12.10301,-1.58023,5.14293,-8.68647,0.00000,23.31543,7.69043,-267.0,261.0,20.0,22.0,483.0,-14110.0,-8314.0,-2.06866,6.04797,-8.00171,6.53076,-17.02881,-1.46484,59.0,98.0,-152.0
2024-06-01 12:20:31.7,2.19981,0.80153,6.81341,-3.39989,12.32579,-2.54752,-1.46484,22.15576,8.05664,170.0,874.0,-744.0,327.0,1182.0,-14377.0,-7761.0,-3.78297,18.33066,-0.53632,24.16992,-50.78125,-49.25537,56.0,98.0,-149.0
2024-06-01 12:20:31.8,1.56226,-1.24863,6.20293,-2.51879,5.88037,-3.31369,-4.39453,22.94922,6.59180,-1142.0,236.0,-680.0,414.0,1880.0,-13776.0,-8657.0,-3.00244,5.83727,-2.93540,64.81934,-11.16943,-43.21289,59.0,103.0,-152.0
2024-06-01 12:20:31.9,0.92235,-2.67045,9.94469,-1.73346,4.76942,-4.08944,-5.43213,21.48438,8.85010,-85.0,330.0,-555.0,346.0,2544.0,-13425.0,-9034.0,-1.61375,4.99448,-3.08384,-5.92041,-20.38574,-30.45654,60.0,104.0,-156.0
2024-06-01 12:20:32.0,0.78368,1.81459,12.04878,-1.49404,7.92030,-6.47415,-6.89697,20.38574,9.94873,553.0,485.0,-248.0,438.0,2992.0,-13510.0,-8762.0,-3.15088,8.26508,-6.36880,-37.10938,-30.51758,-15.01465,61.0,107.0,-154.0
2024-06-01 12:20:32.1,0.78927,-2.40634,6.10702,-3.15088,11.18611,-3.74467,-9.03320,20.75195,8.78906,-108.0,200.0,3.0,573.0,3274.0,-13708.0,-8335.0,-3.15567,10.02727,-5.12856,20.75195,-4.27246,6.10352,60.0,107.0,-153.0
2024-06-01 12:20:32.2,2.22844,-1.86833,8.39008,-0.71829,4.07987,-5.15251,-9.03320,20.75195,7.69043,55.0,181.0,82.0,778.0,3142.0,-13548.0,-8626.0,-1.23066,6.13416,-2.55231,-9.33838,-21.17920,-3.23486,61.0,106.0,-154.0
2024-06-01 12:20:32.3,1.28668,-0.96305,10.15829,-2.40386,6.16768,-5.91868,-8.36182,21.17920,8.05664,570.0,253.0,-251.0,861.0,3293.0,-13597.0,-8484.0,-2.17880,6.96738,-5.04716,-37.47559,-14.89258,-14.46533,62.0,106.0,-152.0
2024-06-01 12:20:32.4,3.34585,-4.14532,7.89071,-2.03036,8.21719,-5.84206,-8.97217,21.17920,6.59180,-578.0,-145.0,-34.0,815.0,3433.0,-13704.0,-8258.0,-1.85797,7.25469,-6.70879,46.69189,12.20703,-0.67139,62.0,110.0,-154.0
