Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:14:45.284041,184,820,620
2015-06-12 14:14:45.383490,180,820,620
2015-06-12 14:14:45.482939,176,820,620
2015-06-12 14:14:45.582388,176,816,632
2015-06-12 14:14:45.681837,168,816,628
2015-06-12 14:14:45.781286,168,820,628
2015-06-12 14:14:45.880735,180,824,640
2015-06-12 14:14:45.980184,168,820,628
2015-06-12 14:14:46.079633,176,820,604
2015-06-12 14:14:46.179082,184,824,628
2015-06-12 14:14:46.278531,188,824,636
2015-06-12 14:14:46.377980,192,832,624
2015-06-12 14:14:46.477429,180,824,628
2015-06-12 14:14:46.576878,172,820,632
2015-06-12 14:14:46.676327,188,804,624
2015-06-12 14:14:46.775776,160,800,688
2015-06-12 14:14:46.875225,156,812,688
2015-06-12 14:14:46.974674,152,816,704
2015-06-12 14:14:47.074123,164,812,660
2015-06-12 14:14:47.173572,172,808,620
2015-06-12 14:14:47.273021,156,780,676
2015-06-12 14:14:47.372470,152,784,700
2015-06-12 14:14:47.471919,144,784,700
2015-06-12 14:14:47.571368,168,784,704
2015-06-12 14:14:47.670817,176,768,684
2015-06-12 14:14:47.770266,156,764,692
2015-06-12 14:14:47.869715,152,780,704
2015-06-12 14:14:47.969164,156,788,696
2015-06-12 14:14:48.068613,152,772,712
2015-06-12 14:14:48.168062,140,736,732
2015-06-12 14:14:48.267511,148,760,680
2015-06-12 14:14:48.366960,160,796,700
2015-06-12 14:14:48.466409,152,772,716
2015-06-12 14:14:48.565858,132,756,732
2015-06-12 14:14:48.665307,160,752,708
2015-06-12 14:14:48.764756,180,760,688
2015-06-12 14:14:48.864205,164,768,684
2015-06-12 14:14:48.963654,180,768,692
2015-06-12 14:14:49.063103,176,736,736
2015-06-12 14:14:49.162552,172,732,752
2015-06-12 14:14:49.262001,188,744,724
2015-06-12 14:14:49.361450,192,756,720
2015-06-12 14:14:49.460899,196,744,760
2015-06-12 14:14:49.560348,212,740,752
2015-06-12 14:14:49.659797,220,740,740
2015-06-12 14:14:49.759246,216,720,712
2015-06-12 14:14:49.858695,212,688,772
2015-06-12 14:14:49.958144,208,668,792
2015-06-12 14:14:50.057593,196,696,756
2015-06-12 14:14:50.157042,184,700,800
2015-06-12 14:14:50.256491,208,680,748
2015-06-12 14:14:50.355940,220,692,744
2015-06-12 14:14:50.455389,208,708,748
2015-06-12 14:14:50.554838,196,692,744
2015-06-12 14:14:50.654287,200,700,760
2015-06-12 14:14:50.753736,200,736,704
2015-06-12 14:14:50.853185,204,752,716
2015-06-12 14:14:50.952634,200,748,732
2015-06-12 14:14:51.052083,196,744,708
2015-06-12 14:14:51.151532,184,760,708
2015-06-12 14:14:51.250981,196,756,724
2015-06-12 14:14:51.350430,192,724,740
2015-06-12 14:14:51.449879,192,720,732
2015-06-12 14:14:51.549328,196,768,680
2015-06-12 14:14:51.648777,188,760,716
2015-06-12 14:14:51.748226,188,752,704
2015-06-12 14:14:51.847675,184,760,708
2015-06-12 14:14:51.947124,180,756,696
2015-06-12 14:14:52.046573,184,776,736
2015-06-12 14:14:52.146022,192,760,728
2015-06-12 14:14:52.245471,196,728,736
2015-06-12 14:14:52.344920,200,744,696
2015-06-12 14:14:52.444369,208,760,700
2015-06-12 14:14:52.543818,200,756,708
2015-06-12 14:14:52.643267,204,748,716
2015-06-12 14:14:52.742716,196,748,700
2015-06-12 14:14:52.842165,192,756,700
2015-06-12 14:14:52.941614,188,760,712
2015-06-12 14:14:53.041063,188,764,716
2015-06-12 14:14:53.140512,192,760,708
2015-06-12 14:14:53.239961,192,756,692
2015-06-12 14:14:53.339410,188,760,708
2015-06-12 14:14:53.438859,184,768,716
2015-06-12 14:14:53.538308,188,756,700
2015-06-12 14:14:53.637757,196,752,696
2015-06-12 14:14:53.737206,196,756,700
2015-06-12 14:14:53.836655,192,764,688
2015-06-12 14:14:53.936104,188,760,724
2015-06-12 14:14:54.035553,200,772,732
2015-06-12 14:14:54.135002,204,764,724
2015-06-12 14:14:54.234451,216,732,704
2015-06-12 14:14:54.333900,220,776,688
2015-06-12 14:14:54.433349,240,772,660
2015-06-12 14:14:54.532798,256,716,712
2015-06-12 14:14:54.632247,248,704,740
2015-06-12 14:14:54.731696,248,760,676
2015-06-12 14:14:54.831145,240,732,728
2015-06-12 14:14:54.930594,260,720,680
2015-06-12 14:14:55.030043,284,752,628
2015-06-12 14:14:55.129492,304,772,660
2015-06-12 14:14:55.228941,300,732,684
2015-06-12 14:14:55.328390,288,700,700
2015-06-12 14:14:55.427839,280,724,724
2015-06-12 14:14:55.527288,288,756,660
2015-06-12 14:14:55.626737,292,720,716
2015-06-12 14:14:55.726186,292,696,672
2015-06-12 14:14:55.825635,292,744,660
2015-06-12 14:14:55.925084,296,740,708
2015-06-12 14:14:56.024533,292,716,704
2015-06-12 14:14:56.123982,304,720,688
2015-06-12 14:14:56.223431,288,764,652
2015-06-12 14:14:56.322880,292,764,680
2015-06-12 14:14:56.422329,296,724,736
2015-06-12 14:14:56.521778,304,740,680
2015-06-12 14:14:56.621227,312,752,688
2015-06-12 14:14:56.720676,304,732,716
2015-06-12 14:14:56.820125,296,708,736
2015-06-12 14:14:56.919574,284,728,736
2015-06-12 14:14:57.019023,280,740,748
2015-06-12 14:14:57.118472,272,720,776
2015-06-12 14:14:57.217921,260,684,752
2015-06-12 14:14:57.317370,252,720,768
2015-06-12 14:14:57.416819,260,720,720
2015-06-12 14:14:57.516268,264,704,748
2015-06-12 14:14:57.615717,252,696,756
2015-06-12 14:14:57.715166,260,716,688
2015-06-12 14:14:57.814615,256,720,732
2015-06-12 14:14:57.914064,244,712,720
2015-06-12 14:14:58.013513,252,728,708
2015-06-12 14:14:58.112962,252,740,716
2015-06-12 14:14:58.212411,248,700,748
2015-06-12 14:14:58.311860,236,700,740
2015-06-12 14:14:58.411309,244,752,700
2015-06-12 14:14:58.510758,244,748,716
2015-06-12 14:14:58.610207,252,712,744
2015-06-12 14:14:58.709656,256,708,728
2015-06-12 14:14:58.809105,252,744,744
2015-06-12 14:14:58.908554,260,728,720
2015-06-12 14:14:59.008003,260,696,760
2015-06-12 14:14:59.107452,256,712,724
2015-06-12 14:14:59.206901,260,736,680
2015-06-12 14:14:59.306350,260,724,756
2015-06-12 14:14:59.405799,248,712,732
2015-06-12 14:14:59.505248,252,736,708
2015-06-12 14:14:59.604697,260,752,724
2015-06-12 14:14:59.704146,252,716,744
2015-06-12 14:14:59.803595,248,708,716
2015-06-12 14:14:59.903044,240,756,696
2015-06-12 14:15:00.002493,236,744,732
2015-06-12 14:15:00.101942,248,724,744
2015-06-12 14:15:00.201391,244,716,732
2015-06-12 14:15:00.300840,240,744,736
2015-06-12 14:15:00.400289,256,728,736
2015-06-12 14:15:00.499738,252,704,744
2015-06-12 14:15:00.599187,248,712,740
2015-06-12 14:15:00.698636,260,740,692
2015-06-12 14:15:00.798085,252,732,728
2015-06-12 14:15:00.897534,248,708,732
2015-06-12 14:15:00.996983,248,720,724
2015-06-12 14:15:01.096432,248,744,716
2015-06-12 14:15:01.195881,252,716,692
2015-06-12 14:15:01.295330,256,688,760
2015-06-12 14:15:01.394779,260,716,704
2015-06-12 14:15:01.494228,260,732,728
2015-06-12 14:15:01.593677,260,708,740
2015-06-12 14:15:01.693126,256,712,748
2015-06-12 14:15:01.792575,264,720,752
2015-06-12 14:15:01.892024,256,684,776
2015-06-12 14:15:01.991473,256,660,776
2015-06-12 14:15:02.090922,244,712,748
2015-06-12 14:15:02.190371,252,716,772
2015-06-12 14:15:02.289820,256,688,784
2015-06-12 14:15:02.389269,260,688,744
2015-06-12 14:15:02.488718,272,708,780
2015-06-12 14:15:02.588167,260,676,756
2015-06-12 14:15:02.687616,260,660,780
2015-06-12 14:15:02.787065,264,692,764
2015-06-12 14:15:02.886514,276,692,760
2015-06-12 14:15:02.985963,276,668,764
2015-06-12 14:15:03.085412,260,668,760
2015-06-12 14:15:03.184861,252,676,776
2015-06-12 14:15:03.284310,236,684,748
2015-06-12 14:15:03.383759,236,680,768
2015-06-12 14:15:03.483208,236,668,796
2015-06-12 14:15:03.582657,224,684,720
2015-06-12 14:15:03.682106,208,712,740
2015-06-12 14:15:03.781555,200,704,764
2015-06-12 14:15:03.881004,196,700,760
2015-06-12 14:15:03.980453,188,736,720
2015-06-12 14:15:04.079902,176,736,708
2015-06-12 14:15:04.179351,164,728,736
2015-06-12 14:15:04.278800,164,756,700
2015-06-12 14:15:04.378249,160,784,704
2015-06-12 14:15:04.477698,156,776,716
2015-06-12 14:15:04.577147,176,776,688
2015-06-12 14:15:04.676596,172,776,640
2015-06-12 14:15:04.776045,184,792,660
2015-06-12 14:15:04.875494,188,800,644
2015-06-12 14:15:04.974943,184,792,672
2015-06-12 14:15:05.074392,184,772,688
2015-06-12 14:15:05.173841,176,796,652
2015-06-12 14:15:05.273290,168,824,652
2015-06-12 14:15:05.372739,172,796,680
2015-06-12 14:15:05.472188,164,772,700
2015-06-12 14:15:05.571637,148,796,644
2015-06-12 14:15:05.671086,152,804,672
2015-06-12 14:15:05.770535,136,784,696
2015-06-12 14:15:05.869984,116,768,676
2015-06-12 14:15:05.969433,124,788,652
2015-06-12 14:15:06.068882,96,812,672
2015-06-12 14:15:06.168331,84,820,652
2015-06-12 14:15:06.267780,28,812,624
2015-06-12 14:15:06.367229,28,880,616
2015-06-12 14:15:06.466678,8,876,660
2015-06-12 14:15:06.566127,-24,868,608
2015-06-12 14:15:06.665576,-8,904,584
2015-06-12 14:15:06.765025,16,884,628
2015-06-12 14:15:06.864474,8,860,600
2015-06-12 14:15:06.963923,-4,868,540
2015-06-12 14:15:07.063372,20,868,548
2015-06-12 14:15:07.162821,12,828,584
2015-06-12 14:15:07.262270,8,812,644
2015-06-12 14:15:07.361719,8,816,640
2015-06-12 14:15:07.461168,12,816,636
