Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:31:19.774041,0,572,888
2015-06-12 14:31:19.873490,4,620,840
2015-06-12 14:31:19.972939,-8,652,868
2015-06-12 14:31:20.072388,0,644,828
2015-06-12 14:31:20.171837,16,632,804
2015-06-12 14:31:20.271286,20,632,812
2015-06-12 14:31:20.370735,28,648,824
2015-06-12 14:31:20.470184,32,668,812
2015-06-12 14:31:20.569633,32,664,800
2015-06-12 14:31:20.669082,24,652,812
2015-06-12 14:31:20.768531,36,660,800
2015-06-12 14:31:20.867980,32,660,812
2015-06-12 14:31:20.967429,24,644,836
2015-06-12 14:31:21.066878,16,644,852
2015-06-12 14:31:21.166327,24,636,844
2015-06-12 14:31:21.265776,24,632,844
2015-06-12 14:31:21.365225,28,640,804
2015-06-12 14:31:21.464674,24,668,804
2015-06-12 14:31:21.564123,28,656,816
2015-06-12 14:31:21.663572,12,624,820
2015-06-12 14:31:21.763021,8,644,844
2015-06-12 14:31:21.862470,12,668,804
2015-06-12 14:31:21.961919,8,672,800
2015-06-12 14:31:22.061368,4,656,812
2015-06-12 14:31:22.160817,8,660,808
2015-06-12 14:31:22.260266,0,644,856
2015-06-12 14:31:22.359715,12,676,816
2015-06-12 14:31:22.459164,0,668,796
2015-06-12 14:31:22.558613,4,640,828
2015-06-12 14:31:22.658062,-12,628,840
2015-06-12 14:31:22.757511,-4,636,840
2015-06-12 14:31:22.856960,0,652,824
2015-06-12 14:31:22.956409,-8,656,812
2015-06-12 14:31:23.055858,-12,656,824
2015-06-12 14:31:23.155307,-8,648,804
2015-06-12 14:31:23.254756,-12,644,876
2015-06-12 14:31:23.354205,-16,628,864
2015-06-12 14:31:23.453654,-4,628,816
2015-06-12 14:31:23.553103,-36,652,812
2015-06-12 14:31:23.652552,-44,656,840
2015-06-12 14:31:23.752001,-32,652,848
2015-06-12 14:31:23.851450,-20,632,804
2015-06-12 14:31:23.950899,-24,648,812
2015-06-12 14:31:24.050348,-48,636,868
2015-06-12 14:31:24.149797,-108,620,912
2015-06-12 14:31:24.249246,-68,688,772
2015-06-12 14:31:24.348695,-76,704,804
2015-06-12 14:31:24.448144,-60,660,812
2015-06-12 14:31:24.547593,-48,628,836
2015-06-12 14:31:24.647042,-36,624,796
2015-06-12 14:31:24.746491,0,648,788
2015-06-12 14:31:24.845940,-24,628,804
2015-06-12 14:31:24.945389,-44,636,816
2015-06-12 14:31:25.044838,-56,636,832
2015-06-12 14:31:25.144287,-76,644,844
2015-06-12 14:31:25.243736,-72,660,800
2015-06-12 14:31:25.343185,-68,680,776
2015-06-12 14:31:25.442634,-72,664,800
2015-06-12 14:31:25.542083,-68,636,812
2015-06-12 14:31:25.641532,-64,640,840
2015-06-12 14:31:25.740981,-76,640,820
2015-06-12 14:31:25.840430,-72,676,808
2015-06-12 14:31:25.939879,-68,692,788
2015-06-12 14:31:26.039328,-60,684,796
2015-06-12 14:31:26.138777,-64,640,788
2015-06-12 14:31:26.238226,-68,580,876
2015-06-12 14:31:26.337675,-112,544,944
2015-06-12 14:31:26.437124,-112,600,920
2015-06-12 14:31:26.536573,-100,660,836
2015-06-12 14:31:26.636022,-104,648,820
2015-06-12 14:31:26.735471,-92,628,792
2015-06-12 14:31:26.834920,-80,628,804
2015-06-12 14:31:26.934369,-76,648,828
2015-06-12 14:31:27.033818,-60,668,840
2015-06-12 14:31:27.133267,-72,672,804
2015-06-12 14:31:27.232716,-80,652,808
2015-06-12 14:31:27.332165,-80,664,812
2015-06-12 14:31:27.431614,-60,676,828
2015-06-12 14:31:27.531063,-76,672,792
2015-06-12 14:31:27.630512,-60,712,748
2015-06-12 14:31:27.729961,-76,696,776
2015-06-12 14:31:27.829410,-56,664,792
2015-06-12 14:31:27.928859,-72,680,800
2015-06-12 14:31:28.028308,-76,700,788
2015-06-12 14:31:28.127757,-52,680,772
2015-06-12 14:31:28.227206,-60,676,788
2015-06-12 14:31:28.326655,-80,688,788
2015-06-12 14:31:28.426104,-64,732,812
2015-06-12 14:31:28.525553,-84,648,824
2015-06-12 14:31:28.625002,-92,620,804
2015-06-12 14:31:28.724451,-104,672,784
2015-06-12 14:31:28.823900,-88,708,776
2015-06-12 14:31:28.923349,-96,704,776
2015-06-12 14:31:29.022798,-96,668,784
2015-06-12 14:31:29.122247,-92,660,752
2015-06-12 14:31:29.221696,-112,708,748
2015-06-12 14:31:29.321145,-164,732,780
2015-06-12 14:31:29.420594,-212,656,840
2015-06-12 14:31:29.520043,-232,616,836
2015-06-12 14:31:29.619492,-232,620,796
2015-06-12 14:31:29.718941,-228,648,788
2015-06-12 14:31:29.818390,-212,652,788
2015-06-12 14:31:29.917839,-200,660,780
2015-06-12 14:31:30.017288,-200,640,776
2015-06-12 14:31:30.116737,-200,620,796
2015-06-12 14:31:30.216186,-220,612,816
2015-06-12 14:31:30.315635,-240,668,812
2015-06-12 14:31:30.415084,-272,680,772
2015-06-12 14:31:30.514533,-264,604,800
2015-06-12 14:31:30.613982,-252,592,808
2015-06-12 14:31:30.713431,-228,608,792
2015-06-12 14:31:30.812880,-232,624,804
2015-06-12 14:31:30.912329,-208,624,772
2015-06-12 14:31:31.011778,-200,600,768
2015-06-12 14:31:31.111227,-204,604,820
2015-06-12 14:31:31.210676,-200,656,812
2015-06-12 14:31:31.310125,-208,688,764
2015-06-12 14:31:31.409574,-188,644,784
2015-06-12 14:31:31.509023,-164,608,828
2015-06-12 14:31:31.608472,-144,612,824
2015-06-12 14:31:31.707921,-112,632,816
2015-06-12 14:31:31.807370,-120,636,764
2015-06-12 14:31:31.906819,-116,608,816
2015-06-12 14:31:32.006268,-176,652,836
2015-06-12 14:31:32.105717,-176,700,832
2015-06-12 14:31:32.205166,-200,708,792
2015-06-12 14:31:32.304615,-164,672,768
2015-06-12 14:31:32.404064,-168,616,832
2015-06-12 14:31:32.503513,-156,600,860
2015-06-12 14:31:32.602962,-140,616,844
2015-06-12 14:31:32.702411,-140,652,792
2015-06-12 14:31:32.801860,-144,652,788
2015-06-12 14:31:32.901309,-160,648,772
