Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:28:00.876041,336,884,488
2015-06-12 14:28:00.975490,324,856,520
2015-06-12 14:28:01.074939,320,856,520
2015-06-12 14:28:01.174388,328,864,488
2015-06-12 14:28:01.273837,316,860,500
2015-06-12 14:28:01.373286,324,904,532
2015-06-12 14:28:01.472735,316,880,500
2015-06-12 14:28:01.572184,324,864,536
2015-06-12 14:28:01.671633,332,888,484
2015-06-12 14:28:01.771082,336,876,500
2015-06-12 14:28:01.870531,292,872,540
2015-06-12 14:28:01.969980,288,872,544
2015-06-12 14:28:02.069429,300,840,564
2015-06-12 14:28:02.168878,300,852,556
2015-06-12 14:28:02.268327,304,844,584
2015-06-12 14:28:02.367776,300,856,544
2015-06-12 14:28:02.467225,288,844,600
2015-06-12 14:28:02.566674,272,816,648
2015-06-12 14:28:02.666123,292,772,644
2015-06-12 14:28:02.765572,276,756,652
2015-06-12 14:28:02.865021,268,752,636
2015-06-12 14:28:02.964470,244,764,684
2015-06-12 14:28:03.063919,216,772,684
2015-06-12 14:28:03.163368,188,776,692
2015-06-12 14:28:03.262817,168,772,700
2015-06-12 14:28:03.362266,160,772,692
2015-06-12 14:28:03.461715,152,772,672
2015-06-12 14:28:03.561164,152,796,684
2015-06-12 14:28:03.660613,156,792,664
2015-06-12 14:28:03.760062,160,768,664
2015-06-12 14:28:03.859511,144,784,720
2015-06-12 14:28:03.958960,136,796,688
2015-06-12 14:28:04.058409,132,788,688
2015-06-12 14:28:04.157858,128,780,688
2015-06-12 14:28:04.257307,136,780,704
2015-06-12 14:28:04.356756,132,784,700
2015-06-12 14:28:04.456205,120,772,700
2015-06-12 14:28:04.555654,116,768,708
2015-06-12 14:28:04.655103,120,788,708
2015-06-12 14:28:04.754552,100,780,716
2015-06-12 14:28:04.854001,100,764,716
2015-06-12 14:28:04.953450,88,768,700
2015-06-12 14:28:05.052899,84,780,716
2015-06-12 14:28:05.152348,88,772,712
2015-06-12 14:28:05.251797,80,772,728
2015-06-12 14:28:05.351246,64,772,716
2015-06-12 14:28:05.450695,56,768,732
2015-06-12 14:28:05.550144,52,768,720
2015-06-12 14:28:05.649593,60,772,732
2015-06-12 14:28:05.749042,64,752,724
2015-06-12 14:28:05.848491,56,748,724
2015-06-12 14:28:05.947940,52,768,696
2015-06-12 14:28:06.047389,48,768,740
2015-06-12 14:28:06.146838,28,756,732
2015-06-12 14:28:06.246287,24,768,728
2015-06-12 14:28:06.345736,8,760,716
2015-06-12 14:28:06.445185,32,760,720
2015-06-12 14:28:06.544634,32,760,748
2015-06-12 14:28:06.644083,32,752,744
2015-06-12 14:28:06.743532,24,752,720
2015-06-12 14:28:06.842981,24,748,732
2015-06-12 14:28:06.942430,12,756,740
2015-06-12 14:28:07.041879,4,752,748
2015-06-12 14:28:07.141328,0,744,752
2015-06-12 14:28:07.240777,-44,776,744
2015-06-12 14:28:07.340226,-32,728,768
2015-06-12 14:28:07.439675,-8,720,748
2015-06-12 14:28:07.539124,4,740,744
2015-06-12 14:28:07.638573,4,744,720
2015-06-12 14:28:07.738022,4,752,752
2015-06-12 14:28:07.837471,-4,744,752
2015-06-12 14:28:07.936920,-12,756,748
2015-06-12 14:28:08.036369,-12,760,744
2015-06-12 14:28:08.135818,-16,756,740
2015-06-12 14:28:08.235267,-12,748,780
2015-06-12 14:28:08.334716,-16,724,768
2015-06-12 14:28:08.434165,-8,720,748
2015-06-12 14:28:08.533614,0,744,740
2015-06-12 14:28:08.633063,-4,744,744
2015-06-12 14:28:08.732512,-20,724,772
2015-06-12 14:28:08.831961,-28,724,780
2015-06-12 14:28:08.931410,-32,736,768
2015-06-12 14:28:09.030859,-24,724,764
2015-06-12 14:28:09.130308,-40,740,732
2015-06-12 14:28:09.229757,-48,744,740
2015-06-12 14:28:09.329206,-60,740,764
2015-06-12 14:28:09.428655,-56,744,756
2015-06-12 14:28:09.528104,-60,736,752
2015-06-12 14:28:09.627553,-64,728,756
2015-06-12 14:28:09.727002,-72,728,748
2015-06-12 14:28:09.826451,-80,720,740
2015-06-12 14:28:09.925900,-80,728,792
2015-06-12 14:28:10.025349,-72,720,756
2015-06-12 14:28:10.124798,-80,728,744
2015-06-12 14:28:10.224247,-80,720,760
2015-06-12 14:28:10.323696,-92,720,772
2015-06-12 14:28:10.423145,-104,724,760
2015-06-12 14:28:10.522594,-108,728,748
2015-06-12 14:28:10.622043,-104,736,788
2015-06-12 14:28:10.721492,-76,712,744
2015-06-12 14:28:10.820941,-48,720,784
2015-06-12 14:28:10.920390,-72,732,708
2015-06-12 14:28:11.019839,-84,732,740
2015-06-12 14:28:11.119288,-104,720,784
2015-06-12 14:28:11.218737,-108,724,792
2015-06-12 14:28:11.318186,-100,720,764
2015-06-12 14:28:11.417635,-88,716,748
2015-06-12 14:28:11.517084,-80,720,752
2015-06-12 14:28:11.616533,-76,720,744
2015-06-12 14:28:11.715982,-84,732,760
2015-06-12 14:28:11.815431,-80,716,772
2015-06-12 14:28:11.914880,-64,704,748
