Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 13:43:15.753041,-764,476,772
2015-06-12 13:43:15.852490,-756,420,800
2015-06-12 13:43:15.951939,-720,416,780
2015-06-12 13:43:16.051388,-652,472,760
2015-06-12 13:43:16.150837,-580,508,788
2015-06-12 13:43:16.250286,-512,476,804
2015-06-12 13:43:16.349735,-436,440,844
2015-06-12 13:43:16.449184,-380,440,832
2015-06-12 13:43:16.548633,-308,492,792
2015-06-12 13:43:16.648082,-248,528,808
2015-06-12 13:43:16.747531,-224,516,816
2015-06-12 13:43:16.846980,-192,500,832
2015-06-12 13:43:16.946429,-180,540,816
2015-06-12 13:43:17.045878,-184,580,808
2015-06-12 13:43:17.145327,-184,616,812
2015-06-12 13:43:17.244776,-184,612,832
2015-06-12 13:43:17.344225,-172,600,828
2015-06-12 13:43:17.443674,-160,612,828
2015-06-12 13:43:17.543123,-152,604,820
2015-06-12 13:43:17.642572,-152,600,836
2015-06-12 13:43:17.742021,-172,616,828
2015-06-12 13:43:17.841470,-156,620,852
2015-06-12 13:43:17.940919,-136,604,836
2015-06-12 13:43:18.040368,-128,592,844
2015-06-12 13:43:18.139817,-132,604,832
2015-06-12 13:43:18.239266,-144,604,824
2015-06-12 13:43:18.338715,-152,612,828
2015-06-12 13:43:18.438164,-168,608,872
2015-06-12 13:43:18.537613,-164,612,864
2015-06-12 13:43:18.637062,-156,616,860
2015-06-12 13:43:18.736511,-136,604,852
2015-06-12 13:43:18.835960,-144,596,832
2015-06-12 13:43:18.935409,-132,604,832
2015-06-12 13:43:19.034858,-108,616,824
2015-06-12 13:43:19.134307,-92,608,828
2015-06-12 13:43:19.233756,-92,608,816
2015-06-12 13:43:19.333205,-100,612,816
2015-06-12 13:43:19.432654,-108,624,840
2015-06-12 13:43:19.532103,-108,632,836
2015-06-12 13:43:19.631552,-112,628,832
2015-06-12 13:43:19.731001,-112,624,840
2015-06-12 13:43:19.830450,-108,628,828
2015-06-12 13:43:19.929899,-116,632,848
2015-06-12 13:43:20.029348,-120,640,820
2015-06-12 13:43:20.128797,-128,640,816
2015-06-12 13:43:20.228246,-120,636,836
2015-06-12 13:43:20.327695,-128,640,812
2015-06-12 13:43:20.427144,-124,644,820
2015-06-12 13:43:20.526593,-124,636,820
2015-06-12 13:43:20.626042,-128,632,824
2015-06-12 13:43:20.725491,-136,644,820
2015-06-12 13:43:20.824940,-140,640,824
2015-06-12 13:43:20.924389,-140,644,808
2015-06-12 13:43:21.023838,-136,644,816
2015-06-12 13:43:21.123287,-148,640,824
2015-06-12 13:43:21.222736,-144,652,824
2015-06-12 13:43:21.322185,-148,652,816
2015-06-12 13:43:21.421634,-140,648,816
2015-06-12 13:43:21.521083,-140,648,808
2015-06-12 13:43:21.620532,-140,640,812
2015-06-12 13:43:21.719981,-144,644,812
2015-06-12 13:43:21.819430,-140,644,820
2015-06-12 13:43:21.918879,-148,636,816
2015-06-12 13:43:22.018328,-144,636,812
2015-06-12 13:43:22.117777,-144,644,808
2015-06-12 13:43:22.217226,-144,640,824
2015-06-12 13:43:22.316675,-152,640,824
2015-06-12 13:43:22.416124,-144,644,816
2015-06-12 13:43:22.515573,-136,616,868
2015-06-12 13:43:22.615022,-132,640,804
2015-06-12 13:43:22.714471,-132,668,788
2015-06-12 13:43:22.813920,-112,668,796
2015-06-12 13:43:22.913369,-88,672,804
2015-06-12 13:43:23.012818,-80,672,804
2015-06-12 13:43:23.112267,-72,668,828
2015-06-12 13:43:23.211716,-48,688,916
2015-06-12 13:43:23.311165,-4,716,804
2015-06-12 13:43:23.410614,60,672,776
2015-06-12 13:43:23.510063,88,712,744
2015-06-12 13:43:23.609512,76,692,780
2015-06-12 13:43:23.708961,60,648,824
2015-06-12 13:43:23.808410,92,588,860
2015-06-12 13:43:23.907859,120,564,856
2015-06-12 13:43:24.007308,124,572,868
2015-06-12 13:43:24.106757,128,572,868
2015-06-12 13:43:24.206206,136,576,880
2015-06-12 13:43:24.305655,132,584,852
2015-06-12 13:43:24.405104,124,588,844
2015-06-12 13:43:24.504553,136,588,864
2015-06-12 13:43:24.604002,120,584,856
2015-06-12 13:43:24.703451,108,576,856
2015-06-12 13:43:24.802900,116,580,868
2015-06-12 13:43:24.902349,96,584,868
2015-06-12 13:43:25.001798,104,584,860
2015-06-12 13:43:25.101247,104,576,856
2015-06-12 13:43:25.200696,104,572,880
2015-06-12 13:43:25.300145,108,576,868
2015-06-12 13:43:25.399594,108,580,848
2015-06-12 13:43:25.499043,96,580,864
2015-06-12 13:43:25.598492,100,584,872
2015-06-12 13:43:25.697941,96,588,864
2015-06-12 13:43:25.797390,108,588,868
2015-06-12 13:43:25.896839,88,580,856
2015-06-12 13:43:25.996288,96,576,848
2015-06-12 13:43:26.095737,100,580,876
2015-06-12 13:43:26.195186,100,592,864
2015-06-12 13:43:26.294635,100,600,832
2015-06-12 13:43:26.394084,96,596,856
2015-06-12 13:43:26.493533,112,596,876
2015-06-12 13:43:26.592982,124,604,860
2015-06-12 13:43:26.692431,124,600,848
2015-06-12 13:43:26.791880,116,596,848
2015-06-12 13:43:26.891329,128,600,864
2015-06-12 13:43:26.990778,124,592,840
2015-06-12 13:43:27.090227,116,600,856
2015-06-12 13:43:27.189676,116,600,860
2015-06-12 13:43:27.289125,112,600,852
2015-06-12 13:43:27.388574,112,600,860
2015-06-12 13:43:27.488023,108,600,860
2015-06-12 13:43:27.587472,100,596,868
2015-06-12 13:43:27.686921,100,592,860
2015-06-12 13:43:27.786370,100,596,860
2015-06-12 13:43:27.885819,104,596,868
2015-06-12 13:43:27.985268,104,596,860
2015-06-12 13:43:28.084717,104,588,860
2015-06-12 13:43:28.184166,104,588,852
2015-06-12 13:43:28.283615,100,588,868
2015-06-12 13:43:28.383064,96,592,848
2015-06-12 13:43:28.482513,100,600,860
2015-06-12 13:43:28.581962,96,596,860
2015-06-12 13:43:28.681411,92,588,864
2015-06-12 13:43:28.780860,84,592,864
2015-06-12 13:43:28.880309,88,592,864
2015-06-12 13:43:28.979758,84,592,860
2015-06-12 13:43:29.079207,84,584,864
2015-06-12 13:43:29.178656,76,584,864
2015-06-12 13:43:29.278105,80,584,860
2015-06-12 13:43:29.377554,72,600,876
2015-06-12 13:43:29.477003,60,600,860
2015-06-12 13:43:29.576452,60,580,872
2015-06-12 13:43:29.675901,56,572,872
2015-06-12 13:43:29.775350,52,572,872
2015-06-12 13:43:29.874799,52,592,884
2015-06-12 13:43:29.974248,44,592,876
2015-06-12 13:43:30.073697,52,596,848
2015-06-12 13:43:30.173146,40,588,856
2015-06-12 13:43:30.272595,36,592,864
2015-06-12 13:43:30.372044,36,592,868
2015-06-12 13:43:30.471493,32,592,848
2015-06-12 13:43:30.570942,40,592,860
2015-06-12 13:43:30.670391,32,592,852
2015-06-12 13:43:30.769840,24,588,872
2015-06-12 13:43:30.869289,16,588,896
2015-06-12 13:43:30.968738,16,588,884
2015-06-12 13:43:31.068187,8,596,848
2015-06-12 13:43:31.167636,24,588,872
2015-06-12 13:43:31.267085,32,580,856
2015-06-12 13:43:31.366534,36,580,856
2015-06-12 13:43:31.465983,36,588,856
2015-06-12 13:43:31.565432,40,592,868
2015-06-12 13:43:31.664881,40,588,880
2015-06-12 13:43:31.764330,36,592,876
2015-06-12 13:43:31.863779,28,596,856
2015-06-12 13:43:31.963228,28,588,872
2015-06-12 13:43:32.062677,28,568,884
2015-06-12 13:43:32.162126,28,564,876
2015-06-12 13:43:32.261575,32,572,868
2015-06-12 13:43:32.361024,16,572,868
2015-06-12 13:43:32.460473,8,576,884
2015-06-12 13:43:32.559922,12,568,876
2015-06-12 13:43:32.659371,-8,568,872
2015-06-12 13:43:32.758820,-16,568,876
2015-06-12 13:43:32.858269,-12,560,864
2015-06-12 13:43:32.957718,-4,540,860
2015-06-12 13:43:33.057167,-64,536,820
2015-06-12 13:43:33.156616,-120,524,880
2015-06-12 13:43:33.256065,-148,504,892
2015-06-12 13:43:33.355514,-212,488,900
2015-06-12 13:43:33.454963,-252,468,872
2015-06-12 13:43:33.554412,-264,452,828
2015-06-12 13:43:33.653861,-320,448,768
2015-06-12 13:43:33.753310,-384,492,836
2015-06-12 13:43:33.852759,-240,592,1020
2015-06-12 13:43:33.952208,-344,480,768
2015-06-12 13:43:34.051657,-252,360,1192
2015-06-12 13:43:34.151106,-356,356,636
2015-06-12 13:43:34.250555,-512,312,736
2015-06-12 13:43:34.350004,-524,264,876
2015-06-12 13:43:34.449453,-648,152,760
2015-06-12 13:43:34.548902,-832,184,920
2015-06-12 13:43:34.648351,-912,300,1028
2015-06-12 13:43:34.747800,-892,116,792
2015-06-12 13:43:34.847249,-860,156,792
2015-06-12 13:43:34.946698,-744,552,588
2015-06-12 13:43:35.046147,-608,600,580
2015-06-12 13:43:35.145596,-496,484,744
2015-06-12 13:43:35.245045,-348,232,780
2015-06-12 13:43:35.344494,-248,288,900
2015-06-12 13:43:35.443943,-188,396,836
2015-06-12 13:43:35.543392,-196,440,832
2015-06-12 13:43:35.642841,-236,380,940
2015-06-12 13:43:35.742290,-260,396,976
2015-06-12 13:43:35.841739,-308,448,944
2015-06-12 13:43:35.941188,-332,396,960
2015-06-12 13:43:36.040637,-352,308,872
2015-06-12 13:43:36.140086,-324,324,796
2015-06-12 13:43:36.239535,-276,368,832
2015-06-12 13:43:36.338984,-316,496,844
2015-06-12 13:43:36.438433,-420,768,1072
2015-06-12 13:43:36.537882,-804,700,1308
2015-06-12 13:43:36.637331,-704,476,1208
2015-06-12 13:43:36.736780,-336,432,672
2015-06-12 13:43:36.836229,-244,440,680
2015-06-12 13:43:36.935678,-116,492,760
2015-06-12 13:43:37.035127,44,556,736
2015-06-12 13:43:37.134576,96,588,928
2015-06-12 13:43:37.234025,112,292,1068
2015-06-12 13:43:37.333474,120,356,916
2015-06-12 13:43:37.432923,40,440,840
2015-06-12 13:43:37.532372,20,592,780
2015-06-12 13:43:37.631821,16,588,872
2015-06-12 13:43:37.731270,-64,584,880
2015-06-12 13:43:37.830719,-116,592,812
2015-06-12 13:43:37.930168,-140,628,840
2015-06-12 13:43:38.029617,-200,636,840
2015-06-12 13:43:38.129066,-216,616,832
2015-06-12 13:43:38.228515,-224,620,712
2015-06-12 13:43:38.327964,-272,628,660
2015-06-12 13:43:38.427413,-320,572,716
2015-06-12 13:43:38.526862,-416,492,832
2015-06-12 13:43:38.626311,-528,472,852
2015-06-12 13:43:38.725760,-588,660,748
2015-06-12 13:43:38.825209,-536,920,1016
2015-06-12 13:43:38.924658,-452,1008,628
2015-06-12 13:43:39.024107,-448,892,352
2015-06-12 13:43:39.123556,-360,448,548
2015-06-12 13:43:39.223005,-172,220,716
2015-06-12 13:43:39.322454,-124,152,740
2015-06-12 13:43:39.421903,-188,224,760
2015-06-12 13:43:39.521352,-368,504,848
2015-06-12 13:43:39.620801,-408,696,1036
2015-06-12 13:43:39.720250,-588,796,928
2015-06-12 13:43:39.819699,-552,704,204
2015-06-12 13:43:39.919148,-448,772,236
2015-06-12 13:43:40.018597,-316,648,860
2015-06-12 13:43:40.118046,-320,656,804
2015-06-12 13:43:40.217495,-220,616,628
2015-06-12 13:43:40.316944,-140,604,640
2015-06-12 13:43:40.416393,-120,592,704
2015-06-12 13:43:40.515842,-140,644,680
2015-06-12 13:43:40.615291,-188,664,628
2015-06-12 13:43:40.714740,-272,656,692
2015-06-12 13:43:40.814189,-332,548,780
2015-06-12 13:43:40.913638,-448,516,784
2015-06-12 13:43:41.013087,-488,528,652
2015-06-12 13:43:41.112536,-656,504,640
2015-06-12 13:43:41.211985,-780,424,596
2015-06-12 13:43:41.311434,-868,260,804
2015-06-12 13:43:41.410883,-896,168,748
2015-06-12 13:43:41.510332,-924,252,536
2015-06-12 13:43:41.609781,-856,388,536
2015-06-12 13:43:41.709230,-796,412,472
2015-06-12 13:43:41.808679,-772,356,476
2015-06-12 13:43:41.908128,-780,308,568
2015-06-12 13:43:42.007577,-808,360,648
2015-06-12 13:43:42.107026,-808,408,608
2015-06-12 13:43:42.206475,-812,420,600
2015-06-12 13:43:42.305924,-796,520,680
2015-06-12 13:43:42.405373,-824,544,628
2015-06-12 13:43:42.504822,-928,324,748
2015-06-12 13:43:42.604271,-840,-76,504
2015-06-12 13:43:42.703720,-512,160,760
2015-06-12 13:43:42.803169,-416,416,308
2015-06-12 13:43:42.902618,-452,540,236
2015-06-12 13:43:43.002067,-572,420,636
2015-06-12 13:43:43.101516,-772,300,920
2015-06-12 13:43:43.200965,-868,372,860
2015-06-12 13:43:43.300414,-892,448,692
2015-06-12 13:43:43.399863,-780,392,716
2015-06-12 13:43:43.499312,-708,392,388
2015-06-12 13:43:43.598761,-636,312,424
2015-06-12 13:43:43.698210,-580,324,688
2015-06-12 13:43:43.797659,-624,232,684
2015-06-12 13:43:43.897108,-812,204,736
2015-06-12 13:43:43.996557,-924,524,896
2015-06-12 13:43:44.096006,-948,632,876
2015-06-12 13:43:44.195455,-988,424,500
2015-06-12 13:43:44.294904,-856,344,704
2015-06-12 13:43:44.394353,-760,232,680
2015-06-12 13:43:44.493802,-536,340,624
2015-06-12 13:43:44.593251,-416,452,680
2015-06-12 13:43:44.692700,-136,204,680
2015-06-12 13:43:44.792149,-132,124,480
2015-06-12 13:43:44.891598,-348,240,680
2015-06-12 13:43:44.991047,-620,524,676
2015-06-12 13:43:45.090496,-760,676,884
2015-06-12 13:43:45.189945,-848,552,820
2015-06-12 13:43:45.289394,-852,484,728
2015-06-12 13:43:45.388843,-800,452,544
2015-06-12 13:43:45.488292,-760,684,344
2015-06-12 13:43:45.587741,-688,148,660
2015-06-12 13:43:45.687190,-740,244,676
2015-06-12 13:43:45.786639,-796,312,512
2015-06-12 13:43:45.886088,-808,260,680
2015-06-12 13:43:45.985537,-856,168,660
2015-06-12 13:43:46.084986,-944,108,556
2015-06-12 13:43:46.184435,-872,292,468
2015-06-12 13:43:46.283884,-736,316,508
2015-06-12 13:43:46.383333,-716,312,764
2015-06-12 13:43:46.482782,-680,292,816
2015-06-12 13:43:46.582231,-680,260,712
2015-06-12 13:43:46.681680,-652,252,624
2015-06-12 13:43:46.781129,-652,148,772
2015-06-12 13:43:46.880578,-652,-8,924
2015-06-12 13:43:46.980027,-700,40,788
2015-06-12 13:43:47.079476,-744,60,724
2015-06-12 13:43:47.178925,-744,196,648
2015-06-12 13:43:47.278374,-716,388,556
2015-06-12 13:43:47.377823,-716,292,676
2015-06-12 13:43:47.477272,-772,200,844
2015-06-12 13:43:47.576721,-820,168,948
2015-06-12 13:43:47.676170,-812,220,968
2015-06-12 13:43:47.775619,-776,284,752
2015-06-12 13:43:47.875068,-640,28,956
2015-06-12 13:43:47.974517,-508,20,916
2015-06-12 13:43:48.073966,-408,208,896
2015-06-12 13:43:48.173415,-240,452,720
2015-06-12 13:43:48.272864,-148,384,624
2015-06-12 13:43:48.372313,-144,284,632
2015-06-12 13:43:48.471762,-228,364,692
2015-06-12 13:43:48.571211,-444,556,852
2015-06-12 13:43:48.670660,-560,576,1024
2015-06-12 13:43:48.770109,-636,540,1020
2015-06-12 13:43:48.869558,-588,544,880
2015-06-12 13:43:48.969007,-512,600,736
2015-06-12 13:43:49.068456,-388,672,804
2015-06-12 13:43:49.167905,-296,640,788
2015-06-12 13:43:49.267354,-208,556,824
2015-06-12 13:43:49.366803,-136,540,860
2015-06-12 13:43:49.466252,-84,532,800
2015-06-12 13:43:49.565701,-36,584,824
2015-06-12 13:43:49.665150,-20,656,772
2015-06-12 13:43:49.764599,20,624,784
2015-06-12 13:43:49.864048,88,516,868
2015-06-12 13:43:49.963497,112,524,864
2015-06-12 13:43:50.062946,144,536,876
2015-06-12 13:43:50.162395,164,548,904
2015-06-12 13:43:50.261844,188,500,916
2015-06-12 13:43:50.361293,216,556,860
2015-06-12 13:43:50.460742,204,572,796
2015-06-12 13:43:50.560191,196,508,928
2015-06-12 13:43:50.659640,204,392,1020
2015-06-12 13:43:50.759089,152,328,980
2015-06-12 13:43:50.858538,164,528,940
2015-06-12 13:43:50.957987,216,692,984
2015-06-12 13:43:51.057436,304,652,796
2015-06-12 13:43:51.156885,276,648,760
2015-06-12 13:43:51.256334,276,608,772
2015-06-12 13:43:51.355783,312,572,648
2015-06-12 13:43:51.455232,316,624,672
2015-06-12 13:43:51.554681,312,692,632
2015-06-12 13:43:51.654130,328,744,724
2015-06-12 13:43:51.753579,316,752,756
2015-06-12 13:43:51.853028,312,736,776
2015-06-12 13:43:51.952477,332,716,912
2015-06-12 13:43:52.051926,332,624,884
2015-06-12 13:43:52.151375,324,552,768
2015-06-12 13:43:52.250824,332,604,732
2015-06-12 13:43:52.350273,360,652,680
2015-06-12 13:43:52.449722,336,640,536
2015-06-12 13:43:52.549171,372,636,672
2015-06-12 13:43:52.648620,376,628,700
2015-06-12 13:43:52.748069,392,668,692
2015-06-12 13:43:52.847518,280,660,692
2015-06-12 13:43:52.946967,256,676,840
2015-06-12 13:43:53.046416,164,608,864
2015-06-12 13:43:53.145865,140,616,848
2015-06-12 13:43:53.245314,60,636,868
2015-06-12 13:43:53.344763,32,612,928
2015-06-12 13:43:53.444212,8,600,892
2015-06-12 13:43:53.543661,32,600,912
2015-06-12 13:43:53.643110,32,640,848
2015-06-12 13:43:53.742559,20,624,832
2015-06-12 13:43:53.842008,36,604,808
2015-06-12 13:43:53.941457,24,604,820
2015-06-12 13:43:54.040906,24,576,880
2015-06-12 13:43:54.140355,-8,608,844
2015-06-12 13:43:54.239804,-4,648,804
2015-06-12 13:43:54.339253,-12,660,820
2015-06-12 13:43:54.438702,-28,648,828
2015-06-12 13:43:54.538151,-44,688,832
2015-06-12 13:43:54.637600,-28,652,828
2015-06-12 13:43:54.737049,-4,676,768
2015-06-12 13:43:54.836498,-40,700,724
2015-06-12 13:43:54.935947,-48,724,756
2015-06-12 13:43:55.035396,-36,740,780
2015-06-12 13:43:55.134845,-64,704,768
2015-06-12 13:43:55.234294,-68,712,776
2015-06-12 13:43:55.333743,-68,728,752
2015-06-12 13:43:55.433192,-80,736,772
2015-06-12 13:43:55.532641,-96,724,764
2015-06-12 13:43:55.632090,-92,692,808
2015-06-12 13:43:55.731539,-108,712,796
2015-06-12 13:43:55.830988,-136,704,768
2015-06-12 13:43:55.930437,-120,712,796
2015-06-12 13:43:56.029886,-112,712,764
2015-06-12 13:43:56.129335,-112,700,748
2015-06-12 13:43:56.228784,-104,704,756
2015-06-12 13:43:56.328233,-108,704,752
2015-06-12 13:43:56.427682,-112,708,756
2015-06-12 13:43:56.527131,-128,716,764
2015-06-12 13:43:56.626580,-136,716,768
2015-06-12 13:43:56.726029,-152,716,768
2015-06-12 13:43:56.825478,-148,720,756
2015-06-12 13:43:56.924927,-152,732,752
2015-06-12 13:43:57.024376,-160,724,768
2015-06-12 13:43:57.123825,-120,708,720
2015-06-12 13:43:57.223274,-144,704,700
2015-06-12 13:43:57.322723,-124,700,732
2015-06-12 13:43:57.422172,-104,728,796
2015-06-12 13:43:57.521621,-96,744,776
2015-06-12 13:43:57.621070,-80,748,784
2015-06-12 13:43:57.720519,-68,736,768
2015-06-12 13:43:57.819968,-24,716,760
2015-06-12 13:43:57.919417,12,732,768
2015-06-12 13:43:58.018866,16,728,792
2015-06-12 13:43:58.118315,28,692,800
2015-06-12 13:43:58.217764,32,684,876
2015-06-12 13:43:58.317213,44,692,788
2015-06-12 13:43:58.416662,36,652,824
2015-06-12 13:43:58.516111,20,644,820
2015-06-12 13:43:58.615560,52,660,836
2015-06-12 13:43:58.715009,96,632,756
2015-06-12 13:43:58.814458,116,620,796
2015-06-12 13:43:58.913907,108,644,812
2015-06-12 13:43:59.013356,120,656,824
2015-06-12 13:43:59.112805,100,640,812
2015-06-12 13:43:59.212254,116,648,784
2015-06-12 13:43:59.311703,100,656,796
2015-06-12 13:43:59.411152,112,660,836
2015-06-12 13:43:59.510601,96,660,796
2015-06-12 13:43:59.610050,76,668,828
2015-06-12 13:43:59.709499,80,660,804
2015-06-12 13:43:59.808948,80,672,820
2015-06-12 13:43:59.908397,88,744,936
2015-06-12 13:44:00.007846,56,680,736
2015-06-12 13:44:00.107295,80,616,736
2015-06-12 13:44:00.206744,60,648,788
2015-06-12 13:44:00.306193,32,688,864
2015-06-12 13:44:00.405642,36,692,884
2015-06-12 13:44:00.505091,40,676,864
2015-06-12 13:44:00.604540,48,676,776
2015-06-12 13:44:00.703989,92,664,772
2015-06-12 13:44:00.803438,80,664,788
2015-06-12 13:44:00.902887,84,656,848
2015-06-12 13:44:01.002336,32,672,844
2015-06-12 13:44:01.101785,28,660,852
2015-06-12 13:44:01.201234,12,680,832
2015-06-12 13:44:01.300683,20,672,804
2015-06-12 13:44:01.400132,20,652,832
2015-06-12 13:44:01.499581,40,660,800
2015-06-12 13:44:01.599030,40,712,832
2015-06-12 13:44:01.698479,24,712,664
2015-06-12 13:44:01.797928,-32,704,776
2015-06-12 13:44:01.897377,-48,704,832
2015-06-12 13:44:01.996826,-64,720,820
