Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:47:54.264041,-120,748,788
2015-06-12 14:47:54.363490,-156,740,808
2015-06-12 14:47:54.462939,-136,696,784
2015-06-12 14:47:54.562388,-84,664,708
2015-06-12 14:47:54.661837,-60,692,696
2015-06-12 14:47:54.761286,-60,708,732
2015-06-12 14:47:54.860735,-56,708,760
2015-06-12 14:47:54.960184,-56,728,752
2015-06-12 14:47:55.059633,-52,748,736
2015-06-12 14:47:55.159082,-64,696,756
2015-06-12 14:47:55.258531,-52,708,712
2015-06-12 14:47:55.357980,-92,748,756
2015-06-12 14:47:55.457429,-116,768,808
2015-06-12 14:47:55.556878,-124,732,796
2015-06-12 14:47:55.656327,-100,684,784
2015-06-12 14:47:55.755776,-100,672,772
2015-06-12 14:47:55.855225,-112,660,776
2015-06-12 14:47:55.954674,-92,668,824
2015-06-12 14:47:56.054123,-104,680,828
2015-06-12 14:47:56.153572,-120,672,828
2015-06-12 14:47:56.253021,-112,680,800
2015-06-12 14:47:56.352470,-88,668,776
2015-06-12 14:47:56.451919,-116,672,816
2015-06-12 14:47:56.551368,-116,616,864
2015-06-12 14:47:56.650817,-100,624,812
2015-06-12 14:47:56.750266,-116,688,820
2015-06-12 14:47:56.849715,-96,676,828
2015-06-12 14:47:56.949164,-96,640,816
2015-06-12 14:47:57.048613,-72,640,796
2015-06-12 14:47:57.148062,-88,660,812
2015-06-12 14:47:57.247511,-92,628,848
2015-06-12 14:47:57.346960,-80,628,796
2015-06-12 14:47:57.446409,-96,664,820
2015-06-12 14:47:57.545858,-92,656,828
2015-06-12 14:47:57.645307,-92,644,828
2015-06-12 14:47:57.744756,-92,668,772
2015-06-12 14:47:57.844205,-96,672,812
2015-06-12 14:47:57.943654,-100,660,824
2015-06-12 14:47:58.043103,-104,648,832
2015-06-12 14:47:58.142552,-100,648,800
2015-06-12 14:47:58.242001,-112,612,860
2015-06-12 14:47:58.341450,-112,596,856
2015-06-12 14:47:58.440899,-116,628,812
2015-06-12 14:47:58.540348,-116,620,820
2015-06-12 14:47:58.639797,-100,636,780
2015-06-12 14:47:58.739246,-144,640,824
2015-06-12 14:47:58.838695,-144,608,868
2015-06-12 14:47:58.938144,-156,568,844
2015-06-12 14:47:59.037593,-164,556,920
2015-06-12 14:47:59.137042,-148,576,836
2015-06-12 14:47:59.236491,-180,528,856
2015-06-12 14:47:59.335940,-160,460,804
2015-06-12 14:47:59.435389,-140,484,836
2015-06-12 14:47:59.534838,-132,568,916
2015-06-12 14:47:59.634287,-116,628,920
2015-06-12 14:47:59.733736,-144,576,904
2015-06-12 14:47:59.833185,-168,548,876
2015-06-12 14:47:59.932634,-172,568,836
2015-06-12 14:48:00.032083,-176,580,880
2015-06-12 14:48:00.131532,-148,572,852
2015-06-12 14:48:00.230981,-180,532,800
2015-06-12 14:48:00.330430,-180,568,884
2015-06-12 14:48:00.429879,-200,556,888
2015-06-12 14:48:00.529328,-192,520,936
2015-06-12 14:48:00.628777,-200,472,988
2015-06-12 14:48:00.728226,-268,428,792
2015-06-12 14:48:00.827675,-204,448,948
2015-06-12 14:48:00.927124,-180,452,936
2015-06-12 14:48:01.026573,-180,492,940
