Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 13:36:37.957041,256,732,712
2015-06-12 13:36:38.056490,256,732,704
2015-06-12 13:36:38.155939,260,736,700
2015-06-12 13:36:38.255388,260,736,728
2015-06-12 13:36:38.354837,264,744,728
2015-06-12 13:36:38.454286,260,736,708
2015-06-12 13:36:38.553735,260,736,724
2015-06-12 13:36:38.653184,276,720,716
2015-06-12 13:36:38.752633,296,732,636
2015-06-12 13:36:38.852082,304,740,680
2015-06-12 13:36:38.951531,288,760,676
2015-06-12 13:36:39.050980,280,748,724
2015-06-12 13:36:39.150429,296,732,672
2015-06-12 13:36:39.249878,304,752,632
2015-06-12 13:36:39.349327,292,728,688
2015-06-12 13:36:39.448776,276,696,756
2015-06-12 13:36:39.548225,256,712,724
2015-06-12 13:36:39.647674,256,732,720
2015-06-12 13:36:39.747123,252,708,764
2015-06-12 13:36:39.846572,180,580,784
2015-06-12 13:36:39.946021,108,568,768
2015-06-12 13:36:40.045470,52,656,924
2015-06-12 13:36:40.144919,-48,652,996
2015-06-12 13:36:40.244368,-24,528,996
2015-06-12 13:36:40.343817,100,716,960
2015-06-12 13:36:40.443266,-16,696,892
2015-06-12 13:36:40.542715,72,612,872
2015-06-12 13:36:40.642164,-4,612,824
2015-06-12 13:36:40.741613,-152,696,804
2015-06-12 13:36:40.841062,-152,776,680
2015-06-12 13:36:40.940511,-100,780,680
2015-06-12 13:36:41.039960,32,704,536
2015-06-12 13:36:41.139409,448,660,952
2015-06-12 13:36:41.238858,164,432,784
2015-06-12 13:36:41.338307,56,552,896
2015-06-12 13:36:41.437756,-160,636,916
2015-06-12 13:36:41.537205,-156,704,888
2015-06-12 13:36:41.636654,-104,584,804
2015-06-12 13:36:41.736103,100,456,732
2015-06-12 13:36:41.835552,76,668,672
2015-06-12 13:36:41.935001,-64,660,844
2015-06-12 13:36:42.034450,-44,668,688
2015-06-12 13:36:42.133899,-28,648,952
2015-06-12 13:36:42.233348,-236,640,852
2015-06-12 13:36:42.332797,-208,684,720
2015-06-12 13:36:42.432246,-80,748,596
2015-06-12 13:36:42.531695,172,812,868
2015-06-12 13:36:42.631144,-148,580,820
2015-06-12 13:36:42.730593,-120,512,1004
2015-06-12 13:36:42.830042,-32,592,868
2015-06-12 13:36:42.929491,-8,628,740
2015-06-12 13:36:43.028940,-80,664,816
2015-06-12 13:36:43.128389,-32,668,780
2015-06-12 13:36:43.227838,92,584,648
2015-06-12 13:36:43.327287,216,904,864
2015-06-12 13:36:43.426736,-8,932,908
2015-06-12 13:36:43.526185,40,836,624
2015-06-12 13:36:43.625634,116,700,688
2015-06-12 13:36:43.725083,96,724,772
2015-06-12 13:36:43.824532,0,852,816
2015-06-12 13:36:43.923981,28,800,636
2015-06-12 13:36:44.023430,156,724,524
2015-06-12 13:36:44.122879,304,744,520
2015-06-12 13:36:44.222328,280,700,836
2015-06-12 13:36:44.321777,220,644,904
2015-06-12 13:36:44.421226,240,684,780
2015-06-12 13:36:44.520675,284,668,748
2015-06-12 13:36:44.620124,252,620,720
2015-06-12 13:36:44.719573,304,660,780
2015-06-12 13:36:44.819022,284,684,704
2015-06-12 13:36:44.918471,264,652,724
2015-06-12 13:36:45.017920,324,616,784
2015-06-12 13:36:45.117369,304,736,672
2015-06-12 13:36:45.216818,328,812,708
2015-06-12 13:36:45.316267,264,788,660
2015-06-12 13:36:45.415716,332,748,704
2015-06-12 13:36:45.515165,356,684,680
2015-06-12 13:36:45.614614,372,700,680
2015-06-12 13:36:45.714063,376,740,708
2015-06-12 13:36:45.813512,384,764,556
2015-06-12 13:36:45.912961,500,676,588
2015-06-12 13:36:46.012410,524,612,476
2015-06-12 13:36:46.111859,572,628,568
2015-06-12 13:36:46.211308,548,600,668
2015-06-12 13:36:46.310757,428,620,780
2015-06-12 13:36:46.410206,360,668,784
2015-06-12 13:36:46.509655,296,724,724
2015-06-12 13:36:46.609104,268,752,712
2015-06-12 13:36:46.708553,228,740,700
