Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:34:38.672041,-52,640,796
2015-06-12 14:34:38.771490,-60,660,812
2015-06-12 14:34:38.870939,-64,660,836
2015-06-12 14:34:38.970388,-64,656,820
2015-06-12 14:34:39.069837,-60,668,784
2015-06-12 14:34:39.169286,-68,656,824
2015-06-12 14:34:39.268735,-52,620,828
2015-06-12 14:34:39.368184,-40,656,804
2015-06-12 14:34:39.467633,-56,692,812
2015-06-12 14:34:39.567082,-56,676,816
2015-06-12 14:34:39.666531,-56,652,836
2015-06-12 14:34:39.765980,-56,636,816
2015-06-12 14:34:39.865429,-56,648,816
2015-06-12 14:34:39.964878,-56,672,808
2015-06-12 14:34:40.064327,-56,628,828
2015-06-12 14:34:40.163776,-68,620,840
2015-06-12 14:34:40.263225,-76,648,796
2015-06-12 14:34:40.362674,-56,660,796
2015-06-12 14:34:40.462123,-64,632,824
2015-06-12 14:34:40.561572,-60,624,836
2015-06-12 14:34:40.661021,-64,664,808
2015-06-12 14:34:40.760470,-52,640,828
2015-06-12 14:34:40.859919,-40,632,808
2015-06-12 14:34:40.959368,-32,664,756
2015-06-12 14:34:41.058817,-40,664,816
2015-06-12 14:34:41.158266,-52,656,840
2015-06-12 14:34:41.257715,-64,648,844
2015-06-12 14:34:41.357164,-64,664,788
2015-06-12 14:34:41.456613,-68,664,820
2015-06-12 14:34:41.556062,-72,648,832
2015-06-12 14:34:41.655511,-52,656,816
2015-06-12 14:34:41.754960,-60,692,816
2015-06-12 14:34:41.854409,-68,680,828
2015-06-12 14:34:41.953858,-60,652,812
2015-06-12 14:34:42.053307,-60,648,824
2015-06-12 14:34:42.152756,-60,668,816
2015-06-12 14:34:42.252205,-52,636,832
2015-06-12 14:34:42.351654,-52,656,804
2015-06-12 14:34:42.451103,-60,680,780
2015-06-12 14:34:42.550552,-60,680,808
2015-06-12 14:34:42.650001,-68,636,812
2015-06-12 14:34:42.749450,-60,632,848
2015-06-12 14:34:42.848899,-60,656,812
2015-06-12 14:34:42.948348,-56,636,820
2015-06-12 14:34:43.047797,-56,632,788
2015-06-12 14:34:43.147246,-60,656,788
2015-06-12 14:34:43.246695,-52,668,836
2015-06-12 14:34:43.346144,-52,640,836
2015-06-12 14:34:43.445593,-64,636,836
2015-06-12 14:34:43.545042,-60,656,780
2015-06-12 14:34:43.644491,-64,652,820
2015-06-12 14:34:43.743940,-52,628,800
2015-06-12 14:34:43.843389,-52,656,808
2015-06-12 14:34:43.942838,-60,684,808
2015-06-12 14:34:44.042287,-60,676,820
2015-06-12 14:34:44.141736,-60,668,852
2015-06-12 14:34:44.241185,-56,668,784
2015-06-12 14:34:44.340634,-56,660,812
2015-06-12 14:34:44.440083,-60,620,836
2015-06-12 14:34:44.539532,-40,648,804
2015-06-12 14:34:44.638981,-52,688,808
2015-06-12 14:34:44.738430,-68,668,832
2015-06-12 14:34:44.837879,-60,668,836
2015-06-12 14:34:44.937328,-52,672,788
2015-06-12 14:34:45.036777,-56,668,808
2015-06-12 14:34:45.136226,-44,636,816
2015-06-12 14:34:45.235675,-36,672,792
2015-06-12 14:34:45.335124,-44,704,804
2015-06-12 14:34:45.434573,-56,680,832
2015-06-12 14:34:45.534022,-60,656,824
2015-06-12 14:34:45.633471,-48,660,820
