Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:21:23.080041,464,704,692
2015-06-12 14:21:23.179490,464,720,636
2015-06-12 14:21:23.278939,508,656,532
2015-06-12 14:21:23.378388,568,644,528
2015-06-12 14:21:23.477837,544,676,580
2015-06-12 14:21:23.577286,536,688,604
2015-06-12 14:21:23.676735,516,696,612
2015-06-12 14:21:23.776184,524,704,616
2015-06-12 14:21:23.875633,524,680,588
2015-06-12 14:21:23.975082,548,664,584
2015-06-12 14:21:24.074531,544,692,548
2015-06-12 14:21:24.173980,528,712,556
2015-06-12 14:21:24.273429,524,696,576
2015-06-12 14:21:24.372878,520,700,572
2015-06-12 14:21:24.472327,520,712,568
2015-06-12 14:21:24.571776,508,732,552
2015-06-12 14:21:24.671225,504,744,568
2015-06-12 14:21:24.770674,504,744,552
2015-06-12 14:21:24.870123,488,736,572
2015-06-12 14:21:24.969572,488,752,536
2015-06-12 14:21:25.069021,488,756,552
2015-06-12 14:21:25.168470,488,748,556
2015-06-12 14:21:25.267919,480,756,552
2015-06-12 14:21:25.367368,492,760,556
2015-06-12 14:21:25.466817,484,756,540
2015-06-12 14:21:25.566266,488,764,544
2015-06-12 14:21:25.665715,476,772,544
2015-06-12 14:21:25.765164,476,760,540
2015-06-12 14:21:25.864613,480,764,548
2015-06-12 14:21:25.964062,468,776,540
2015-06-12 14:21:26.063511,460,780,540
2015-06-12 14:21:26.162960,464,776,548
2015-06-12 14:21:26.262409,464,760,544
2015-06-12 14:21:26.361858,464,768,556
2015-06-12 14:21:26.461307,448,764,544
2015-06-12 14:21:26.560756,444,760,548
2015-06-12 14:21:26.660205,456,788,564
2015-06-12 14:21:26.759654,452,784,544
2015-06-12 14:21:26.859103,464,780,532
2015-06-12 14:21:26.958552,452,788,544
2015-06-12 14:21:27.058001,456,796,532
2015-06-12 14:21:27.157450,456,788,540
2015-06-12 14:21:27.256899,448,796,552
2015-06-12 14:21:27.356348,440,780,544
2015-06-12 14:21:27.455797,424,812,544
2015-06-12 14:21:27.555246,428,796,584
2015-06-12 14:21:27.654695,448,756,556
2015-06-12 14:21:27.754144,460,724,576
2015-06-12 14:21:27.853593,492,740,544
2015-06-12 14:21:27.953042,480,768,508
2015-06-12 14:21:28.052491,480,760,572
2015-06-12 14:21:28.151940,472,764,532
2015-06-12 14:21:28.251389,484,792,464
2015-06-12 14:21:28.350838,484,788,476
2015-06-12 14:21:28.450287,504,768,520
2015-06-12 14:21:28.549736,492,772,484
2015-06-12 14:21:28.649185,500,764,524
2015-06-12 14:21:28.748634,508,776,464
2015-06-12 14:21:28.848083,524,772,464
2015-06-12 14:21:28.947532,516,788,464
2015-06-12 14:21:29.046981,516,820,480
2015-06-12 14:21:29.146430,488,800,512
2015-06-12 14:21:29.245879,492,820,456
2015-06-12 14:21:29.345328,492,808,452
2015-06-12 14:21:29.444777,492,792,496
