Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 13:49:53.549041,132,724,780
2015-06-12 13:49:53.648490,136,724,748
2015-06-12 13:49:53.747939,136,724,744
2015-06-12 13:49:53.847388,144,724,752
2015-06-12 13:49:53.946837,140,712,756
2015-06-12 13:49:54.046286,140,712,756
2015-06-12 13:49:54.145735,144,720,772
2015-06-12 13:49:54.245184,140,724,756
2015-06-12 13:49:54.344633,144,728,760
2015-06-12 13:49:54.444082,140,728,756
2015-06-12 13:49:54.543531,132,728,760
2015-06-12 13:49:54.642980,140,724,756
2015-06-12 13:49:54.742429,136,724,744
2015-06-12 13:49:54.841878,148,720,756
2015-06-12 13:49:54.941327,148,736,728
2015-06-12 13:49:55.040776,176,728,756
2015-06-12 13:49:55.140225,164,716,768
2015-06-12 13:49:55.239674,156,696,772
2015-06-12 13:49:55.339123,144,684,784
2015-06-12 13:49:55.438572,104,636,828
2015-06-12 13:49:55.538021,68,592,868
2015-06-12 13:49:55.637470,16,596,912
2015-06-12 13:49:55.736919,-24,568,928
2015-06-12 13:49:55.836368,-72,540,948
2015-06-12 13:49:55.935817,-92,528,948
2015-06-12 13:49:56.035266,-100,536,912
2015-06-12 13:49:56.134715,-76,516,884
2015-06-12 13:49:56.234164,-44,536,876
2015-06-12 13:49:56.333613,-16,536,892
2015-06-12 13:49:56.433062,-12,532,880
2015-06-12 13:49:56.532511,-16,544,904
2015-06-12 13:49:56.631960,-4,560,916
2015-06-12 13:49:56.731409,0,544,896
2015-06-12 13:49:56.830858,28,532,876
2015-06-12 13:49:56.930307,40,548,884
2015-06-12 13:49:57.029756,56,576,880
2015-06-12 13:49:57.129205,76,584,860
2015-06-12 13:49:57.228654,92,568,868
2015-06-12 13:49:57.328103,112,588,832
2015-06-12 13:49:57.427552,128,604,828
2015-06-12 13:49:57.527001,136,612,812
2015-06-12 13:49:57.626450,132,628,832
2015-06-12 13:49:57.725899,140,632,812
2015-06-12 13:49:57.825348,140,628,812
2015-06-12 13:49:57.924797,136,636,820
2015-06-12 13:49:58.024246,132,632,824
2015-06-12 13:49:58.123695,128,632,828
2015-06-12 13:49:58.223144,136,632,824
2015-06-12 13:49:58.322593,136,632,828
2015-06-12 13:49:58.422042,136,632,836
2015-06-12 13:49:58.521491,132,632,820
2015-06-12 13:49:58.620940,132,628,824
2015-06-12 13:49:58.720389,128,636,832
2015-06-12 13:49:58.819838,128,632,840
2015-06-12 13:49:58.919287,128,632,828
2015-06-12 13:49:59.018736,132,636,820
2015-06-12 13:49:59.118185,132,644,820
