Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:04:48.590041,256,752,704
2015-06-12 14:04:48.689490,228,748,696
2015-06-12 14:04:48.788939,236,760,700
2015-06-12 14:04:48.888388,224,752,724
2015-06-12 14:04:48.987837,212,744,732
2015-06-12 14:04:49.087286,200,744,712
2015-06-12 14:04:49.186735,200,732,704
2015-06-12 14:04:49.286184,180,732,744
2015-06-12 14:04:49.385633,216,688,668
2015-06-12 14:04:49.485082,184,700,700
2015-06-12 14:04:49.584531,156,724,688
2015-06-12 14:04:49.683980,96,768,732
2015-06-12 14:04:49.783429,32,748,824
2015-06-12 14:04:49.882878,-8,684,848
2015-06-12 14:04:49.982327,-32,676,876
2015-06-12 14:04:50.081776,-64,744,796
2015-06-12 14:04:50.181225,-72,772,736
2015-06-12 14:04:50.280674,-16,740,788
2015-06-12 14:04:50.380123,-44,700,692
2015-06-12 14:04:50.479572,16,736,624
2015-06-12 14:04:50.579021,24,772,632
2015-06-12 14:04:50.678470,48,800,648
2015-06-12 14:04:50.777919,32,720,868
2015-06-12 14:04:50.877368,-16,728,776
2015-06-12 14:04:50.976817,-40,820,624
2015-06-12 14:04:51.076266,-16,780,736
2015-06-12 14:04:51.175715,-144,644,912
2015-06-12 14:04:51.275164,-248,604,816
2015-06-12 14:04:51.374613,-284,644,804
2015-06-12 14:04:51.474062,-372,532,932
2015-06-12 14:04:51.573511,-312,544,948
2015-06-12 14:04:51.672960,-288,652,768
2015-06-12 14:04:51.772409,-212,708,604
2015-06-12 14:04:51.871858,-232,576,760
2015-06-12 14:04:51.971307,-184,432,724
2015-06-12 14:04:52.070756,-168,464,712
2015-06-12 14:04:52.170205,-244,504,792
2015-06-12 14:04:52.269654,-452,476,1284
2015-06-12 14:04:52.369103,-620,624,1124
2015-06-12 14:04:52.468552,-588,724,876
2015-06-12 14:04:52.568001,-432,744,628
2015-06-12 14:04:52.667450,-376,636,616
2015-06-12 14:04:52.766899,-80,636,616
2015-06-12 14:04:52.866348,72,660,552
2015-06-12 14:04:52.965797,80,612,708
2015-06-12 14:04:53.065246,64,616,780
2015-06-12 14:04:53.164695,-84,556,920
2015-06-12 14:04:53.264144,-180,524,880
2015-06-12 14:04:53.363593,-232,652,760
