Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:39:37.019041,136,752,720
2015-06-12 14:39:37.118490,136,728,728
2015-06-12 14:39:37.217939,140,756,640
2015-06-12 14:39:37.317388,128,768,716
2015-06-12 14:39:37.416837,120,752,724
2015-06-12 14:39:37.516286,128,756,736
2015-06-12 14:39:37.615735,128,772,708
2015-06-12 14:39:37.715184,128,756,728
2015-06-12 14:39:37.814633,132,732,736
2015-06-12 14:39:37.914082,136,768,664
2015-06-12 14:39:38.013531,132,784,712
2015-06-12 14:39:38.112980,124,760,736
2015-06-12 14:39:38.212429,120,756,716
2015-06-12 14:39:38.311878,132,772,684
2015-06-12 14:39:38.411327,128,768,700
2015-06-12 14:39:38.510776,124,756,732
2015-06-12 14:39:38.610225,128,768,704
2015-06-12 14:39:38.709674,116,788,708
2015-06-12 14:39:38.809123,116,788,724
2015-06-12 14:39:38.908572,120,760,720
2015-06-12 14:39:39.008021,144,772,692
2015-06-12 14:39:39.107470,136,768,720
2015-06-12 14:39:39.206919,144,756,696
2015-06-12 14:39:39.306368,144,760,696
2015-06-12 14:39:39.405817,128,776,688
2015-06-12 14:39:39.505266,132,776,716
2015-06-12 14:39:39.604715,128,736,724
2015-06-12 14:39:39.704164,120,744,732
2015-06-12 14:39:39.803613,124,756,688
2015-06-12 14:39:39.903062,116,748,720
2015-06-12 14:39:40.002511,124,728,768
2015-06-12 14:39:40.101960,128,768,692
2015-06-12 14:39:40.201409,128,780,668
2015-06-12 14:39:40.300858,128,764,764
2015-06-12 14:39:40.400307,132,744,724
2015-06-12 14:39:40.499756,148,752,724
2015-06-12 14:39:40.599205,140,768,724
2015-06-12 14:39:40.698654,140,740,724
2015-06-12 14:39:40.798103,152,760,712
2015-06-12 14:39:40.897552,148,776,696
2015-06-12 14:39:40.997001,156,764,720
2015-06-12 14:39:41.096450,144,744,740
2015-06-12 14:39:41.195899,156,740,744
2015-06-12 14:39:41.295348,156,756,712
2015-06-12 14:39:41.394797,156,732,752
2015-06-12 14:39:41.494246,156,704,792
2015-06-12 14:39:41.593695,164,732,748
2015-06-12 14:39:41.693144,156,720,764
2015-06-12 14:39:41.792593,160,696,784
2015-06-12 14:39:41.892042,172,684,776
2015-06-12 14:39:41.991491,184,656,768
2015-06-12 14:39:42.090940,204,676,768
2015-06-12 14:39:42.190389,184,668,772
2015-06-12 14:39:42.289838,196,688,752
2015-06-12 14:39:42.389287,180,672,808
2015-06-12 14:39:42.488736,204,632,828
2015-06-12 14:39:42.588185,188,680,776
2015-06-12 14:39:42.687634,196,656,792
2015-06-12 14:39:42.787083,212,632,820
2015-06-12 14:39:42.886532,196,620,792
2015-06-12 14:39:42.985981,228,624,816
2015-06-12 14:39:43.085430,208,636,820
2015-06-12 14:39:43.184879,200,664,792
2015-06-12 14:39:43.284328,212,680,776
2015-06-12 14:39:43.383777,204,640,796
2015-06-12 14:39:43.483226,208,624,804
2015-06-12 14:39:43.582675,200,660,804
2015-06-12 14:39:43.682124,192,668,804
2015-06-12 14:39:43.781573,204,648,804
2015-06-12 14:39:43.881022,196,652,788
2015-06-12 14:39:43.980471,212,660,788
2015-06-12 14:39:44.079920,196,680,820
2015-06-12 14:39:44.179369,196,648,812
2015-06-12 14:39:44.278818,180,668,800
2015-06-12 14:39:44.378267,176,684,768
2015-06-12 14:39:44.477716,188,660,804
2015-06-12 14:39:44.577165,196,644,800
2015-06-12 14:39:44.676614,212,668,784
2015-06-12 14:39:44.776063,192,684,788
2015-06-12 14:39:44.875512,188,660,808
2015-06-12 14:39:44.974961,172,684,788
2015-06-12 14:39:45.074410,164,704,752
2015-06-12 14:39:45.173859,172,704,788
2015-06-12 14:39:45.273308,172,716,764
2015-06-12 14:39:45.372757,188,720,736
2015-06-12 14:39:45.472206,168,716,780
2015-06-12 14:39:45.571655,160,692,772
2015-06-12 14:39:45.671104,156,728,748
2015-06-12 14:39:45.770553,136,740,768
2015-06-12 14:39:45.870002,148,728,776
2015-06-12 14:39:45.969451,156,708,760
2015-06-12 14:39:46.068900,168,720,756
2015-06-12 14:39:46.168349,144,732,776
2015-06-12 14:39:46.267798,148,700,756
2015-06-12 14:39:46.367247,148,716,752
2015-06-12 14:39:46.466696,144,740,728
2015-06-12 14:39:46.566145,148,732,768
2015-06-12 14:39:46.665594,144,712,744
2015-06-12 14:39:46.765043,164,724,728
2015-06-12 14:39:46.864492,148,736,768
2015-06-12 14:39:46.963941,144,712,764
2015-06-12 14:39:47.063390,148,740,740
2015-06-12 14:39:47.162839,128,760,740
2015-06-12 14:39:47.262288,136,748,768
2015-06-12 14:39:47.361737,136,732,752
2015-06-12 14:39:47.461186,156,736,716
2015-06-12 14:39:47.560635,140,752,740
2015-06-12 14:39:47.660084,136,712,764
2015-06-12 14:39:47.759533,132,728,756
2015-06-12 14:39:47.858982,128,736,740
2015-06-12 14:39:47.958431,140,728,752
2015-06-12 14:39:48.057880,140,716,752
2015-06-12 14:39:48.157329,156,728,728
2015-06-12 14:39:48.256778,140,740,756
2015-06-12 14:39:48.356227,136,712,772
2015-06-12 14:39:48.455676,140,732,732
2015-06-12 14:39:48.555125,132,744,704
2015-06-12 14:39:48.654574,140,740,748
2015-06-12 14:39:48.754023,132,708,752
2015-06-12 14:39:48.853472,136,716,748
2015-06-12 14:39:48.952921,132,756,736
2015-06-12 14:39:49.052370,140,728,740
2015-06-12 14:39:49.151819,140,728,752
2015-06-12 14:39:49.251268,148,744,740
2015-06-12 14:39:49.350717,152,736,760
2015-06-12 14:39:49.450166,140,712,760
2015-06-12 14:39:49.549615,152,728,756
2015-06-12 14:39:49.649064,140,736,768
2015-06-12 14:39:49.748513,148,700,764
2015-06-12 14:39:49.847962,148,716,744
2015-06-12 14:39:49.947411,132,736,724
2015-06-12 14:39:50.046860,144,736,748
2015-06-12 14:39:50.146309,136,712,756
2015-06-12 14:39:50.245758,140,716,748
2015-06-12 14:39:50.345207,128,704,748
2015-06-12 14:39:50.444656,136,704,748
2015-06-12 14:39:50.544105,136,696,764
2015-06-12 14:39:50.643554,144,728,692
2015-06-12 14:39:50.743003,144,724,744
2015-06-12 14:39:50.842452,132,708,772
2015-06-12 14:39:50.941901,140,704,768
2015-06-12 14:39:51.041350,132,740,720
2015-06-12 14:39:51.140799,132,708,752
2015-06-12 14:39:51.240248,132,696,772
2015-06-12 14:39:51.339697,144,736,704
2015-06-12 14:39:51.439146,144,728,732
2015-06-12 14:39:51.538595,136,716,748
2015-06-12 14:39:51.638044,140,716,748
2015-06-12 14:39:51.737493,124,752,744
2015-06-12 14:39:51.836942,128,716,768
2015-06-12 14:39:51.936391,136,740,732
2015-06-12 14:39:52.035840,128,752,728
2015-06-12 14:39:52.135289,140,740,748
2015-06-12 14:39:52.234738,132,712,772
2015-06-12 14:39:52.334187,140,720,740
2015-06-12 14:39:52.433636,124,748,748
2015-06-12 14:39:52.533085,128,704,784
2015-06-12 14:39:52.632534,136,744,728
2015-06-12 14:39:52.731983,128,752,728
2015-06-12 14:39:52.831432,144,740,748
2015-06-12 14:39:52.930881,132,712,756
2015-06-12 14:39:53.030330,140,724,748
2015-06-12 14:39:53.129779,124,740,748
2015-06-12 14:39:53.229228,132,700,756
2015-06-12 14:39:53.328677,132,700,792
2015-06-12 14:39:53.428126,128,724,712
2015-06-12 14:39:53.527575,124,740,740
2015-06-12 14:39:53.627024,116,724,772
2015-06-12 14:39:53.726473,124,708,756
2015-06-12 14:39:53.825922,120,736,724
2015-06-12 14:39:53.925371,116,716,788
2015-06-12 14:39:54.024820,120,704,748
2015-06-12 14:39:54.124269,128,732,720
2015-06-12 14:39:54.223718,136,736,744
2015-06-12 14:39:54.323167,124,708,772
2015-06-12 14:39:54.422616,132,708,744
2015-06-12 14:39:54.522065,120,756,728
2015-06-12 14:39:54.621514,120,712,768
2015-06-12 14:39:54.720963,120,716,756
2015-06-12 14:39:54.820412,124,748,700
2015-06-12 14:39:54.919861,136,736,732
2015-06-12 14:39:55.019310,116,720,760
2015-06-12 14:39:55.118759,132,720,724
2015-06-12 14:39:55.218208,116,740,768
2015-06-12 14:39:55.317657,128,688,796
2015-06-12 14:39:55.417106,128,736,720
2015-06-12 14:39:55.516555,112,760,728
2015-06-12 14:39:55.616004,124,736,772
2015-06-12 14:39:55.715453,124,736,756
2015-06-12 14:39:55.814902,136,752,704
2015-06-12 14:39:55.914351,116,736,788
2015-06-12 14:39:56.013800,120,688,768
2015-06-12 14:39:56.113249,128,740,704
2015-06-12 14:39:56.212698,132,776,792
2015-06-12 14:39:56.312147,124,728,744
2015-06-12 14:39:56.411596,132,736,732
2015-06-12 14:39:56.511045,116,752,740
2015-06-12 14:39:56.610494,132,716,776
2015-06-12 14:39:56.709943,144,744,732
2015-06-12 14:39:56.809392,132,756,724
2015-06-12 14:39:56.908841,136,740,748
2015-06-12 14:39:57.008290,144,736,752
2015-06-12 14:39:57.107739,136,716,756
2015-06-12 14:39:57.207188,132,744,712
2015-06-12 14:39:57.306637,128,732,780
2015-06-12 14:39:57.406086,116,696,736
2015-06-12 14:39:57.505535,124,744,708
2015-06-12 14:39:57.604984,128,716,724
2015-06-12 14:39:57.704433,116,696,740
2015-06-12 14:39:57.803882,148,728,744
2015-06-12 14:39:57.903331,136,728,748
2015-06-12 14:39:58.002780,140,684,776
2015-06-12 14:39:58.102229,116,720,740
2015-06-12 14:39:58.201678,92,764,744
2015-06-12 14:39:58.301127,104,744,772
2015-06-12 14:39:58.400576,116,744,752
2015-06-12 14:39:58.500025,120,752,692
2015-06-12 14:39:58.599474,108,744,756
2015-06-12 14:39:58.698923,120,692,752
2015-06-12 14:39:58.798372,112,736,716
2015-06-12 14:39:58.897821,116,740,776
2015-06-12 14:39:58.997270,104,716,768
2015-06-12 14:39:59.096719,124,752,748
