Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:16:24.733041,140,828,636
2015-06-12 14:16:24.832490,148,820,628
2015-06-12 14:16:24.931939,152,828,628
2015-06-12 14:16:25.031388,140,836,628
2015-06-12 14:16:25.130837,136,816,620
2015-06-12 14:16:25.230286,120,848,628
2015-06-12 14:16:25.329735,128,828,648
2015-06-12 14:16:25.429184,136,800,664
2015-06-12 14:16:25.528633,140,808,624
2015-06-12 14:16:25.628082,136,848,592
2015-06-12 14:16:25.727531,136,844,628
2015-06-12 14:16:25.826980,148,824,636
2015-06-12 14:16:25.926429,140,844,628
2015-06-12 14:16:26.025878,144,844,624
2015-06-12 14:16:26.125327,144,852,652
2015-06-12 14:16:26.224776,144,824,660
2015-06-12 14:16:26.324225,152,808,652
2015-06-12 14:16:26.423674,156,812,612
2015-06-12 14:16:26.523123,152,824,608
2015-06-12 14:16:26.622572,144,832,636
2015-06-12 14:16:26.722021,140,820,628
2015-06-12 14:16:26.821470,148,832,632
2015-06-12 14:16:26.920919,140,836,632
2015-06-12 14:16:27.020368,144,832,628
2015-06-12 14:16:27.119817,144,832,616
2015-06-12 14:16:27.219266,140,844,636
2015-06-12 14:16:27.318715,132,828,600
2015-06-12 14:16:27.418164,136,852,644
2015-06-12 14:16:27.517613,136,828,660
2015-06-12 14:16:27.617062,136,824,640
2015-06-12 14:16:27.716511,144,848,616
2015-06-12 14:16:27.815960,136,848,616
2015-06-12 14:16:27.915409,140,836,636
2015-06-12 14:16:28.014858,132,852,624
2015-06-12 14:16:28.114307,132,844,616
2015-06-12 14:16:28.213756,132,852,624
2015-06-12 14:16:28.313205,148,820,652
2015-06-12 14:16:28.412654,144,812,640
2015-06-12 14:16:28.512103,156,840,612
2015-06-12 14:16:28.611552,140,844,612
2015-06-12 14:16:28.711001,140,840,636
2015-06-12 14:16:28.810450,140,832,616
2015-06-12 14:16:28.909899,140,816,628
2015-06-12 14:16:29.009348,124,836,648
2015-06-12 14:16:29.108797,120,832,640
