Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 13:51:32.998041,-396,744,896
2015-06-12 13:51:33.097490,-368,744,964
2015-06-12 13:51:33.196939,-328,636,812
2015-06-12 13:51:33.296388,-240,480,716
2015-06-12 13:51:33.395837,-148,400,760
2015-06-12 13:51:33.495286,-88,448,764
2015-06-12 13:51:33.594735,-12,448,852
2015-06-12 13:51:33.694184,-4,480,812
2015-06-12 13:51:33.793633,12,556,964
2015-06-12 13:51:33.893082,56,664,848
2015-06-12 13:51:33.992531,96,676,760
2015-06-12 13:51:34.091980,128,656,724
2015-06-12 13:51:34.191429,120,764,648
2015-06-12 13:51:34.290878,172,764,692
2015-06-12 13:51:34.390327,84,696,476
2015-06-12 13:51:34.489776,68,560,1028
2015-06-12 13:51:34.589225,-124,768,1176
2015-06-12 13:51:34.688674,-220,744,960
2015-06-12 13:51:34.788123,-296,500,832
2015-06-12 13:51:34.887572,-260,548,748
2015-06-12 13:51:34.987021,-212,508,780
2015-06-12 13:51:35.086470,-184,404,784
2015-06-12 13:51:35.185919,-212,360,736
2015-06-12 13:51:35.285368,-284,336,648
2015-06-12 13:51:35.384817,-436,392,664
2015-06-12 13:51:35.484266,-564,456,740
2015-06-12 13:51:35.583715,-704,420,724
2015-06-12 13:51:35.683164,-768,424,648
2015-06-12 13:51:35.782613,-816,404,552
2015-06-12 13:51:35.882062,-868,364,584
2015-06-12 13:51:35.981511,-868,308,624
2015-06-12 13:51:36.080960,-920,300,452
2015-06-12 13:51:36.180409,-920,360,580
2015-06-12 13:51:36.279858,-928,320,600
2015-06-12 13:51:36.379307,-976,300,708
2015-06-12 13:51:36.478756,-912,308,644
2015-06-12 13:51:36.578205,-768,396,604
2015-06-12 13:51:36.677654,-636,380,560
2015-06-12 13:51:36.777103,-540,360,652
2015-06-12 13:51:36.876552,-476,380,688
2015-06-12 13:51:36.976001,-492,448,728
2015-06-12 13:51:37.075450,-520,480,688
2015-06-12 13:51:37.174899,-556,540,652
2015-06-12 13:51:37.274348,-568,548,688
2015-06-12 13:51:37.373797,-632,508,680
2015-06-12 13:51:37.473246,-624,492,748
2015-06-12 13:51:37.572695,-584,496,668
2015-06-12 13:51:37.672144,-580,416,516
2015-06-12 13:51:37.771593,-632,420,652
2015-06-12 13:51:37.871042,-644,444,820
2015-06-12 13:51:37.970491,-728,444,732
2015-06-12 13:51:38.069940,-720,476,752
2015-06-12 13:51:38.169389,-708,420,720
2015-06-12 13:51:38.268838,-632,440,656
2015-06-12 13:51:38.368287,-648,436,668
2015-06-12 13:51:38.467736,-604,408,772
2015-06-12 13:51:38.567185,-604,412,704
2015-06-12 13:51:38.666634,-612,364,660
2015-06-12 13:51:38.766083,-624,364,708
2015-06-12 13:51:38.865532,-620,408,784
2015-06-12 13:51:38.964981,-608,468,744
2015-06-12 13:51:39.064430,-600,464,724
2015-06-12 13:51:39.163879,-584,420,724
2015-06-12 13:51:39.263328,-556,376,756
2015-06-12 13:51:39.362777,-556,500,784
2015-06-12 13:51:39.462226,-540,544,808
2015-06-12 13:51:39.561675,-560,496,748
2015-06-12 13:51:39.661124,-564,484,748
2015-06-12 13:51:39.760573,-576,492,660
2015-06-12 13:51:39.860022,-532,516,752
2015-06-12 13:51:39.959471,-508,452,676
2015-06-12 13:51:40.058920,-464,448,808
2015-06-12 13:51:40.158369,-492,432,736
2015-06-12 13:51:40.257818,-492,456,700
2015-06-12 13:51:40.357267,-500,504,776
2015-06-12 13:51:40.456716,-496,492,748
2015-06-12 13:51:40.556165,-520,420,776
2015-06-12 13:51:40.655614,-584,400,728
2015-06-12 13:51:40.755063,-568,464,764
2015-06-12 13:51:40.854512,-652,444,620
2015-06-12 13:51:40.953961,-684,456,636
2015-06-12 13:51:41.053410,-744,456,624
2015-06-12 13:51:41.152859,-748,464,544
2015-06-12 13:51:41.252308,-752,408,564
2015-06-12 13:51:41.351757,-764,356,560
2015-06-12 13:51:41.451206,-776,340,572
2015-06-12 13:51:41.550655,-776,328,584
2015-06-12 13:51:41.650104,-840,368,620
2015-06-12 13:51:41.749553,-840,392,612
2015-06-12 13:51:41.849002,-792,376,516
2015-06-12 13:51:41.948451,-800,328,484
2015-06-12 13:51:42.047900,-760,356,616
2015-06-12 13:51:42.147349,-728,424,652
2015-06-12 13:51:42.246798,-752,448,548
2015-06-12 13:51:42.346247,-740,416,532
2015-06-12 13:51:42.445696,-712,440,596
2015-06-12 13:51:42.545145,-772,468,512
2015-06-12 13:51:42.644594,-768,456,548
2015-06-12 13:51:42.744043,-776,472,484
2015-06-12 13:51:42.843492,-784,456,468
2015-06-12 13:51:42.942941,-796,356,488
2015-06-12 13:51:43.042390,-796,472,424
2015-06-12 13:51:43.141839,-772,528,488
2015-06-12 13:51:43.241288,-812,464,436
2015-06-12 13:51:43.340737,-792,452,444
2015-06-12 13:51:43.440186,-832,456,424
2015-06-12 13:51:43.539635,-844,472,448
2015-06-12 13:51:43.639084,-812,508,416
2015-06-12 13:51:43.738533,-820,464,428
2015-06-12 13:51:43.837982,-816,436,472
2015-06-12 13:51:43.937431,-820,416,484
2015-06-12 13:51:44.036880,-788,448,484
2015-06-12 13:51:44.136329,-820,400,460
2015-06-12 13:51:44.235778,-808,384,540
2015-06-12 13:51:44.335227,-808,360,488
2015-06-12 13:51:44.434676,-808,408,496
2015-06-12 13:51:44.534125,-800,420,500
2015-06-12 13:51:44.633574,-820,368,448
2015-06-12 13:51:44.733023,-824,368,460
2015-06-12 13:51:44.832472,-824,372,472
2015-06-12 13:51:44.931921,-832,368,500
2015-06-12 13:51:45.031370,-840,356,464
2015-06-12 13:51:45.130819,-856,332,504
2015-06-12 13:51:45.230268,-848,336,528
2015-06-12 13:51:45.329717,-836,340,512
2015-06-12 13:51:45.429166,-824,288,520
2015-06-12 13:51:45.528615,-852,268,540
2015-06-12 13:51:45.628064,-848,276,520
