Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:51:13.162041,-72,832,612
2015-06-12 14:51:13.261490,-80,816,684
2015-06-12 14:51:13.360939,-56,772,672
2015-06-12 14:51:13.460388,-44,808,628
2015-06-12 14:51:13.559837,-44,824,648
2015-06-12 14:51:13.659286,-44,828,636
2015-06-12 14:51:13.758735,-40,824,656
2015-06-12 14:51:13.858184,-40,812,672
2015-06-12 14:51:13.957633,-32,840,644
2015-06-12 14:51:14.057082,-32,800,692
2015-06-12 14:51:14.156531,-28,776,728
2015-06-12 14:51:14.255980,0,800,660
2015-06-12 14:51:14.355429,8,812,680
2015-06-12 14:51:14.454878,4,776,708
2015-06-12 14:51:14.554327,8,760,756
2015-06-12 14:51:14.653776,24,748,744
2015-06-12 14:51:14.753225,16,748,744
2015-06-12 14:51:14.852674,12,708,800
2015-06-12 14:51:14.952123,12,748,748
2015-06-12 14:51:15.051572,20,772,744
2015-06-12 14:51:15.151021,0,748,692
2015-06-12 14:51:15.250470,60,764,692
2015-06-12 14:51:15.349919,8,748,680
2015-06-12 14:51:15.449368,0,720,796
2015-06-12 14:51:15.548817,12,740,796
2015-06-12 14:51:15.648266,56,728,812
2015-06-12 14:51:15.747715,120,828,764
2015-06-12 14:51:15.847164,60,752,844
2015-06-12 14:51:15.946613,-8,828,880
2015-06-12 14:51:16.046062,4,744,804
2015-06-12 14:51:16.145511,104,628,808
2015-06-12 14:51:16.244960,160,580,756
2015-06-12 14:51:16.344409,148,692,672
2015-06-12 14:51:16.443858,20,704,740
2015-06-12 14:51:16.543307,8,672,884
2015-06-12 14:51:16.642756,32,608,844
2015-06-12 14:51:16.742205,48,552,692
2015-06-12 14:51:16.841654,144,840,696
2015-06-12 14:51:16.941103,-36,944,760
2015-06-12 14:51:17.040552,-72,808,800
2015-06-12 14:51:17.140001,28,784,648
2015-06-12 14:51:17.239450,76,760,496
2015-06-12 14:51:17.338899,72,744,652
2015-06-12 14:51:17.438348,-72,804,652
2015-06-12 14:51:17.537797,12,796,692
2015-06-12 14:51:17.637246,84,752,528
2015-06-12 14:51:17.736695,188,980,756
2015-06-12 14:51:17.836144,-56,872,768
2015-06-12 14:51:17.935593,-48,836,868
2015-06-12 14:51:18.035042,48,764,780
2015-06-12 14:51:18.134491,80,704,684
2015-06-12 14:51:18.233940,96,708,620
2015-06-12 14:51:18.333389,28,692,732
2015-06-12 14:51:18.432838,40,752,812
2015-06-12 14:51:18.532287,76,708,756
2015-06-12 14:51:18.631736,116,592,696
2015-06-12 14:51:18.731185,124,880,800
2015-06-12 14:51:18.830634,36,1036,716
2015-06-12 14:51:18.930083,4,900,704
2015-06-12 14:51:19.029532,80,784,624
2015-06-12 14:51:19.128981,120,756,508
2015-06-12 14:51:19.228430,104,728,688
2015-06-12 14:51:19.327879,24,756,748
2015-06-12 14:51:19.427328,56,788,584
2015-06-12 14:51:19.526777,168,768,500
2015-06-12 14:51:19.626226,288,976,780
2015-06-12 14:51:19.725675,-48,784,944
2015-06-12 14:51:19.825124,-8,812,848
2015-06-12 14:51:19.924573,108,736,724
2015-06-12 14:51:20.024022,164,696,588
2015-06-12 14:51:20.123471,140,728,576
2015-06-12 14:51:20.222920,32,692,808
2015-06-12 14:51:20.322369,116,656,824
2015-06-12 14:51:20.421818,140,608,712
2015-06-12 14:51:20.521267,204,556,848
2015-06-12 14:51:20.620716,88,796,632
2015-06-12 14:51:20.720165,96,836,816
2015-06-12 14:51:20.819614,132,716,700
2015-06-12 14:51:20.919063,196,740,560
2015-06-12 14:51:21.018512,244,792,576
2015-06-12 14:51:21.117961,144,780,716
2015-06-12 14:51:21.217410,144,760,700
2015-06-12 14:51:21.316859,216,776,508
2015-06-12 14:51:21.416308,260,736,440
2015-06-12 14:51:21.515757,544,828,900
2015-06-12 14:51:21.615206,316,812,1204
2015-06-12 14:51:21.714655,244,752,792
2015-06-12 14:51:21.814104,280,668,640
2015-06-12 14:51:21.913553,328,592,724
2015-06-12 14:51:22.013002,344,648,708
2015-06-12 14:51:22.112451,324,700,684
2015-06-12 14:51:22.211900,344,664,720
2015-06-12 14:51:22.311349,296,680,840
2015-06-12 14:51:22.410798,256,756,796
2015-06-12 14:51:22.510247,304,768,620
2015-06-12 14:51:22.609696,352,728,584
2015-06-12 14:51:22.709145,376,716,588
2015-06-12 14:51:22.808594,388,660,664
2015-06-12 14:51:22.908043,412,704,636
2015-06-12 14:51:23.007492,412,740,608
2015-06-12 14:51:23.106941,396,728,632
2015-06-12 14:51:23.206390,404,720,648
2015-06-12 14:51:23.305839,396,744,668
2015-06-12 14:51:23.405288,384,760,612
2015-06-12 14:51:23.504737,412,740,640
2015-06-12 14:51:23.604186,392,728,612
2015-06-12 14:51:23.703635,376,744,616
2015-06-12 14:51:23.803084,352,760,632
2015-06-12 14:51:23.902533,352,760,636
2015-06-12 14:51:24.001982,324,748,644
2015-06-12 14:51:24.101431,296,768,676
2015-06-12 14:51:24.200880,272,780,696
2015-06-12 14:51:24.300329,236,780,720
2015-06-12 14:51:24.399778,240,772,672
2015-06-12 14:51:24.499227,220,812,676
2015-06-12 14:51:24.598676,244,792,672
2015-06-12 14:51:24.698125,264,752,684
2015-06-12 14:51:24.797574,276,744,676
2015-06-12 14:51:24.897023,284,764,664
2015-06-12 14:51:24.996472,260,772,688
2015-06-12 14:51:25.095921,256,792,688
2015-06-12 14:51:25.195370,260,796,652
2015-06-12 14:51:25.294819,280,772,636
2015-06-12 14:51:25.394268,320,744,636
2015-06-12 14:51:25.493717,348,776,572
2015-06-12 14:51:25.593166,352,764,604
2015-06-12 14:51:25.692615,344,732,692
2015-06-12 14:51:25.792064,340,724,648
2015-06-12 14:51:25.891513,320,780,624
2015-06-12 14:51:25.990962,312,780,652
2015-06-12 14:51:26.090411,324,764,652
2015-06-12 14:51:26.189860,320,772,624
2015-06-12 14:51:26.289309,316,776,688
2015-06-12 14:51:26.388758,300,776,688
2015-06-12 14:51:26.488207,316,748,668
2015-06-12 14:51:26.587656,308,744,648
2015-06-12 14:51:26.687105,296,772,652
2015-06-12 14:51:26.786554,308,748,640
2015-06-12 14:51:26.886003,304,760,628
2015-06-12 14:51:26.985452,324,748,668
2015-06-12 14:51:27.084901,316,748,648
2015-06-12 14:51:27.184350,336,760,692
2015-06-12 14:51:27.283799,312,760,660
2015-06-12 14:51:27.383248,316,760,664
2015-06-12 14:51:27.482697,308,760,656
2015-06-12 14:51:27.582146,304,760,660
2015-06-12 14:51:27.681595,300,768,652
2015-06-12 14:51:27.781044,304,764,668
2015-06-12 14:51:27.880493,304,760,664
2015-06-12 14:51:27.979942,304,764,664
2015-06-12 14:51:28.079391,300,768,656
2015-06-12 14:51:28.178840,304,764,672
2015-06-12 14:51:28.278289,300,764,676
2015-06-12 14:51:28.377738,296,764,652
2015-06-12 14:51:28.477187,300,764,676
2015-06-12 14:51:28.576636,296,760,656
2015-06-12 14:51:28.676085,296,764,664
2015-06-12 14:51:28.775534,296,764,656
2015-06-12 14:51:28.874983,296,764,664
2015-06-12 14:51:28.974432,288,768,664
2015-06-12 14:51:29.073881,284,768,652
2015-06-12 14:51:29.173330,284,768,680
2015-06-12 14:51:29.272779,284,768,656
2015-06-12 14:51:29.372228,288,764,656
2015-06-12 14:51:29.471677,292,764,656
2015-06-12 14:51:29.571126,292,764,660
2015-06-12 14:51:29.670575,292,768,660
2015-06-12 14:51:29.770024,288,764,652
2015-06-12 14:51:29.869473,288,764,664
2015-06-12 14:51:29.968922,292,764,660
2015-06-12 14:51:30.068371,284,768,676
2015-06-12 14:51:30.167820,288,772,660
2015-06-12 14:51:30.267269,284,768,664
2015-06-12 14:51:30.366718,276,764,660
2015-06-12 14:51:30.466167,280,768,676
2015-06-12 14:51:30.565616,272,760,684
2015-06-12 14:51:30.665065,284,756,672
2015-06-12 14:51:30.764514,280,756,652
2015-06-12 14:51:30.863963,288,764,648
2015-06-12 14:51:30.963412,296,764,668
2015-06-12 14:51:31.062861,296,764,664
2015-06-12 14:51:31.162310,288,772,652
2015-06-12 14:51:31.261759,292,772,656
2015-06-12 14:51:31.361208,296,776,656
2015-06-12 14:51:31.460657,288,776,648
2015-06-12 14:51:31.560106,288,776,672
2015-06-12 14:51:31.659555,280,776,664
2015-06-12 14:51:31.759004,276,780,704
2015-06-12 14:51:31.858453,252,760,676
2015-06-12 14:51:31.957902,280,752,668
2015-06-12 14:51:32.057351,280,740,672
2015-06-12 14:51:32.156800,272,760,624
2015-06-12 14:51:32.256249,272,768,672
2015-06-12 14:51:32.355698,284,748,692
2015-06-12 14:51:32.455147,288,768,652
2015-06-12 14:51:32.554596,276,776,656
2015-06-12 14:51:32.654045,280,788,696
2015-06-12 14:51:32.753494,296,772,656
2015-06-12 14:51:32.852943,280,764,664
2015-06-12 14:51:32.952392,280,772,648
2015-06-12 14:51:33.051841,276,776,668
2015-06-12 14:51:33.151290,264,768,676
2015-06-12 14:51:33.250739,264,752,684
2015-06-12 14:51:33.350188,284,760,652
2015-06-12 14:51:33.449637,276,776,660
2015-06-12 14:51:33.549086,272,768,668
2015-06-12 14:51:33.648535,272,768,636
2015-06-12 14:51:33.747984,288,764,684
2015-06-12 14:51:33.847433,272,764,648
2015-06-12 14:51:33.946882,268,768,656
2015-06-12 14:51:34.046331,276,784,656
2015-06-12 14:51:34.145780,268,760,696
2015-06-12 14:51:34.245229,272,760,680
2015-06-12 14:51:34.344678,280,800,632
2015-06-12 14:51:34.444127,268,792,648
2015-06-12 14:51:34.543576,272,780,672
2015-06-12 14:51:34.643025,272,784,664
2015-06-12 14:51:34.742474,272,784,628
2015-06-12 14:51:34.841923,268,792,664
2015-06-12 14:51:34.941372,272,776,688
2015-06-12 14:51:35.040821,280,768,664
2015-06-12 14:51:35.140270,284,800,628
2015-06-12 14:51:35.239719,268,788,672
2015-06-12 14:51:35.339168,276,780,664
2015-06-12 14:51:35.438617,288,740,628
2015-06-12 14:51:35.538066,264,768,640
2015-06-12 14:51:35.637515,264,776,652
2015-06-12 14:51:35.736964,264,756,668
2015-06-12 14:51:35.836413,268,756,676
2015-06-12 14:51:35.935862,260,792,616
2015-06-12 14:51:36.035311,256,788,680
2015-06-12 14:51:36.134760,260,792,692
2015-06-12 14:51:36.234209,268,796,636
2015-06-12 14:51:36.333658,264,808,648
2015-06-12 14:51:36.433107,256,780,704
2015-06-12 14:51:36.532556,264,760,688
2015-06-12 14:51:36.632005,272,780,636
2015-06-12 14:51:36.731454,276,776,652
2015-06-12 14:51:36.830903,268,780,656
2015-06-12 14:51:36.930352,276,740,636
2015-06-12 14:51:37.029801,252,760,652
2015-06-12 14:51:37.129250,260,772,680
2015-06-12 14:51:37.228699,260,760,672
2015-06-12 14:51:37.328148,268,756,672
2015-06-12 14:51:37.427597,256,796,612
2015-06-12 14:51:37.527046,244,780,668
2015-06-12 14:51:37.626495,244,780,668
2015-06-12 14:51:37.725944,240,804,656
2015-06-12 14:51:37.825393,256,800,644
2015-06-12 14:51:37.924842,232,820,656
2015-06-12 14:51:38.024291,240,788,676
2015-06-12 14:51:38.123740,248,768,680
2015-06-12 14:51:38.223189,252,776,636
2015-06-12 14:51:38.322638,260,784,620
2015-06-12 14:51:38.422087,256,788,668
2015-06-12 14:51:38.521536,244,796,668
2015-06-12 14:51:38.620985,256,800,644
2015-06-12 14:51:38.720434,244,812,656
2015-06-12 14:51:38.819883,232,792,680
2015-06-12 14:51:38.919332,232,780,676
2015-06-12 14:51:39.018781,240,788,656
2015-06-12 14:51:39.118230,236,792,620
2015-06-12 14:51:39.217679,236,780,668
2015-06-12 14:51:39.317128,248,780,648
2015-06-12 14:51:39.416577,252,792,648
2015-06-12 14:51:39.516026,244,800,656
2015-06-12 14:51:39.615475,236,768,696
2015-06-12 14:51:39.714924,248,772,668
2015-06-12 14:51:39.814373,252,808,616
2015-06-12 14:51:39.913822,236,804,660
2015-06-12 14:51:40.013271,232,792,668
2015-06-12 14:51:40.112720,240,792,672
2015-06-12 14:51:40.212169,232,780,624
2015-06-12 14:51:40.311618,224,804,652
2015-06-12 14:51:40.411067,220,800,664
2015-06-12 14:51:40.510516,216,764,696
2015-06-12 14:51:40.609965,236,764,684
2015-06-12 14:51:40.709414,252,788,600
2015-06-12 14:51:40.808863,248,796,636
2015-06-12 14:51:40.908312,244,800,676
2015-06-12 14:51:41.007761,252,788,656
2015-06-12 14:51:41.107210,240,828,632
2015-06-12 14:51:41.206659,236,796,668
2015-06-12 14:51:41.306108,256,776,652
2015-06-12 14:51:41.405557,252,808,636
2015-06-12 14:51:41.505006,240,804,648
2015-06-12 14:51:41.604455,244,796,672
2015-06-12 14:51:41.703904,256,772,632
2015-06-12 14:51:41.803353,240,792,628
2015-06-12 14:51:41.902802,244,788,660
2015-06-12 14:51:42.002251,236,732,684
2015-06-12 14:51:42.101700,220,732,704
2015-06-12 14:51:42.201149,224,776,620
2015-06-12 14:51:42.300598,184,808,648
2015-06-12 14:51:42.400047,172,820,640
2015-06-12 14:51:42.499496,172,836,608
2015-06-12 14:51:42.598945,188,812,608
2015-06-12 14:51:42.698394,192,768,652
2015-06-12 14:51:42.797843,240,668,724
2015-06-12 14:51:42.897292,256,648,612
2015-06-12 14:51:42.996741,256,880,588
2015-06-12 14:51:43.096190,172,960,612
2015-06-12 14:51:43.195639,204,872,684
2015-06-12 14:51:43.295088,232,860,680
2015-06-12 14:51:43.394537,340,760,648
2015-06-12 14:51:43.493986,468,588,568
2015-06-12 14:51:43.593435,468,672,544
2015-06-12 14:51:43.692884,412,784,548
2015-06-12 14:51:43.792333,408,812,644
2015-06-12 14:51:43.891782,476,672,604
2015-06-12 14:51:43.991231,524,604,544
2015-06-12 14:51:44.090680,548,636,492
