Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:23:02.529041,-448,468,896
2015-06-12 14:23:02.628490,-444,520,816
2015-06-12 14:23:02.727939,-392,524,820
2015-06-12 14:23:02.827388,-352,616,664
2015-06-12 14:23:02.926837,-308,688,628
2015-06-12 14:23:03.026286,-320,676,648
2015-06-12 14:23:03.125735,-336,624,732
2015-06-12 14:23:03.225184,-336,624,768
2015-06-12 14:23:03.324633,-372,604,808
2015-06-12 14:23:03.424082,-416,596,824
2015-06-12 14:23:03.523531,-424,608,808
2015-06-12 14:23:03.622980,-392,616,848
2015-06-12 14:23:03.722429,-388,580,724
2015-06-12 14:23:03.821878,-408,532,744
2015-06-12 14:23:03.921327,-404,532,872
2015-06-12 14:23:04.020776,-352,612,764
2015-06-12 14:23:04.120225,-344,604,844
2015-06-12 14:23:04.219674,-292,584,928
2015-06-12 14:23:04.319123,-204,556,908
2015-06-12 14:23:04.418572,-132,636,876
2015-06-12 14:23:04.518021,-88,556,892
2015-06-12 14:23:04.617470,-76,464,888
2015-06-12 14:23:04.716919,-48,452,828
2015-06-12 14:23:04.816368,-20,572,768
2015-06-12 14:23:04.915817,-16,592,756
2015-06-12 14:23:05.015266,8,580,812
2015-06-12 14:23:05.114715,-48,576,820
2015-06-12 14:23:05.214164,-100,660,932
2015-06-12 14:23:05.313613,-96,648,908
2015-06-12 14:23:05.413062,-136,616,812
2015-06-12 14:23:05.512511,-152,612,780
2015-06-12 14:23:05.611960,-200,560,792
2015-06-12 14:23:05.711409,-244,560,812
2015-06-12 14:23:05.810858,-284,584,812
2015-06-12 14:23:05.910307,-356,596,788
2015-06-12 14:23:06.009756,-396,600,864
2015-06-12 14:23:06.109205,-404,592,860
2015-06-12 14:23:06.208654,-400,608,776
2015-06-12 14:23:06.308103,-372,604,760
2015-06-12 14:23:06.407552,-340,580,748
2015-06-12 14:23:06.507001,-328,568,780
2015-06-12 14:23:06.606450,-316,572,832
2015-06-12 14:23:06.705899,-324,620,788
2015-06-12 14:23:06.805348,-312,668,852
2015-06-12 14:23:06.904797,-352,580,656
2015-06-12 14:23:07.004246,-344,560,764
2015-06-12 14:23:07.103695,-372,572,820
2015-06-12 14:23:07.203144,-384,576,816
2015-06-12 14:23:07.302593,-388,544,780
2015-06-12 14:23:07.402042,-380,532,740
2015-06-12 14:23:07.501491,-404,540,692
2015-06-12 14:23:07.600940,-444,596,680
2015-06-12 14:23:07.700389,-456,604,800
2015-06-12 14:23:07.799838,-460,560,844
2015-06-12 14:23:07.899287,-460,552,752
2015-06-12 14:23:07.998736,-432,524,812
2015-06-12 14:23:08.098185,-428,568,692
2015-06-12 14:23:08.197634,-436,568,724
2015-06-12 14:23:08.297083,-412,540,824
2015-06-12 14:23:08.396532,-444,612,552
2015-06-12 14:23:08.495981,-436,652,756
2015-06-12 14:23:08.595430,-448,608,820
2015-06-12 14:23:08.694879,-412,548,780
2015-06-12 14:23:08.794328,-384,572,720
2015-06-12 14:23:08.893777,-392,608,680
2015-06-12 14:23:08.993226,-428,644,676
2015-06-12 14:23:09.092675,-476,620,724
2015-06-12 14:23:09.192124,-460,592,804
2015-06-12 14:23:09.291573,-424,572,772
2015-06-12 14:23:09.391022,-440,600,680
2015-06-12 14:23:09.490471,-480,576,644
2015-06-12 14:23:09.589920,-428,628,784
2015-06-12 14:23:09.689369,-396,660,776
2015-06-12 14:23:09.788818,-396,664,664
2015-06-12 14:23:09.888267,-408,652,704
2015-06-12 14:23:09.987716,-392,632,756
2015-06-12 14:23:10.087165,-380,652,704
2015-06-12 14:23:10.186614,-376,656,712
2015-06-12 14:23:10.286063,-372,656,724
2015-06-12 14:23:10.385512,-376,592,712
2015-06-12 14:23:10.484961,-404,604,740
2015-06-12 14:23:10.584410,-408,624,728
2015-06-12 14:23:10.683859,-384,664,732
2015-06-12 14:23:10.783308,-384,648,680
2015-06-12 14:23:10.882757,-392,652,740
2015-06-12 14:23:10.982206,-392,608,748
2015-06-12 14:23:11.081655,-384,616,784
2015-06-12 14:23:11.181104,-392,656,740
2015-06-12 14:23:11.280553,-404,624,664
2015-06-12 14:23:11.380002,-432,564,616
2015-06-12 14:23:11.479451,-420,728,732
2015-06-12 14:23:11.578900,-396,708,756
2015-06-12 14:23:11.678349,-356,648,720
2015-06-12 14:23:11.777798,-380,616,716
2015-06-12 14:23:11.877247,-400,648,736
2015-06-12 14:23:11.976696,-416,680,788
2015-06-12 14:23:12.076145,-448,616,604
2015-06-12 14:23:12.175594,-440,644,740
2015-06-12 14:23:12.275043,-412,668,752
2015-06-12 14:23:12.374492,-396,600,656
2015-06-12 14:23:12.473941,-440,612,732
2015-06-12 14:23:12.573390,-424,600,776
2015-06-12 14:23:12.672839,-396,620,776
2015-06-12 14:23:12.772288,-356,636,744
2015-06-12 14:23:12.871737,-344,596,672
2015-06-12 14:23:12.971186,-404,640,560
2015-06-12 14:23:13.070635,-432,716,816
2015-06-12 14:23:13.170084,-408,648,772
2015-06-12 14:23:13.269533,-436,620,736
2015-06-12 14:23:13.368982,-444,588,740
2015-06-12 14:23:13.468431,-400,628,860
2015-06-12 14:23:13.567880,-424,576,608
2015-06-12 14:23:13.667329,-444,652,672
2015-06-12 14:23:13.766778,-428,684,708
2015-06-12 14:23:13.866227,-440,616,720
2015-06-12 14:23:13.965676,-436,620,792
2015-06-12 14:23:14.065125,-404,660,728
2015-06-12 14:23:14.164574,-396,692,584
2015-06-12 14:23:14.264023,-416,652,692
2015-06-12 14:23:14.363472,-420,612,744
2015-06-12 14:23:14.462921,-432,640,728
2015-06-12 14:23:14.562370,-436,648,648
2015-06-12 14:23:14.661819,-428,684,732
2015-06-12 14:23:14.761268,-432,632,728
2015-06-12 14:23:14.860717,-412,584,796
2015-06-12 14:23:14.960166,-444,628,652
2015-06-12 14:23:15.059615,-468,644,424
2015-06-12 14:23:15.159064,-456,684,748
2015-06-12 14:23:15.258513,-412,644,908
2015-06-12 14:23:15.357962,-384,616,736
2015-06-12 14:23:15.457411,-384,620,652
2015-06-12 14:23:15.556860,-388,560,728
2015-06-12 14:23:15.656309,-444,624,744
2015-06-12 14:23:15.755758,-464,580,660
2015-06-12 14:23:15.855207,-460,576,704
2015-06-12 14:23:15.954656,-440,616,772
2015-06-12 14:23:16.054105,-452,600,764
2015-06-12 14:23:16.153554,-448,612,708
2015-06-12 14:23:16.253003,-432,584,756
2015-06-12 14:23:16.352452,-412,540,740
2015-06-12 14:23:16.451901,-420,604,748
2015-06-12 14:23:16.551350,-452,624,684
2015-06-12 14:23:16.650799,-460,596,704
2015-06-12 14:23:16.750248,-484,616,680
2015-06-12 14:23:16.849697,-484,616,728
2015-06-12 14:23:16.949146,-484,588,668
2015-06-12 14:23:17.048595,-468,620,740
2015-06-12 14:23:17.148044,-444,596,776
2015-06-12 14:23:17.247493,-416,628,768
2015-06-12 14:23:17.346942,-448,624,660
2015-06-12 14:23:17.446391,-432,636,788
2015-06-12 14:23:17.545840,-460,612,648
2015-06-12 14:23:17.645289,-444,644,724
2015-06-12 14:23:17.744738,-412,620,704
2015-06-12 14:23:17.844187,-408,572,760
2015-06-12 14:23:17.943636,-420,588,760
2015-06-12 14:23:18.043085,-436,628,748
2015-06-12 14:23:18.142534,-440,624,692
2015-06-12 14:23:18.241983,-432,604,676
2015-06-12 14:23:18.341432,-420,604,732
2015-06-12 14:23:18.440881,-408,572,808
2015-06-12 14:23:18.540330,-424,576,748
2015-06-12 14:23:18.639779,-436,596,712
2015-06-12 14:23:18.739228,-440,648,684
2015-06-12 14:23:18.838677,-448,632,728
2015-06-12 14:23:18.938126,-440,580,832
2015-06-12 14:23:19.037575,-428,576,796
2015-06-12 14:23:19.137024,-408,580,772
2015-06-12 14:23:19.236473,-436,576,712
2015-06-12 14:23:19.335922,-436,608,732
2015-06-12 14:23:19.435371,-416,608,728
2015-06-12 14:23:19.534820,-412,624,688
2015-06-12 14:23:19.634269,-432,612,708
2015-06-12 14:23:19.733718,-440,608,772
2015-06-12 14:23:19.833167,-452,604,752
2015-06-12 14:23:19.932616,-452,612,732
2015-06-12 14:23:20.032065,-432,616,728
2015-06-12 14:23:20.131514,-416,600,708
2015-06-12 14:23:20.230963,-420,592,692
2015-06-12 14:23:20.330412,-428,604,764
2015-06-12 14:23:20.429861,-440,624,788
2015-06-12 14:23:20.529310,-404,600,696
2015-06-12 14:23:20.628759,-404,588,680
2015-06-12 14:23:20.728208,-388,604,732
2015-06-12 14:23:20.827657,-400,592,780
2015-06-12 14:23:20.927106,-392,564,808
2015-06-12 14:23:21.026555,-408,576,720
2015-06-12 14:23:21.126004,-404,576,712
2015-06-12 14:23:21.225453,-412,608,772
2015-06-12 14:23:21.324902,-408,592,776
2015-06-12 14:23:21.424351,-400,548,804
2015-06-12 14:23:21.523800,-408,532,780
2015-06-12 14:23:21.623249,-428,592,804
2015-06-12 14:23:21.722698,-432,584,704
2015-06-12 14:23:21.822147,-408,576,764
2015-06-12 14:23:21.921596,-396,596,772
2015-06-12 14:23:22.021045,-396,592,756
2015-06-12 14:23:22.120494,-408,552,772
2015-06-12 14:23:22.219943,-416,540,772
2015-06-12 14:23:22.319392,-400,580,764
2015-06-12 14:23:22.418841,-436,616,564
2015-06-12 14:23:22.518290,-420,628,696
2015-06-12 14:23:22.617739,-416,604,796
2015-06-12 14:23:22.717188,-392,568,792
2015-06-12 14:23:22.816637,-416,536,728
2015-06-12 14:23:22.916086,-408,576,812
2015-06-12 14:23:23.015535,-416,592,752
2015-06-12 14:23:23.114984,-420,568,736
2015-06-12 14:23:23.214433,-416,584,696
2015-06-12 14:23:23.313882,-408,616,800
2015-06-12 14:23:23.413331,-392,556,764
2015-06-12 14:23:23.512780,-360,576,796
2015-06-12 14:23:23.612229,-416,572,572
2015-06-12 14:23:23.711678,-420,608,744
2015-06-12 14:23:23.811127,-416,604,804
2015-06-12 14:23:23.910576,-428,572,756
2015-06-12 14:23:24.010025,-428,572,728
2015-06-12 14:23:24.109474,-432,580,696
2015-06-12 14:23:24.208923,-424,596,664
2015-06-12 14:23:24.308372,-428,600,776
2015-06-12 14:23:24.407821,-444,644,728
2015-06-12 14:23:24.507270,-440,688,700
2015-06-12 14:23:24.606719,-428,628,612
2015-06-12 14:23:24.706168,-412,616,680
2015-06-12 14:23:24.805617,-416,620,736
2015-06-12 14:23:24.905066,-424,608,716
2015-06-12 14:23:25.004515,-436,640,768
2015-06-12 14:23:25.103964,-436,644,608
2015-06-12 14:23:25.203413,-416,656,580
2015-06-12 14:23:25.302862,-404,692,620
2015-06-12 14:23:25.402311,-432,664,632
2015-06-12 14:23:25.501760,-436,656,656
2015-06-12 14:23:25.601209,-472,632,688
2015-06-12 14:23:25.700658,-448,640,644
2015-06-12 14:23:25.800107,-444,748,672
2015-06-12 14:23:25.899556,-416,636,628
2015-06-12 14:23:25.999005,-388,672,676
2015-06-12 14:23:26.098454,-432,648,712
2015-06-12 14:23:26.197903,-440,680,708
2015-06-12 14:23:26.297352,-440,692,712
2015-06-12 14:23:26.396801,-440,688,680
2015-06-12 14:23:26.496250,-424,676,664
2015-06-12 14:23:26.595699,-412,648,612
