Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 14:32:59.223041,480,724,608
2015-06-12 14:32:59.322490,460,732,600
2015-06-12 14:32:59.421939,464,736,612
2015-06-12 14:32:59.521388,468,732,584
2015-06-12 14:32:59.620837,468,732,596
2015-06-12 14:32:59.720286,464,736,604
2015-06-12 14:32:59.819735,460,736,616
2015-06-12 14:32:59.919184,456,724,604
2015-06-12 14:33:00.018633,464,732,592
2015-06-12 14:33:00.118082,456,724,628
2015-06-12 14:33:00.217531,444,728,628
2015-06-12 14:33:00.316980,432,728,620
2015-06-12 14:33:00.416429,424,740,632
2015-06-12 14:33:00.515878,420,744,636
2015-06-12 14:33:00.615327,416,740,632
2015-06-12 14:33:00.714776,416,736,612
2015-06-12 14:33:00.814225,416,736,624
2015-06-12 14:33:00.913674,416,736,624
2015-06-12 14:33:01.013123,416,744,616
2015-06-12 14:33:01.112572,412,744,628
2015-06-12 14:33:01.212021,412,740,636
2015-06-12 14:33:01.311470,412,740,620
2015-06-12 14:33:01.410919,412,740,612
2015-06-12 14:33:01.510368,408,744,632
2015-06-12 14:33:01.609817,404,744,632
2015-06-12 14:33:01.709266,408,744,628
2015-06-12 14:33:01.808715,408,740,636
2015-06-12 14:33:01.908164,408,740,636
2015-06-12 14:33:02.007613,412,736,624
2015-06-12 14:33:02.107062,412,740,624
2015-06-12 14:33:02.206511,408,748,620
2015-06-12 14:33:02.305960,412,744,640
2015-06-12 14:33:02.405409,412,736,632
2015-06-12 14:33:02.504858,412,736,624
2015-06-12 14:33:02.604307,412,736,620
2015-06-12 14:33:02.703756,408,740,632
2015-06-12 14:33:02.803205,400,736,640
2015-06-12 14:33:02.902654,404,736,632
2015-06-12 14:33:03.002103,400,728,656
2015-06-12 14:33:03.101552,388,724,648
2015-06-12 14:33:03.201001,400,740,628
2015-06-12 14:33:03.300450,396,736,628
2015-06-12 14:33:03.399899,388,740,656
2015-06-12 14:33:03.499348,388,732,648
2015-06-12 14:33:03.598797,392,732,644
2015-06-12 14:33:03.698246,396,732,640
2015-06-12 14:33:03.797695,392,740,648
2015-06-12 14:33:03.897144,384,740,652
2015-06-12 14:33:03.996593,380,732,660
2015-06-12 14:33:04.096042,380,732,660
2015-06-12 14:33:04.195491,384,736,648
2015-06-12 14:33:04.294940,388,736,652
2015-06-12 14:33:04.394389,388,736,664
2015-06-12 14:33:04.493838,388,732,648
