Time,BNO055_AX,BNO055_AY,BNO055_AZ
2015-06-12 13:53:12.447041,336,724,684
2015-06-12 13:53:12.546490,328,724,728
2015-06-12 13:53:12.645939,320,728,680
2015-06-12 13:53:12.745388,312,728,652
2015-06-12 13:53:12.844837,324,740,696
2015-06-12 13:53:12.944286,332,724,664
2015-06-12 13:53:13.043735,332,728,668
2015-06-12 13:53:13.143184,332,732,680
2015-06-12 13:53:13.242633,340,732,668
2015-06-12 13:53:13.342082,348,732,656
2015-06-12 13:53:13.441531,348,740,668
2015-06-12 13:53:13.540980,340,740,692
2015-06-12 13:53:13.640429,344,736,656
2015-06-12 13:53:13.739878,348,744,664
2015-06-12 13:53:13.839327,348,744,660
2015-06-12 13:53:13.938776,348,744,668
2015-06-12 13:53:14.038225,348,740,664
2015-06-12 13:53:14.137674,344,744,660
2015-06-12 13:53:14.237123,344,744,664
2015-06-12 13:53:14.336572,348,744,668
2015-06-12 13:53:14.436021,344,744,668
2015-06-12 13:53:14.535470,340,744,660
2015-06-12 13:53:14.634919,348,748,656
2015-06-12 13:53:14.734368,348,748,648
2015-06-12 13:53:14.833817,340,744,672
2015-06-12 13:53:14.933266,348,748,676
2015-06-12 13:53:15.032715,344,748,668
2015-06-12 13:53:15.132164,360,744,640
2015-06-12 13:53:15.231613,364,748,648
2015-06-12 13:53:15.331062,356,752,664
2015-06-12 13:53:15.430511,348,752,656
2015-06-12 13:53:15.529960,356,756,644
2015-06-12 13:53:15.629409,356,752,648
2015-06-12 13:53:15.728858,356,748,652
2015-06-12 13:53:15.828307,348,756,652
2015-06-12 13:53:15.927756,352,760,648
2015-06-12 13:53:16.027205,348,752,664
2015-06-12 13:53:16.126654,352,756,640
2015-06-12 13:53:16.226103,340,760,660
2015-06-12 13:53:16.325552,364,740,640
2015-06-12 13:53:16.425001,372,744,624
2015-06-12 13:53:16.524450,364,756,612
2015-06-12 13:53:16.623899,360,752,648
2015-06-12 13:53:16.723348,356,756,644
2015-06-12 13:53:16.822797,352,756,652
2015-06-12 13:53:16.922246,356,760,644
2015-06-12 13:53:17.021695,328,756,644
2015-06-12 13:53:17.121144,344,764,640
2015-06-12 13:53:17.220593,348,760,656
2015-06-12 13:53:17.320042,336,768,628
2015-06-12 13:53:17.419491,348,772,616
2015-06-12 13:53:17.518940,356,784,632
2015-06-12 13:53:17.618389,364,764,596
2015-06-12 13:53:17.717838,328,768,672
2015-06-12 13:53:17.817287,328,760,660
2015-06-12 13:53:17.916736,344,768,672
2015-06-12 13:53:18.016185,348,764,672
2015-06-12 13:53:18.115634,352,748,616
2015-06-12 13:53:18.215083,344,752,608
2015-06-12 13:53:18.314532,352,752,636
2015-06-12 13:53:18.413981,344,752,632
2015-06-12 13:53:18.513430,344,756,656
2015-06-12 13:53:18.612879,344,756,636
2015-06-12 13:53:18.712328,336,760,632
2015-06-12 13:53:18.811777,340,760,644
2015-06-12 13:53:18.911226,344,764,640
2015-06-12 13:53:19.010675,344,768,632
2015-06-12 13:53:19.110124,344,768,640
2015-06-12 13:53:19.209573,340,764,648
2015-06-12 13:53:19.309022,344,764,648
2015-06-12 13:53:19.408471,344,760,644
2015-06-12 13:53:19.507920,344,760,628
2015-06-12 13:53:19.607369,348,760,644
2015-06-12 13:53:19.706818,348,764,648
2015-06-12 13:53:19.806267,344,756,632
2015-06-12 13:53:19.905716,356,764,632
2015-06-12 13:53:20.005165,352,764,652
2015-06-12 13:53:20.104614,352,760,632
2015-06-12 13:53:20.204063,352,756,644
2015-06-12 13:53:20.303512,348,760,636
2015-06-12 13:53:20.402961,344,760,648
2015-06-12 13:53:20.502410,348,756,640
2015-06-12 13:53:20.601859,344,764,636
2015-06-12 13:53:20.701308,348,768,636
2015-06-12 13:53:20.800757,356,768,640
2015-06-12 13:53:20.900206,356,756,624
2015-06-12 13:53:20.999655,352,764,636
2015-06-12 13:53:21.099104,348,768,640
2015-06-12 13:53:21.198553,356,768,636
2015-06-12 13:53:21.298002,344,768,628
2015-06-12 13:53:21.397451,340,760,624
2015-06-12 13:53:21.496900,352,764,640
2015-06-12 13:53:21.596349,352,772,628
2015-06-12 13:53:21.695798,348,768,624
2015-06-12 13:53:21.795247,356,768,632
2015-06-12 13:53:21.894696,356,768,628
2015-06-12 13:53:21.994145,352,768,624
2015-06-12 13:53:22.093594,352,764,628
2015-06-12 13:53:22.193043,352,772,632
2015-06-12 13:53:22.292492,352,768,636
2015-06-12 13:53:22.391941,360,760,620
2015-06-12 13:53:22.491390,356,768,616
2015-06-12 13:53:22.590839,352,764,632
2015-06-12 13:53:22.690288,352,768,624
2015-06-12 13:53:22.789737,352,768,616
2015-06-12 13:53:22.889186,356,768,636
2015-06-12 13:53:22.988635,352,768,644
2015-06-12 13:53:23.088084,352,768,628
2015-06-12 13:53:23.187533,356,768,632
2015-06-12 13:53:23.286982,356,772,624
2015-06-12 13:53:23.386431,356,764,644
2015-06-12 13:53:23.485880,356,764,632
2015-06-12 13:53:23.585329,348,772,636
2015-06-12 13:53:23.684778,364,764,640
2015-06-12 13:53:23.784227,364,764,608
2015-06-12 13:53:23.883676,372,760,616
2015-06-12 13:53:23.983125,364,768,612
2015-06-12 13:53:24.082574,364,768,632
2015-06-12 13:53:24.182023,360,768,620
2015-06-12 13:53:24.281472,364,768,628
2015-06-12 13:53:24.380921,356,768,624
2015-06-12 13:53:24.480370,372,768,636
2015-06-12 13:53:24.579819,364,764,620
2015-06-12 13:53:24.679268,364,768,624
2015-06-12 13:53:24.778717,360,772,628
2015-06-12 13:53:24.878166,360,768,632
2015-06-12 13:53:24.977615,360,764,632
2015-06-12 13:53:25.077064,356,752,644
2015-06-12 13:53:25.176513,356,760,612
2015-06-12 13:53:25.275962,356,768,620
2015-06-12 13:53:25.375411,356,768,632
2015-06-12 13:53:25.474860,368,760,624
2015-06-12 13:53:25.574309,368,760,632
2015-06-12 13:53:25.673758,360,752,628
2015-06-12 13:53:25.773207,360,760,636
2015-06-12 13:53:25.872656,352,768,644
2015-06-12 13:53:25.972105,348,772,652
2015-06-12 13:53:26.071554,336,776,660
2015-06-12 13:53:26.171003,352,760,644
2015-06-12 13:53:26.270452,348,752,616
2015-06-12 13:53:26.369901,352,756,640
2015-06-12 13:53:26.469350,352,748,636
2015-06-12 13:53:26.568799,360,752,636
2015-06-12 13:53:26.668248,352,752,648
2015-06-12 13:53:26.767697,348,756,644
2015-06-12 13:53:26.867146,352,764,644
2015-06-12 13:53:26.966595,356,760,640
2015-06-12 13:53:27.066044,352,760,636
2015-06-12 13:53:27.165493,348,764,636
2015-06-12 13:53:27.264942,356,760,640
2015-06-12 13:53:27.364391,356,760,620
2015-06-12 13:53:27.463840,352,756,628
2015-06-12 13:53:27.563289,344,764,636
2015-06-12 13:53:27.662738,352,768,640
2015-06-12 13:53:27.762187,352,768,628
2015-06-12 13:53:27.861636,360,764,628
2015-06-12 13:53:27.961085,356,760,644
2015-06-12 13:53:28.060534,356,752,632
2015-06-12 13:53:28.159983,364,760,636
2015-06-12 13:53:28.259432,360,756,640
2015-06-12 13:53:28.358881,352,756,624
2015-06-12 13:53:28.458330,360,760,632
2015-06-12 13:53:28.557779,356,756,640
2015-06-12 13:53:28.657228,356,760,636
2015-06-12 13:53:28.756677,356,756,628
2015-06-12 13:53:28.856126,356,760,632
2015-06-12 13:53:28.955575,360,764,628
2015-06-12 13:53:29.055024,360,764,632
2015-06-12 13:53:29.154473,364,764,640
2015-06-12 13:53:29.253922,364,764,640
2015-06-12 13:53:29.353371,364,760,636
2015-06-12 13:53:29.452820,372,760,640
2015-06-12 13:53:29.552269,368,760,628
2015-06-12 13:53:29.651718,364,756,640
2015-06-12 13:53:29.751167,360,760,628
2015-06-12 13:53:29.850616,364,760,624
2015-06-12 13:53:29.950065,348,780,664
2015-06-12 13:53:30.049514,312,812,628
2015-06-12 13:53:30.148963,336,784,624
2015-06-12 13:53:30.248412,328,788,572
2015-06-12 13:53:30.347861,348,740,648
2015-06-12 13:53:30.447310,328,704,692
2015-06-12 13:53:30.546759,372,720,648
2015-06-12 13:53:30.646208,332,728,660
2015-06-12 13:53:30.745657,180,752,708
2015-06-12 13:53:30.845106,236,716,768
2015-06-12 13:53:30.944555,324,732,720
2015-06-12 13:53:31.044004,244,740,652
2015-06-12 13:53:31.143453,272,692,764
2015-06-12 13:53:31.242902,160,872,856
2015-06-12 13:53:31.342351,24,788,660
2015-06-12 13:53:31.441800,20,784,728
2015-06-12 13:53:31.541249,-32,788,720
2015-06-12 13:53:31.640698,28,832,656
2015-06-12 13:53:31.740147,140,748,592
2015-06-12 13:53:31.839596,184,672,540
2015-06-12 13:53:31.939045,336,580,816
2015-06-12 13:53:32.038494,240,684,908
2015-06-12 13:53:32.137943,176,704,952
2015-06-12 13:53:32.237392,232,536,788
2015-06-12 13:53:32.336841,340,772,676
2015-06-12 13:53:32.436290,-56,908,828
2015-06-12 13:53:32.535739,-52,892,860
2015-06-12 13:53:32.635188,16,808,668
2015-06-12 13:53:32.734637,100,804,532
2015-06-12 13:53:32.834086,264,668,512
2015-06-12 13:53:32.933535,332,708,732
2015-06-12 13:53:33.032984,164,732,696
2015-06-12 13:53:33.132433,72,684,784
2015-06-12 13:53:33.231882,116,772,792
2015-06-12 13:53:33.331331,144,700,892
2015-06-12 13:53:33.430780,160,596,676
2015-06-12 13:53:33.530229,440,660,656
2015-06-12 13:53:33.629678,160,736,632
2015-06-12 13:53:33.729127,96,784,816
2015-06-12 13:53:33.828576,-108,720,796
2015-06-12 13:53:33.928025,8,776,760
2015-06-12 13:53:34.027474,72,776,672
2015-06-12 13:53:34.126923,192,756,344
2015-06-12 13:53:34.226372,384,692,740
2015-06-12 13:53:34.325821,-44,624,700
2015-06-12 13:53:34.425270,-208,676,1092
2015-06-12 13:53:34.524719,-228,716,936
2015-06-12 13:53:34.624168,24,624,584
2015-06-12 13:53:34.723617,528,816,1036
2015-06-12 13:53:34.823066,28,752,388
2015-06-12 13:53:34.922515,-80,828,696
2015-06-12 13:53:35.021964,-188,824,836
2015-06-12 13:53:35.121413,-264,784,704
2015-06-12 13:53:35.220862,68,708,528
2015-06-12 13:53:35.320311,476,828,784
2015-06-12 13:53:35.419760,220,664,652
2015-06-12 13:53:35.519209,-12,688,856
2015-06-12 13:53:35.618658,-240,744,840
2015-06-12 13:53:35.718107,-164,708,820
2015-06-12 13:53:35.817556,36,524,452
2015-06-12 13:53:35.917005,692,732,720
2015-06-12 13:53:36.016454,84,720,596
2015-06-12 13:53:36.115903,-20,768,724
2015-06-12 13:53:36.215352,-232,768,868
2015-06-12 13:53:36.314801,-356,772,792
2015-06-12 13:53:36.414250,-252,684,684
2015-06-12 13:53:36.513699,-136,788,716
2015-06-12 13:53:36.613148,16,756,676
2015-06-12 13:53:36.712597,-144,660,800
2015-06-12 13:53:36.812046,-108,644,900
2015-06-12 13:53:36.911495,-260,684,836
2015-06-12 13:53:37.010944,-316,536,724
2015-06-12 13:53:37.110393,-72,536,960
2015-06-12 13:53:37.209842,-28,668,460
2015-06-12 13:53:37.309291,-20,792,848
2015-06-12 13:53:37.408740,-16,696,812
2015-06-12 13:53:37.508189,-24,576,460
2015-06-12 13:53:37.607638,80,592,728
2015-06-12 13:53:37.707087,-400,252,860
2015-06-12 13:53:37.806536,-220,504,1156
2015-06-12 13:53:37.905985,-292,636,864
2015-06-12 13:53:38.005434,-316,684,852
2015-06-12 13:53:38.104883,-92,616,760
2015-06-12 13:53:38.204332,120,832,800
2015-06-12 13:53:38.303781,-12,784,584
2015-06-12 13:53:38.403230,-44,720,700
2015-06-12 13:53:38.502679,-272,684,796
2015-06-12 13:53:38.602128,-176,768,760
2015-06-12 13:53:38.701577,-104,684,544
2015-06-12 13:53:38.801026,140,628,272
2015-06-12 13:53:38.900475,456,668,720
2015-06-12 13:53:38.999924,-160,692,660
2015-06-12 13:53:39.099373,-104,768,876
2015-06-12 13:53:39.198822,-116,728,768
2015-06-12 13:53:39.298271,136,648,480
2015-06-12 13:53:39.397720,704,808,916
2015-06-12 13:53:39.497169,344,700,904
2015-06-12 13:53:39.596618,92,780,708
2015-06-12 13:53:39.696067,-48,756,816
2015-06-12 13:53:39.795516,-24,744,704
2015-06-12 13:53:39.894965,144,668,460
2015-06-12 13:53:39.994414,620,976,816
2015-06-12 13:53:40.093863,204,800,592
2015-06-12 13:53:40.193312,36,688,752
2015-06-12 13:53:40.292761,-20,744,856
2015-06-12 13:53:40.392210,-40,788,924
2015-06-12 13:53:40.491659,-12,644,708
2015-06-12 13:53:40.591108,168,576,680
2015-06-12 13:53:40.690557,52,624,720
2015-06-12 13:53:40.790006,96,776,732
2015-06-12 13:53:40.889455,72,792,492
2015-06-12 13:53:40.988904,120,744,836
2015-06-12 13:53:41.088353,36,820,732
2015-06-12 13:53:41.187802,96,756,552
2015-06-12 13:53:41.287251,232,632,440
2015-06-12 13:53:41.386700,248,768,948
2015-06-12 13:53:41.486149,60,712,892
2015-06-12 13:53:41.585598,108,580,876
2015-06-12 13:53:41.685047,152,568,740
2015-06-12 13:53:41.784496,64,636,932
2015-06-12 13:53:41.883945,52,628,812
2015-06-12 13:53:41.983394,152,624,636
2015-06-12 13:53:42.082843,352,760,844
2015-06-12 13:53:42.182292,196,812,908
2015-06-12 13:53:42.281741,16,744,652
2015-06-12 13:53:42.381190,40,748,724
2015-06-12 13:53:42.480639,-44,640,880
