timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,-1.72389,4.96096,-7.95861,3.2959,25.14648,-3.66211,-1.35996,4.68323,-7.97298,-18.43262,-30.70068,-23.01025
100,-1.2163,3.73509,-6.14853,1.83105,24.41406,-3.66211,-1.64727,3.62016,-6.16768,-0.30518,-17.82227,-25.39062
200,-1.48446,11.07118,-6.50288,1.52588,23.98682,-4.39453,-1.55629,11.24836,-7.8389,-27.9541,17.15088,18.43262
300,-0.25858,4.66407,-9.84531,1.83105,23.31543,-4.76074,-0.0,4.26183,-9.49095,68.2373,-11.90186,-35.09521
400,-0.87152,6.31134,-6.65612,-9.0332,23.4375,-4.08936,-1.05349,5.76065,-6.3688,-35.40039,-50.1709,-6.89697
500,-3.21792,4.65449,-6.37838,-8.30078,22.70508,-3.96729,-3.36637,5.17166,-6.82851,2.19727,-38.20801,15.50293
600,-2.08782,4.68323,-6.78062,-7.20215,22.2168,-5.92041,-2.27936,4.57309,-7.42708,16.8457,21.97266,18.55469
700,-2.26978,5.87079,-8.32254,-7.20215,23.49854,-4.45557,-2.3895,5.97614,-8.35606,27.46582,56.88477,12.57324
800,-1.06306,4.38633,-9.11745,-6.83594,22.70508,-2.92969,-1.05349,4.5683,-8.79182,13.48877,56.27441,-0.73242
900,-0.48843,3.86917,-8.37043,-7.56836,23.49854,-1.34277,-0.60336,3.79734,-7.53722,-0.73242,14.77051,-12.45117
1000,-2.56668,5.88037,-8.0448,-7.56836,22.70508,-1.34277,-2.8492,5.66967,-7.90594,-12.63428,-4.15039,-0.79346
1100,-0.89067,5.45897,-7.75749,-7.20215,22.70508,-2.19727,-0.92419,4.99927,-7.33131,-39.24561,-6.34766,47.42432
1200,-1.08222,4.98969,-7.34567,-6.10352,22.70508,-3.2959,-1.08701,5.68404,-7.33131,-18.43262,10.74219,17.82227
1300,-0.83321,5.01843,-6.81893,-5.37109,22.03369,-4.76074,-0.95293,4.41985,-6.55556,-2.19727,16.8457,16.47949
1400,-1.54192,4.32887,-8.3417,-4.63867,23.13232,-3.96729,-1.69037,4.48211,-8.15015,21.60645,-4.82178,29.66309
1500,-0.60336,4.99927,-8.15015,-3.90625,23.80371,-3.66211,-0.67998,5.03279,-8.38958,10.43701,-12.57324,19.9585
1600,-1.83881,3.8979,-8.39916,-2.13623,22.70508,-3.66211,-1.95853,4.24747,-8.28902,-0.79346,-10.43701,-1.15967
1700,-0.67998,5.29616,-8.82055,-2.80762,23.80371,-3.66211,-0.7135,5.5308,-8.71042,-4.69971,-5.06592,-20.38574
1800,-1.16841,4.89392,-8.42789,-3.60107,23.80371,-4.39453,-1.25461,5.42545,-8.05917,11.84082,-12.81738,-55.35889
1900,-2.40386,4.83646,-7.43187,-5.37109,23.01025,-3.96729,-2.69597,3.73509,-7.0823,-10.86426,-26.9165,-44.92188
2000,-2.3464,4.24268,-6.87639,-6.53076,23.13232,-4.76074,-2.52837,3.91705,-6.75668,-12.20703,-1.0376,11.90186
2100,-1.38869,3.93621,-7.69045,-6.53076,23.4375,-4.39453,-1.35038,4.15648,-7.99692,18.85986,18.98193,12.45117
2200,-0.94814,4.45337,-8.58113,-6.10352,23.01025,-3.96729,-1.11095,4.59703,-8.11663,5.92041,22.3999,-6.53076
2300,-1.29292,3.64889,-8.62901,-6.10352,22.2168,-3.96729,-1.41742,3.49566,-8.4231,-9.39941,16.78467,-14.4043
2400,-1.43657,4.39591,-8.24592,-7.20215,22.64404,-3.66211,-1.73346,4.0224,-8.30818,-24.29199,10.37598,11.59668
2500,-0.97687,4.61619,-8.19804,-6.83594,22.2168,-4.76074,-0.93377,4.32887,-7.95382,-5.67627,18.06641,38.26904
2600,-0.02873,5.4494,-7.90115,-5.7373,23.13232,-5.5542,-0.03831,5.52123,-7.60904,-25.75684,8.91113,49.98779
2700,-1.06306,4.14691,-7.64256,-3.17383,23.49854,-5.92041,-1.20193,4.19479,-7.34088,2.01416,8.36182,26.42822
2800,-1.18757,4.16606,-7.87242,-1.70898,23.13232,-5.5542,-1.16841,3.96494,-7.8772,23.07129,8.72803,17.82227
2900,-1.676,3.62974,-8.53324,-2.13623,24.16992,-5.12695,-1.86754,3.52439,-8.39916,21.54541,12.75635,26.97754
3000,-1.05349,4.64492,-9.25153,-1.34277,23.68164,-3.96729,-1.0056,4.4438,-9.00731,-19.71436,22.94922,37.47559
3100,-0.47886,3.87875,-8.10227,1.15967,23.4375,-5.12695,-0.45491,4.38155,-7.78143,-19.59229,8.97217,22.33887
3200,-0.76617,5.30574,-8.98337,1.52588,24.10889,-7.38525,-1.0056,5.40151,-8.77746,-5.31006,-12.81738,7.87354
3300,-2.4709,4.79815,-7.90115,2.50244,23.01025,-6.22559,-2.71991,5.01364,-7.70003,11.16943,-14.4043,-9.27734
3400,-1.8867,3.92663,-7.60426,2.92969,24.10889,-5.5542,-2.11655,3.36158,-7.48933,-10.98633,2.86865,5.98145
3500,-1.60896,3.57228,-7.42229,2.50244,24.10889,-6.5918,-1.72389,3.58185,-7.52285,-0.97656,15.74707,20.44678
3600,-0.96729,3.6872,-8.02565,2.50244,23.4375,-6.22559,-0.89067,3.96494,-7.80538,32.59277,14.64844,13.79395
3700,-1.44615,5.05673,-9.22279,3.66211,23.4375,-5.12695,-1.81487,5.46855,-9.25631,5.5542,-1.89209,-1.52588
3800,-2.27936,3.49566,-8.88759,2.92969,23.68164,-4.76074,-2.3464,3.34242,-8.43747,-11.59668,2.2583,-23.68164
3900,-1.43657,4.30972,-8.42789,2.50244,23.4375,-5.92041,-1.81487,4.1086,-8.84929,-20.56885,5.85938,-9.70459
4000,-1.32165,3.96494,-8.36085,1.52588,23.4375,-7.69043,-1.19235,4.07987,-7.81974,10.19287,7.62939,-2.74658
4100,-0.8811,4.74069,-7.6713,1.95312,23.68164,-6.5918,-1.00081,4.93223,-7.76707,-20.81299,-5.43213,2.38037
4200,-1.65685,3.6872,-7.53722,1.83105,23.4375,-7.38525,-1.8436,3.7734,-7.51806,0.73242,4.94385,-3.90625
4300,-1.31207,4.37676,-8.20762,1.52588,24.10889,-7.01904,-1.40784,3.93142,-7.86763,35.52246,0.24414,19.47021
4400,-0.7949,3.86917,-9.23237,2.19727,23.68164,-5.12695,-1.28334,4.04156,-9.12223,-3.78418,-15.31982,20.32471
4500,-1.64727,3.58185,-8.3417,3.66211,23.68164,-6.22559,-1.23066,3.73988,-8.09269,-3.23486,-16.54053,-3.11279
4600,-0.62251,4.20437,-8.87802,3.2959,23.4375,-6.22559,-0.74702,4.76463,-9.08393,-2.50244,-4.94385,-35.5835
4700,-1.59938,4.61619,-8.83971,3.2959,23.01025,-5.92041,-1.65685,4.53478,-7.73834,28.74756,-14.4043,-47.42432
4800,-2.16444,4.96096,-7.90115,0.73242,22.64404,-5.92041,-2.91624,3.75903,-7.70003,-5.31006,-35.5835,-20.38574
4900,-2.87314,3.93621,-7.34567,-1.34277,24.10889,-5.92041,-2.61935,4.09423,-7.73355,6.22559,-14.5874,9.21631
5000,-1.01518,4.07029,-8.60028,0.73242,23.4375,-5.92041,-0.9625,4.1086,-8.84929,35.33936,13.79395,-9.58252
5100,-1.66642,3.7734,-9.45265,0.73242,24.4751,-4.76074,-2.07824,4.18043,-9.43349,-13.24463,15.13672,-40.40527
5200,-1.65685,3.82128,-8.96421,-2.13623,22.64404,-5.12695,-1.75741,3.32806,-8.42789,-40.71045,9.15527,-29.23584
5300,-1.31207,3.62974,-7.49891,-3.2959,23.68164,-5.43213,-1.35517,3.44777,-7.18765,-49.86572,-1.15967,-1.58691
5400,-1.11095,3.72551,-8.24592,-3.17383,22.33887,-8.05664,-1.13968,3.4765,-8.43268,4.57764,-0.85449,-0.97656
5500,-1.93458,4.2331,-7.49891,-3.17383,22.64404,-7.69043,-2.08303,3.96973,-7.71439,17.45605,-4.94385,21.11816
5600,-0.3352,2.73906,-8.08311,-2.44141,23.49854,-6.10352,-0.28253,2.62893,-7.40314,33.87451,24.04785,36.19385
5700,-0.70871,4.55872,-9.24195,-0.73242,24.16992,-5.43213,-0.77096,4.80294,-9.42391,8.11768,4.5166,28.13721
5800,-1.31207,3.74467,-10.6881,0.06104,23.49854,-5.43213,-1.48446,3.61537,-10.44388,-15.625,-19.89746,13.42773
5900,-1.3408,3.42862,-9.31857,2.19727,24.10889,-6.53076,-1.41263,3.61058,-9.20843,-47.54639,-27.34375,-3.17383
6000,-1.30249,3.37116,-7.09667,1.0376,24.16992,-7.32422,-1.31686,3.60101,-7.69524,-41.3208,-18.85986,-23.4375
6100,-1.75262,3.44777,-8.60986,1.46484,22.2168,-9.94873,-1.85318,3.29454,-8.83013,16.41846,2.44141,-18.00537
6200,-0.40224,4.01283,-7.44144,-1.0376,22.64404,-9.52148,-0.44534,4.13254,-6.94822,30.45654,8.66699,-48.88916
6300,-2.71033,2.6816,-7.48933,-2.50244,23.01025,-8.48389,-2.82047,2.31288,-7.66172,53.10059,-19.28711,-31.31104
