timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,1.72389,-3.31369,-8.64817,-5.12695,-18.12744,-8.17871,1.60896,-3.27538,-9.77348,-0.24414,-0.91553,-4.15039
100,1.48446,-3.31369,-8.69605,-4.08936,-18.12744,-6.34766,1.36474,-3.20834,-9.8501,0.24414,2.13623,-1.09863
200,1.69516,-3.5627,-8.56197,-4.39453,-18.12744,-8.17871,1.676,-3.47172,-9.67292,-1.2207,3.11279,-5.06592
300,1.93458,-3.39031,-8.43747,-3.66211,-18.12744,-7.8125,1.89149,-3.37594,-9.57715,0.97656,1.70898,0.36621
400,1.53234,-3.24665,-8.66732,-3.66211,-17.76123,-8.17871,1.46052,-3.11257,-9.81179,3.84521,-1.2207,1.15967
500,1.68558,-3.20834,-8.72478,-4.08936,-18.12744,-7.8125,1.64727,-3.103,-9.93629,0.61035,0.06104,-1.89209
600,1.77177,-3.48608,-8.6769,-4.39453,-18.9209,-7.50732,1.74783,-3.46214,-9.83573,-0.67139,0.97656,-1.89209
700,1.69516,-3.29454,-8.55239,-4.08936,-18.12744,-7.8125,1.5946,-3.28017,-9.68729,1.58691,1.95312,-1.64795
800,1.74304,-3.33285,-8.58113,-4.08936,-18.12744,-7.38525,1.66642,-3.22271,-9.74954,1.09863,1.09863,-1.89209
900,1.74304,-3.27538,-8.61943,-4.08936,-18.12744,-8.17871,1.63769,-3.25623,-9.80221,1.0376,1.15967,0.79346
1000,1.68558,-3.28496,-8.63859,-3.66211,-18.12744,-6.5918,1.64248,-3.2275,-9.75911,1.77002,0.12207,-0.97656
1100,1.81966,-3.27538,-8.61943,-4.08936,-18.12744,-8.54492,1.71431,-3.25623,-9.7639,0.24414,0.48828,-0.91553
1200,1.60896,-3.26581,-8.68647,-3.66211,-18.12744,-8.05664,1.5515,-3.12694,-9.75433,0.61035,1.0376,-0.30518
1300,1.74304,-3.33285,-8.68647,-4.39453,-18.55469,-8.05664,1.69037,-3.24665,-9.78306,-0.18311,1.95312,-2.74658
1400,1.70473,-3.15088,-8.47578,-4.39453,-17.76123,-8.05664,1.61854,-3.12215,-9.65377,0.54932,2.01416,-0.73242
1500,1.63769,-3.352,-8.79182,-3.66211,-17.45605,-7.38525,1.54192,-3.24665,-9.95545,0.67139,1.89209,-1.15967
1600,1.74304,-3.21792,-8.62901,-3.66211,-17.08984,-8.48389,1.65206,-3.22271,-9.73996,1.95312,1.95312,-1.0376
1700,1.72389,-3.31369,-8.68647,-4.08936,-17.76123,-7.8125,1.64248,-3.19398,-9.88841,0.85449,0.06104,-1.34277
