timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,-480.0,532.0,760.0,,,,,,,,,
100,-492.0,556.0,756.0,,,,,,,,,
200,-496.0,520.0,744.0,,,,,,,,,
300,-492.0,520.0,700.0,,,,,,,,,
400,-476.0,500.0,792.0,,,,,,,,,
500,-484.0,472.0,800.0,,,,,,,,,
600,-504.0,540.0,736.0,,,,,,,,,
700,-504.0,568.0,720.0,,,,,,,,,
800,-484.0,540.0,768.0,,,,,,,,,
900,-480.0,524.0,700.0,,,,,,,,,
1000,-460.0,592.0,728.0,,,,,,,,,
1100,-456.0,496.0,716.0,,,,,,,,,
1200,-416.0,508.0,776.0,,,,,,,,,
1300,-428.0,560.0,812.0,,,,,,,,,
1400,-428.0,556.0,740.0,,,,,,,,,
1500,-440.0,544.0,780.0,,,,,,,,,
1600,-468.0,516.0,788.0,,,,,,,,,
1700,-444.0,516.0,840.0,,,,,,,,,
1800,-476.0,524.0,708.0,,,,,,,,,
1900,-488.0,520.0,752.0,,,,,,,,,
2000,-480.0,540.0,756.0,,,,,,,,,
2100,-480.0,540.0,792.0,,,,,,,,,
2200,-448.0,520.0,748.0,,,,,,,,,
2300,-464.0,516.0,732.0,,,,,,,,,
2400,-504.0,448.0,732.0,,,,,,,,,
2500,-508.0,612.0,792.0,,,,,,,,,
2600,-484.0,636.0,692.0,,,,,,,,,
2700,-472.0,576.0,664.0,,,,,,,,,
2800,-464.0,540.0,700.0,,,,,,,,,
2900,-480.0,604.0,700.0,,,,,,,,,
3000,-496.0,604.0,752.0,,,,,,,,,
3100,-484.0,580.0,740.0,,,,,,,,,
3200,-484.0,580.0,712.0,,,,,,,,,
3300,-480.0,596.0,712.0,,,,,,,,,
3400,-460.0,560.0,740.0,,,,,,,,,
3500,-476.0,520.0,752.0,,,,,,,,,
3600,-476.0,524.0,744.0,,,,,,,,,
3700,-492.0,544.0,724.0,,,,,,,,,
3800,-496.0,560.0,748.0,,,,,,,,,
3900,-500.0,564.0,744.0,,,,,,,,,
4000,-452.0,536.0,712.0,,,,,,,,,
4100,-476.0,572.0,660.0,,,,,,,,,
4200,-476.0,556.0,724.0,,,,,,,,,
4300,-496.0,548.0,688.0,,,,,,,,,
4400,-492.0,600.0,748.0,,,,,,,,,
4500,-500.0,620.0,716.0,,,,,,,,,
4600,-488.0,552.0,716.0,,,,,,,,,
4700,-472.0,516.0,748.0,,,,,,,,,
4800,-464.0,572.0,736.0,,,,,,,,,
4900,-476.0,592.0,732.0,,,,,,,,,
5000,-480.0,620.0,760.0,,,,,,,,,
5100,-480.0,608.0,728.0,,,,,,,,,
5200,-472.0,552.0,744.0,,,,,,,,,
5300,-460.0,552.0,636.0,,,,,,,,,
5400,-492.0,608.0,712.0,,,,,,,,,
5500,-492.0,612.0,712.0,,,,,,,,,
5600,-496.0,612.0,768.0,,,,,,,,,
5700,-496.0,628.0,732.0,,,,,,,,,
5800,-500.0,616.0,680.0,,,,,,,,,
5900,-484.0,592.0,664.0,,,,,,,,,
6000,-476.0,580.0,692.0,,,,,,,,,
