timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,-1.56108,5.9091,-8.76309,-14.4043,14.03809,-6.53076,-1.53713,4.97054,-8.79182,-27.52686,0.97656,57.67822
100,-2.07824,5.4494,-7.31694,-13.3667,14.03809,-6.83594,-1.8867,5.52601,-7.74791,-13.85498,-6.65283,62.80518
200,-0.34478,4.42464,-7.77664,-11.1084,16.29639,-7.20215,0.30647,4.88435,-8.02565,49.49951,21.48438,17.27295
300,0.03831,2.49006,-7.9203,-9.33838,15.50293,-6.10352,0.00958,1.76698,-7.86284,80.50537,27.58789,-25.81787
400,-2.97849,2.51879,-9.09829,-10.74219,16.96777,-4.15039,-3.03596,2.00162,-8.51887,17.7002,10.92529,1.15967
500,-1.94416,5.66967,-9.33772,-12.20703,16.6626,-1.83105,-1.82924,5.52123,-9.32335,-66.10107,-12.75635,28.38135
600,-1.22588,5.00885,-8.36085,-10.74219,17.08984,-4.27246,-0.97687,5.26264,-8.21719,-67.93213,-8.66699,2.50244
700,-1.08222,5.6984,-8.83971,-9.64355,15.99121,-6.10352,-0.9625,6.04797,-8.92111,-21.60645,-8.30078,-39.79492
800,-2.39429,4.73111,-7.81495,-11.47461,15.19775,-7.99561,-2.53316,4.04156,-7.38398,63.59863,-6.95801,-35.88867
900,-3.45735,4.16606,-7.09667,-11.90186,15.625,-6.71387,-3.8548,1.94895,-7.05836,31.49414,-20.56885,-6.95801
1000,-2.88272,1.97289,-7.01047,-12.57324,15.19775,-5.61523,-2.265,2.48048,-6.98174,1.28174,-38.26904,64.5752
1100,-0.83321,3.42862,-7.28821,-11.1084,15.99121,-6.71387,-0.57463,3.85001,-7.93946,31.86035,-6.28662,15.93018
1200,-1.72389,4.18521,-9.50053,-8.8501,17.45605,-6.40869,-1.64248,5.05195,-10.09431,-2.56348,15.625,-51.81885
1300,-2.84441,5.21955,-9.17491,-9.64355,15.625,-6.40869,-2.80132,4.51084,-8.66253,-20.26367,34.79004,-80.01709
1400,-2.26978,5.26743,-7.70003,-12.20703,15.625,-4.45557,-2.14528,4.18043,-7.26906,-63.59863,1.15967,0.79346
1500,-1.92501,6.08149,-9.27068,-14.03809,14.16016,-6.04248,-2.07824,5.64094,-9.52447,-2.19727,-6.16455,46.02051
1600,-2.71991,4.17564,-7.50848,-12.45117,14.16016,-7.08008,-2.50921,4.14212,-7.57074,38.81836,-10.49805,36.37695
1700,-0.85237,3.84044,-7.63299,-10.98633,15.19775,-7.56836,-0.30168,4.35281,-7.99692,17.51709,16.17432,4.39453
1800,0.24901,2.24105,-7.50848,-10.62012,15.99121,-5.92041,0.36393,1.52277,-7.34567,41.87012,39.97803,-33.99658
1900,-1.89628,3.63932,-7.23075,-12.08496,15.19775,-3.66211,-1.90106,3.28496,-7.13019,30.51758,21.1792,-11.90186
2000,-3.20834,5.66009,-8.84929,-12.87842,15.19775,-2.62451,-3.41904,5.19081,-9.0935,-20.69092,5.61523,22.58301
2100,-1.15883,5.88995,-9.70165,-12.93945,15.625,-1.83105,-0.74702,5.84685,-9.2611,-70.12939,-15.625,62.13379
2200,-0.19154,5.14293,-7.57552,-10.00977,16.35742,-4.15039,0.00958,5.98093,-7.70482,-33.44727,-4.15039,8.05664
2300,-2.84441,5.26743,-8.0065,-8.97217,17.57812,-6.04248,-3.16046,5.02321,-8.26029,13.5498,10.49805,-29.66309
2400,-1.97289,4.72153,-9.24195,-10.43701,16.47949,-4.88281,-1.70952,4.07508,-9.58194,50.354,6.71387,1.83105
2500,-2.63372,3.88832,-7.40314,-10.74219,16.35742,-4.08936,-2.69597,3.31369,-6.51725,9.94873,-7.87354,7.38525
2600,-2.93061,3.27538,-7.25948,-10.43701,16.6626,-3.66211,-2.64808,2.83005,-7.48933,-5.06592,-47.60742,69.64111
2700,-2.45175,3.8979,-7.50848,-8.30078,17.08984,-4.88281,-2.17401,4.38155,-7.55158,14.77051,-26.00098,41.74805
2800,-2.16444,3.99367,-8.06396,-5.37109,17.82227,-5.24902,-2.05909,4.75984,-8.88281,-30.45654,19.65332,-30.63965
2900,-2.27936,5.49728,-7.96819,-6.04248,18.61572,-5.7373,-2.1357,5.0711,-7.6713,-35.70557,47.36328,-66.58936
3000,-2.06866,4.98969,-6.95301,-9.33838,17.57812,-4.94385,-2.18838,4.36718,-6.51725,-30.33447,18.55469,-17.82227
3100,-3.13173,6.40711,-9.46222,-10.74219,16.11328,-6.40869,-3.1844,6.02403,-9.22758,26.42822,-5.5542,48.40088
3200,-2.66245,4.55872,-8.6769,-10.00977,17.15088,-6.53076,-2.65766,4.76942,-9.24674,31.43311,-3.11279,23.13232
3300,-1.91543,2.62414,-8.85886,-7.87354,17.15088,-5.37109,-1.11574,3.03596,-8.92111,30.15137,49.01123,-31.55518
3400,-0.20112,3.19877,-7.94903,-8.54492,17.15088,-3.66211,-0.08141,2.75822,-7.08709,27.89307,42.90771,-46.93604
3500,-1.52277,2.62414,-8.28423,-11.90186,16.47949,-1.15967,-1.39348,1.91543,-7.44623,5.7373,-6.22559,-32.83691
3600,-2.71991,5.03758,-9.28026,-12.26807,16.60156,-0.48828,-2.71033,4.26662,-9.14139,-63.5376,-59.08203,15.86914
3700,-1.73346,4.26183,-7.42229,-11.96289,16.17432,-4.27246,-1.427,4.60661,-7.85326,-73.91357,-48.27881,7.32422
3800,-0.64167,5.88037,-9.40476,-11.23047,16.17432,-8.36182,-0.45013,6.11501,-10.20445,10.74219,-6.95801,-49.19434
3900,-2.8923,4.46295,-8.72478,-11.59668,15.38086,-9.46045,-3.352,3.82128,-8.16452,83.74023,19.40918,-25.45166
4000,-3.67762,3.63932,-8.27466,-12.69531,14.34326,-5.37109,-3.48608,2.40386,-7.85805,33.26416,-30.51758,65.24658
4100,-1.4653,2.65287,-8.42789,-11.23047,15.86914,-5.7373,-1.04391,3.26102,-8.99773,7.62939,-44.18945,58.34961
4200,-2.19317,2.92103,-8.27466,-9.46045,17.27295,-6.83594,-2.02557,3.52918,-8.49493,8.72803,-9.21631,7.8125
4300,-2.03036,4.34803,-9.51969,-7.56836,16.8457,-6.89697,-1.89628,4.53957,-9.81658,-38.75732,27.58789,-48.0957
4400,-2.08782,4.48211,-7.85326,-9.76562,17.27295,-6.10352,-2.07345,3.83565,-7.0009,-44.18945,41.80908,-59.2041
4500,-2.8923,5.54517,-8.06396,-12.26807,15.13672,-7.32422,-3.22271,4.18043,-9.00252,-29.96826,17.7002,17.76123
4600,-2.16444,3.5627,-7.44144,-12.26807,15.13672,-7.20215,-1.5946,3.32806,-6.58908,50.72021,5.12695,68.11523
4700,-1.11095,4.63534,-7.56595,-9.76562,15.80811,-6.40869,-0.52195,5.27222,-8.12142,29.60205,-5.79834,44.06738
4800,-0.15323,2.15486,-7.50848,-7.99561,18.06641,-5.92041,-0.24901,1.81487,-7.81974,80.32227,21.91162,-19.04297
4900,-3.37116,4.07029,-7.50848,-8.66699,16.8457,-2.50244,-3.83086,4.30493,-7.89157,60.60791,36.31592,-21.91162
5000,-3.79255,7.0009,-10.32417,-9.76562,16.96777,0.0,-2.78695,5.34884,-9.85489,-78.73535,18.49365,32.34863
5100,0.67998,5.52601,-9.22279,-9.46045,17.33398,-1.46484,1.40784,5.99051,-9.25631,-74.58496,-5.49316,65.61279
5200,-0.99602,6.14853,-8.4662,-7.20215,18.43262,-4.88281,-1.7622,7.07751,-8.71521,-26.48926,-4.45557,-38.81836
5300,-3.96494,4.76942,-7.11582,-7.20215,18.12744,-6.40869,-3.41425,3.61537,-6.85724,45.10498,-14.95361,-36.25488
5400,-1.35996,4.61619,-7.02963,-7.99561,18.12744,-5.24902,-1.43178,3.04074,-6.2443,9.70459,-14.95361,9.82666
5500,-2.51879,2.79653,-6.7902,-8.66699,17.76123,-5.61523,-2.35598,3.16046,-7.07751,39.42871,-36.01074,34.729
5600,-2.33682,4.24268,-8.68647,-6.89697,19.71436,-4.88281,-2.05909,4.64013,-9.19406,12.69531,-23.92578,1.58691
5700,-1.57065,3.97452,-9.46222,-6.53076,18.55469,-4.45557,-1.44136,4.6928,-9.66813,-24.53613,21.24023,-73.66943
5800,-2.90188,5.39193,-8.24592,-8.66699,18.12744,-3.66211,-2.95934,4.14212,-7.06794,-51.81885,12.146,-92.28516
5900,-2.60498,6.02403,-8.10227,-11.59668,16.78467,-4.88281,-2.78216,4.93223,-8.81098,-39.48975,-15.625,5.67627
6000,-2.61456,5.1142,-7.48933,-12.26807,14.89258,-6.71387,-2.39429,4.91787,-7.06794,31.18896,-12.45117,48.27881
6100,-1.35038,4.85561,-7.68087,-10.13184,16.78467,-7.87354,-0.65125,5.29616,-8.30339,41.44287,11.59668,17.02881
6200,0.44055,2.67202,-7.7096,-10.13184,17.45605,-5.92041,0.40703,1.9681,-7.69524,68.96973,35.15625,-37.96387
6300,-2.04951,3.62974,-8.5907,-11.23047,17.45605,-3.66211,-1.99684,3.33764,-8.30818,45.22705,15.25879,-19.22607
6400,-2.27936,5.15251,-9.49095,-11.96289,17.08984,-1.0376,-2.11176,4.50126,-9.05041,-47.48535,-31.37207,16.41846
6500,-1.48446,5.18124,-8.54282,-11.59668,16.47949,-1.83105,-1.19235,5.60742,-8.51408,-75.25635,-37.23145,15.07568
6600,-1.92501,5.07589,-7.32652,-10.49805,17.15088,-4.88281,-2.07824,5.43024,-7.89157,-44.31152,-10.62012,-33.87451
6700,-2.64329,5.88037,-9.24195,-10.80322,15.68604,-7.56836,-2.3464,4.65449,-9.10787,46.44775,-3.17383,-24.96338
6800,-0.77575,3.90748,-6.88597,-12.69531,15.68604,-7.87354,-0.7949,3.83086,-7.03442,34.36279,-0.18311,-36.31592
6900,-3.85959,0.61294,-7.39356,-12.26807,15.68604,-6.71387,-4.48211,0.02394,-7.4606,30.70068,-14.77051,44.86084
7000,-1.44615,4.39591,-8.62901,-12.69531,15.38086,-5.24902,-0.84279,4.63055,-9.16054,14.83154,-6.53076,25.93994
7100,-2.00162,4.54915,-9.61546,-10.80322,16.47949,-5.5542,-2.08782,4.99927,-9.70644,-29.96826,25.39062,-30.45654
7200,-2.70076,4.85561,-8.60028,-11.23047,15.68604,-4.39453,-2.74864,3.86917,-7.9634,-46.14258,16.96777,-17.27295
7300,-2.5571,5.40151,-8.37043,-12.69531,15.38086,-5.92041,-2.66724,5.21955,-8.91633,-41.01562,24.29199,24.53613
7400,-2.08782,5.34405,-8.5907,-12.26807,15.68604,-7.01904,-1.73346,5.16208,-7.92988,10.25391,1.83105,40.22217
7500,-1.37911,5.10462,-7.35525,-10.80322,16.47949,-6.34766,-1.12053,5.49249,-7.28342,-5.67627,1.15967,40.16113
7600,0.1245,3.85959,-7.34567,-9.76562,16.47949,-6.5918,0.47886,4.2331,-7.71439,50.96436,30.88379,-14.22119
7700,-2.52837,2.71033,-8.32254,-10.80322,17.57812,-4.08936,-2.31288,1.86276,-8.04959,70.43457,39.42871,-21.24023
7800,-2.0112,3.28496,-9.36645,-10.62012,17.15088,-1.70898,-1.97289,2.23626,-8.56676,-12.57324,14.77051,40.46631
7900,-1.25461,5.35363,-8.96421,-10.62012,17.57812,-1.34277,-1.06306,5.61221,-9.38082,-81.11572,-12.20703,66.52832
8000,-0.74702,4.54915,-7.59468,-7.56836,18.61572,-4.76074,-0.47407,5.3632,-7.65693,-56.39648,-11.84082,-7.87354
8100,-1.40784,5.80375,-8.77267,-7.32422,18.31055,-5.92041,-1.30249,5.617,-9.14139,-9.64355,-12.02393,-50.59814
8200,-3.40946,3.39989,-6.93386,-8.78906,16.8457,-8.48389,-3.32327,3.39031,-6.56514,50.1709,-6.40869,-35.94971
8300,-3.62016,2.96892,-7.20202,-10.92529,16.96777,-6.53076,-3.69678,1.62333,-6.64654,40.03906,-25.02441,26.42822
8400,-2.65287,2.46133,-6.90512,-9.15527,18.43262,-5.43213,-2.42781,2.61935,-7.24511,24.4751,-18.85986,44.67773
8500,-2.12613,4.14691,-9.48138,-7.69043,18.73779,-5.43213,-1.98247,4.64971,-9.36645,11.53564,10.68115,18.67676
8600,-1.74304,5.38236,-10.2667,-7.69043,18.31055,-5.06592,-1.58502,5.89473,-10.52529,-21.24023,31.61621,-52.73438
8700,-2.39429,4.88435,-7.90115,-9.15527,17.57812,-6.22559,-2.40865,3.96015,-7.27863,-37.71973,7.32422,-56.21338
8800,-3.02638,5.86121,-8.24592,-11.2915,17.63916,-5.85938,-3.12694,4.90829,-8.56197,-22.94922,-17.08984,1.34277
8900,-2.2219,3.91705,-7.65214,-10.92529,16.60156,-7.69043,-2.18838,3.94579,-7.77186,40.2832,-13.12256,34.24072
9000,-1.04391,4.89392,-7.89157,-9.15527,17.27295,-6.22559,-0.55547,5.80375,-8.83971,6.5918,14.34326,1.40381
9100,0.74702,2.65287,-7.57552,-9.52148,17.27295,-6.22559,1.05349,2.10697,-7.02484,58.65479,39.91699,-43.51807
9200,-1.72389,3.40946,-8.43747,-11.2915,18.06641,-3.479,-1.68558,2.86836,-8.17888,37.71973,12.93945,-20.75195
9300,-2.94018,4.82688,-9.31857,-12.75635,16.96777,-1.2207,-3.07426,4.30972,-8.81577,-19.28711,-13.30566,16.41846
9400,-1.47488,5.25785,-8.62901,-12.39014,17.27295,-2.80762,-1.1301,5.3632,-8.53803,-50.65918,-30.27344,35.27832
9500,-0.43097,5.07589,-7.97776,-10.62012,18.06641,-3.96729,-0.11014,6.00487,-8.09269,-33.75244,-19.83643,-29.29688
9600,-2.32725,5.77502,-8.58113,-11.2915,17.27295,-6.53076,-2.48527,5.16208,-8.5093,47.24121,-15.25879,-60.72998
