timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,-3.07426,9.35687,-6.54119,1.15967,-0.24414,-20.87402,-3.49566,8.14536,-6.2012,18.98193,11.53564,-48.76709
100,-1.2163,7.48933,-5.29616,1.95312,0.48828,-20.50781,-0.81406,9.1797,-3.69199,-18.49365,12.02393,33.63037
200,0.64167,3.73509,-7.02963,1.52588,-0.97656,-20.50781,1.24982,5.43503,-5.20518,23.55957,-6.95801,4.82178
300,0.51717,6.455,-5.17166,2.19727,-0.24414,-19.40918,0.68955,8.27944,-5.64573,-64.20898,-2.13623,10.19287
400,-6.07191,10.03685,-6.06233,2.19727,-1.70898,-20.20264,-6.64175,15.38569,-0.59857,-44.25049,-68.78662,-31.18896
500,-0.5459,2.53794,-5.55475,5.12695,-3.17383,-19.77539,-0.08141,2.50442,-4.91787,50.96436,11.65771,33.93555
600,2.0974,5.27701,-5.14293,3.66211,-1.34277,-20.20264,2.49006,5.4063,-5.78939,28.93066,-3.23486,11.41357
700,-1.65685,11.87566,-4.36718,4.08936,-0.67139,-19.40918,-2.25063,11.35371,-5.7415,13.24463,-11.71875,1.2207
800,0.2107,5.30574,-7.59468,2.99072,-0.67139,-20.20264,1.0056,5.2387,-6.64654,15.625,39.30664,17.15088
900,1.37911,5.41109,-5.73671,2.19727,0.06104,-20.50781,1.29292,6.55077,-6.30655,-20.50781,-9.15527,0.24414
1000,-1.90585,13.06323,-2.99765,2.99072,-0.97656,-20.50781,-3.00244,9.41434,-5.41588,24.16992,-18.49365,-13.73291
1100,-0.93856,4.41507,-9.94108,2.62451,-1.34277,-20.20264,-0.66561,5.29616,-7.90594,34.60693,38.08594,20.1416
1200,0.1245,12.11509,-7.76707,1.52588,0.48828,-20.20264,0.15323,13.06802,-6.21078,-96.67969,23.98682,-3.96729
1300,-0.03831,3.38073,-5.22912,0.48828,-1.34277,-20.20264,-0.06225,2.63372,-4.2762,14.28223,-7.01904,-16.29639
1400,-0.87152,6.32092,-4.03198,0.73242,-0.97656,-20.50781,-0.30168,7.55637,-4.26183,-57.43408,-27.46582,-29.78516
1500,-0.85237,7.81495,-9.24195,1.52588,-2.80762,-19.04297,-1.23066,8.60028,-8.65774,-15.13672,7.08008,-19.9585
1600,-1.53234,8.15015,-6.7902,1.52588,-2.80762,-21.3623,-1.41742,7.10146,-5.69361,76.59912,18.43262,19.34814
1700,-1.06306,2.21232,-5.24828,0.06104,-0.97656,-19.40918,-0.90025,3.40946,-4.70717,-27.64893,16.47949,-7.26318
1800,-1.35038,5.70798,-6.75189,0.73242,-1.34277,-20.87402,-1.2977,5.13814,-6.61781,-10.49805,52.79541,17.27295
1900,-1.99205,12.07678,-5.08547,-2.01416,-3.90625,-20.20264,-1.80529,11.16696,-7.2499,33.69141,45.77637,33.75244
2000,-0.68955,3.2275,-9.21322,-4.27246,-2.13623,-19.77539,0.01915,3.30412,-6.68964,-10.80322,1.77002,-8.48389
2100,0.18197,11.46385,-6.80935,-4.57764,-2.80762,-19.89746,-1.14447,11.00893,-5.93783,-65.18555,-22.94922,27.9541
2200,-2.73906,2.28894,-5.7846,-3.479,-4.27246,-19.53125,-2.41823,2.09261,-4.36239,124.02344,5.00488,14.5874
2300,-0.45013,1.23545,-5.55475,-3.11279,-1.0376,-20.99609,-0.1676,0.58421,-4.83167,-38.57422,11.71875,-12.57324
2400,-0.13408,13.59955,-6.56035,-2.99072,-0.73242,-20.87402,-0.86194,12.57958,-7.77664,-33.87451,4.82178,2.44141
2500,-4.58745,9.04083,-7.93946,-2.99072,-3.66211,-20.56885,-5.41109,8.50451,-11.03288,70.37354,32.71484,2.56348
2600,-2.69118,7.95861,-6.83808,-4.94385,-1.83105,-20.26367,-2.08782,7.38877,-5.16687,37.10938,94.60449,69.45801
2700,1.20672,3.352,-5.22912,-8.17871,-0.36621,-20.20264,1.99205,4.10381,-3.62495,-4.82178,72.20459,94.7876
2800,3.19877,4.3576,-4.61619,-11.1084,1.34277,-19.104,3.55791,5.17645,-3.84044,-48.76709,15.56396,46.20361
2900,-3.80213,8.96421,-4.14691,-11.71875,0.85449,-18.31055,-5.20039,8.51408,-5.9522,-4.02832,-35.94971,-62.92725
3000,-4.37676,8.19804,-6.2443,-9.94873,-0.97656,-18.06641,-3.72072,8.04959,-7.63778,-23.19336,26.85547,0.30518
3100,-3.1413,7.94903,-6.0336,-10.98633,-2.01416,-18.31055,-3.01201,8.41352,-4.67365,7.08008,72.87598,15.07568
3200,-3.26581,6.6657,-5.9091,-13.73291,-1.2207,-16.96777,-3.51002,6.54598,-6.44542,24.4751,40.58838,-0.54932
3300,-1.64727,8.85886,-8.60028,-14.83154,-1.2207,-16.96777,-0.73265,9.93629,-6.97216,69.70215,21.91162,25.81787
3400,-0.34478,8.72478,-4.30014,-15.625,0.48828,-16.96777,-0.28731,9.3042,-2.92582,71.3501,-38.69629,64.7583
3500,-1.36953,3.45735,-4.07987,-14.16016,3.41797,-17.76123,-1.33601,4.01283,-3.75903,-11.2915,-47.79053,24.84131
3600,-2.27936,7.08709,-4.1086,-12.20703,3.96729,-17.63916,-1.91543,8.38479,-4.53478,-57.80029,9.8877,11.04736
3700,0.15323,8.51408,-5.5739,-12.20703,2.92969,-18.73779,-0.34957,7.58989,-5.95699,-34.17969,44.73877,24.41406
3800,0.04789,9.15575,-5.19081,-13.24463,1.64795,-17.94434,0.31126,9.49574,-5.75108,1.40381,40.03906,35.09521
3900,-0.76617,5.52601,-5.77502,-14.4043,1.95312,-16.96777,-0.80927,6.24909,-4.86998,-23.62061,29.90723,6.83594
4000,-0.61294,6.704,-5.33447,-15.50293,1.2207,-15.80811,-0.57942,7.23554,-4.97054,-32.53174,23.98682,-1.64795
4100,-0.55547,6.92428,-7.0392,-16.17432,0.48828,-15.50293,-0.55547,6.7471,-7.39835,-22.94922,26.30615,20.62988
4200,-0.83321,7.22117,-7.1254,-18.06641,0.18311,-14.34326,-0.75181,8.21719,-5.32968,17.94434,25.87891,27.03857
4300,-1.56108,9.00252,-5.74629,-18.31055,1.2207,-15.13672,-1.7622,9.51011,-6.70879,41.19873,-2.01416,6.71387
4400,-1.74304,6.69443,-5.82291,-17.27295,1.95312,-14.34326,-1.86276,6.59866,-5.51644,52.79541,2.31934,-0.73242
4500,-1.68558,6.48373,-5.17166,-17.94434,2.19727,-14.34326,-1.69516,7.34088,-4.51563,-20.08057,12.146,-14.83154
4600,0.0,6.95301,-5.06631,-17.27295,0.85449,-13.91602,0.17718,7.42229,-4.75027,14.52637,6.28662,6.95801
4700,-1.87712,8.55239,-6.15811,-17.27295,1.52588,-14.70947,-2.00162,8.37522,-7.21638,-22.15576,-23.13232,-9.33838
4800,-2.32725,8.19804,-6.38796,-16.47949,1.95312,-14.70947,-2.52358,8.31296,-6.48373,33.93555,8.72803,-2.44141
4900,-0.68955,3.62974,-6.7902,-18.31055,2.19727,-13.5498,-0.25858,3.65847,-6.10064,-27.64893,16.23535,1.89209
5000,1.59938,10.10389,-6.13895,-18.31055,2.19727,-13.91602,1.73346,12.70409,-5.29616,-70.49561,16.72363,18.98193
5100,-3.2275,7.5851,-5.04716,-18.73779,1.2207,-13.5498,-3.66805,8.15015,-4.63055,9.15527,-35.33936,-5.49316
5200,-0.51717,4.15648,-5.17166,-17.57812,1.2207,-14.34326,-0.03831,4.58745,-4.60182,8.97217,-3.72314,16.47949
5300,-1.27376,6.37838,-6.51246,-17.27295,1.64795,-15.13672,-1.42221,6.45979,-6.09107,-22.46094,5.24902,1.58691
