timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,4.49168,1.97289,-8.44704,20.01953,1.0376,-3.2959,4.83167,1.72868,-8.64817,7.93457,-1.58691,8.23975
100,4.72153,2.18359,-7.72876,20.01953,0.73242,-1.83105,5.028,2.06388,-8.41831,15.74707,-0.61035,17.57812
200,4.33845,2.00162,-7.71918,20.50781,0.0,-1.83105,4.60182,1.67121,-8.40395,17.21191,3.54004,22.03369
300,4.08944,2.03993,-7.84368,20.75195,-0.67139,-0.36621,4.22831,1.78135,-8.01128,14.70947,4.88281,32.83691
400,4.36718,2.16444,-7.93946,21.1792,-1.34277,-2.19727,4.62576,1.93937,-8.30818,24.10889,-1.28174,45.16602
500,4.59703,1.70473,-7.73834,19.71436,-2.80762,-2.19727,4.97533,1.58981,-8.04959,25.75684,3.05176,49.1333
600,5.39193,1.51319,-7.72876,19.71436,-5.37109,-1.15967,5.80375,1.43178,-8.02565,27.9541,7.08008,51.26953
700,5.80375,1.63769,-7.69045,22.64404,-5.61523,-1.15967,6.16768,1.3408,-7.63778,32.95898,3.96729,55.29785
800,5.35363,1.45573,-7.63299,19.59229,-7.69043,-1.95312,5.60263,1.43657,-8.00171,42.3584,-1.28174,60.97412
900,4.98012,1.74304,-8.40874,17.82227,-8.78906,-1.95312,5.2818,1.66164,-8.67211,41.62598,2.38037,59.021
1000,4.96096,1.50361,-8.06396,18.12744,-10.25391,-2.31934,5.55953,1.27855,-8.11663,57.67822,1.83105,62.56104
1100,5.88037,0.60336,-7.72876,15.86914,-11.90186,-4.27246,6.30655,0.57942,-7.85326,54.13818,8.05664,51.08643
1200,5.28659,1.05349,-7.81495,15.19775,-12.69531,-3.2959,5.48292,1.07743,-7.87242,36.19385,9.0332,44.55566
1300,5.27701,1.45573,-7.34567,14.83154,-13.18359,-4.88281,5.58348,1.35996,-7.49891,40.77148,10.0708,43.33496
1400,5.86121,1.16841,-7.31694,12.93945,-13.85498,-7.08008,6.17726,1.06785,-7.43187,40.89355,4.3335,34.66797
1500,6.07191,0.95771,-7.04878,13.24463,-14.22119,-8.05664,6.37359,0.90025,-7.14934,37.29248,2.56348,35.03418
1600,5.2387,1.16841,-7.7958,9.64355,-14.70947,-8.48389,5.37278,1.22588,-8.14536,26.97754,8.54492,26.00098
1700,5.50686,1.40784,-7.75749,9.64355,-13.91602,-9.27734,6.17726,1.16362,-7.68087,28.62549,13.06152,26.79443
1800,6.98174,1.10137,-6.74231,7.50732,-13.91602,-10.74219,7.38877,0.99602,-6.44542,24.6582,7.99561,27.03857
1900,5.83248,1.20672,-7.30736,6.71387,-14.70947,-10.80322,6.06233,1.4653,-7.80538,20.26367,-1.64795,21.97266
