timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,2.17401,-0.99602,-9.05998,6.71387,-20.87402,-9.76562,1.90585,-0.7949,-10.1853,-0.48828,0.73242,-1.77002
100,2.28894,-1.09179,-9.02167,7.01904,-20.20264,-9.46045,1.96332,-1.08222,-10.17093,1.09863,2.68555,-1.40381
200,2.14528,-1.04391,-8.94506,6.71387,-20.50781,-9.82666,1.83881,-0.9625,-10.10389,1.70898,2.19727,-2.19727
300,1.86754,-0.91941,-9.31857,6.71387,-20.20264,-9.46045,1.53234,-0.80927,-10.46303,5.7373,6.46973,5.37109
400,1.95374,-0.91941,-9.00252,6.71387,-20.20264,-9.46045,1.59938,-0.78054,-10.1853,3.66211,3.17383,-3.479
500,2.50921,-1.1301,-9.12702,7.01904,-20.87402,-10.49805,2.23626,-0.97208,-10.30022,4.02832,2.86865,-8.17871
600,2.24105,-1.01518,-9.03125,6.71387,-20.20264,-9.82666,1.86754,-1.11574,-10.25713,0.48828,2.19727,3.60107
700,1.8005,-0.6704,-9.14618,6.71387,-20.20264,-9.82666,1.47967,-0.37351,-10.24755,-0.30518,-0.48828,3.23486
800,2.19317,-0.72786,-9.2611,7.01904,-20.20264,-9.82666,1.83881,-0.63688,-10.37205,-3.90625,-1.0376,-4.5166
900,2.77737,-2.73906,-9.32814,7.38525,-20.20264,-9.82666,2.54752,-2.4709,-10.30022,-14.5874,-7.50732,-6.16455
1000,2.71991,-1.74304,-8.63859,8.17871,-20.20264,-9.0332,2.42302,-1.95853,-9.78785,-60.97412,-3.17383,-13.85498
1100,1.65685,-1.10137,-9.06956,7.8125,-20.75195,-6.83594,1.24503,-1.5515,-10.17093,-4.15039,-2.38037,23.80371
1200,1.20672,-1.8005,-8.91633,8.17871,-21.85059,-7.56836,0.9625,-1.37911,-10.13262,4.39453,2.44141,5.67627
1300,2.57625,-3.17004,-8.95463,5.92041,-21.48438,-6.04248,2.4326,-3.13173,-10.07037,-10.0708,2.74658,-15.25879
1400,2.90188,-2.03993,-8.4662,7.38525,-21.85059,-6.83594,2.65766,-2.0974,-9.72559,-14.46533,-0.30518,-2.99072
1500,2.31767,-2.32725,-8.62901,7.8125,-22.52197,-5.37109,2.06866,-2.3464,-9.84052,13.12256,0.67139,8.91113
1600,1.51319,-0.87152,-8.40874,7.01904,-21.97266,-6.10352,1.23066,-0.58899,-9.77827,35.09521,5.12695,3.11279
1700,1.99205,-1.86754,-9.40476,6.34766,-21.1792,-7.20215,1.62333,-1.79093,-10.43909,60.11963,4.94385,0.85449
1800,2.60498,-2.14528,-9.69207,7.01904,-20.08057,-9.0332,2.28415,-2.48048,-10.79823,14.70947,-0.48828,-10.25391
1900,2.61456,-1.1301,-9.2611,7.01904,-20.20264,-11.1084,2.34161,-1.18278,-10.06558,-10.92529,0.48828,-4.76074
2000,2.3464,-0.56505,-9.19406,7.38525,-20.20264,-10.98633,2.00641,-0.69434,-10.49655,-2.99072,-5.06592,6.5918
2100,1.41742,-0.27774,-8.86844,6.71387,-20.20264,-8.78906,1.08701,0.11014,-9.99375,-1.40381,9.58252,11.71875
2200,1.7622,-0.93856,-9.22279,6.71387,-20.87402,-9.64355,1.5084,-0.94814,-10.19966,13.18359,2.38037,-5.67627
2300,2.93061,-1.7622,-9.18449,6.71387,-20.87402,-9.52148,2.7247,-1.30728,-10.30022,-12.02393,-3.41797,-18.98193
2400,2.48048,-0.35435,-8.72478,7.38525,-20.87402,-10.62012,1.86754,-0.73265,-10.25713,1.58691,-1.2207,4.08936
2500,1.71431,-1.14926,-9.22279,7.38525,-20.20264,-9.82666,1.35996,-0.66082,-10.32895,5.37109,5.85938,12.02393
2600,2.10697,-1.08222,-9.17491,6.34766,-20.20264,-9.82666,1.94895,-1.31207,-10.17572,-5.18799,-0.06104,-11.71875
2700,2.83484,-2.45175,-9.97939,6.71387,-20.20264,-9.94873,2.41344,-1.23066,-10.69767,-40.58838,-2.0752,-24.16992
2800,1.65685,1.27376,-8.28423,7.38525,-20.50781,-9.15527,1.17799,1.31207,-9.59151,12.3291,0.91553,11.35254
2900,2.06866,-1.47488,-8.42789,7.8125,-21.1792,-8.05664,2.0543,-2.00162,-10.53965,45.10498,4.63867,15.50293
3000,2.03993,-2.29852,-9.61546,6.71387,-20.75195,-9.27734,1.47967,-2.28894,-10.27149,-1.89209,2.38037,-2.68555
3100,2.21232,-0.80448,-9.21322,6.71387,-20.75195,-10.43701,2.03993,-0.35914,-10.51571,-11.2915,-2.50244,-0.54932
3200,2.62414,-0.7949,-8.62901,6.34766,-20.75195,-9.82666,2.33682,-0.57463,-9.84531,-13.24463,-2.19727,-19.83643
3300,2.33682,-0.76617,-8.86844,7.8125,-20.75195,-9.15527,1.87233,-1.2594,-10.24276,4.82178,-2.56348,9.64355
3400,1.49404,-0.94814,-8.90675,7.8125,-20.38574,-8.78906,1.11095,-0.6704,-10.13741,12.87842,9.58252,17.82227
