timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,2.96892,-0.71829,-8.73436,7.50732,-20.56885,-9.94873,2.67202,-1.06306,-9.94108,-1.83105,-2.80762,0.24414
100,2.07824,-1.05349,-9.02167,6.71387,-20.99609,-9.94873,1.7622,-0.77575,-10.30022,11.23047,7.56836,15.31982
200,2.11655,-1.39826,-9.06956,6.10352,-21.3623,-10.31494,1.89628,-1.06785,-10.06079,2.0752,4.39453,-6.46973
300,3.03596,-1.09179,-9.09829,6.10352,-20.38574,-9.94873,2.72949,-1.0487,-10.39599,-3.84521,-4.15039,-12.02393
400,2.73906,-0.90983,-8.83971,6.10352,-20.99609,-10.62012,2.44217,-0.7135,-9.85489,-3.05176,2.44141,-0.36621
500,2.52837,-0.89067,-8.62901,6.40869,-19.89746,-9.94873,2.2219,-0.93377,-9.98418,5.98145,0.91553,1.70898
600,2.30809,-1.40784,-9.49095,6.83594,-20.56885,-9.94873,2.02557,-1.20672,-10.40078,3.17383,4.63867,-3.11279
700,2.61456,-1.12053,-8.69605,6.10352,-20.56885,-10.98633,2.42781,-0.76617,-9.78306,-7.93457,-4.15039,-8.48389
800,3.17004,-0.86194,-8.81098,6.40869,-19.89746,-9.94873,2.87793,-1.07264,-10.13262,-2.92969,2.38037,-8.91113
900,2.42302,-0.89067,-8.88759,6.83594,-20.26367,-10.62012,2.1357,-0.75181,-10.04164,2.0752,-3.17383,3.78418
1000,2.5571,-1.05349,-9.05998,6.10352,-20.99609,-9.15527,2.24584,-0.86194,-10.29065,4.08936,7.26318,2.80762
1100,2.5571,-1.16841,-9.06956,6.83594,-21.3623,-9.94873,2.25542,-1.09658,-10.06558,0.42725,4.5166,-4.39453
1200,3.103,-1.20672,-9.09829,6.40869,-20.56885,-10.31494,2.81568,-1.27855,-10.21403,-4.39453,-4.82178,-4.02832
1300,2.87314,-0.8811,-8.71521,6.83594,-20.26367,-9.52148,2.67202,-0.73265,-9.85967,-1.40381,-7.20215,4.21143
1400,2.35598,-1.04391,-8.83971,6.83594,-20.56885,-9.94873,1.91064,-0.98645,-10.3529,7.08008,11.96289,6.34766
1500,1.75262,-1.25461,-9.61546,6.10352,-20.99609,-10.62012,1.54192,-1.24982,-10.78387,1.70898,-0.12207,0.0
1600,3.12215,-1.22588,-8.74394,6.10352,-20.99609,-10.62012,3.0599,-0.89067,-9.89319,-10.92529,-2.68555,-18.31055
1700,3.57228,-0.81406,-8.63859,6.83594,-20.56885,-11.1084,3.10778,-0.91462,-9.60588,-5.85938,0.0,-5.24902
1800,2.63372,-0.78533,-8.75351,7.20215,-21.3623,-9.15527,2.16922,-0.82842,-10.19009,11.41357,4.82178,20.20264
1900,1.89628,-1.44615,-9.18449,6.34766,-21.3623,-9.52148,1.55629,-0.98645,-10.1853,4.76074,5.12695,1.95312
2000,2.4709,-1.50361,-9.10787,5.37109,-21.05713,-9.52148,2.36556,-1.30249,-10.1422,-3.05176,2.99072,-7.26318
2100,3.07426,-1.04391,-8.83971,5.61523,-21.05713,-10.31494,2.83484,-1.01518,-9.97939,-9.27734,-6.5918,-7.99561
2200,2.86357,-0.69913,-8.5907,6.71387,-21.48438,-9.52148,2.46133,-0.63688,-9.75433,6.40869,-0.97656,6.34766
2300,2.18359,-1.36953,-9.19406,6.71387,-21.05713,-8.48389,1.7191,-1.40784,-10.36247,9.33838,11.35254,5.98145
2400,2.0974,-1.51319,-9.35687,6.71387,-21.05713,-10.43701,2.07824,-1.13489,-10.31938,-5.12695,-4.88281,-4.3335
2500,3.18919,-0.98645,-8.55239,6.04248,-21.05713,-9.64355,3.03596,-1.06306,-9.89319,-10.13184,0.79346,-20.62988
2600,2.85399,-0.84279,-8.81098,6.71387,-20.38574,-8.8501,2.50442,-0.69434,-9.78306,2.2583,-1.09863,2.38037
2700,2.45175,-1.15883,-8.90675,7.20215,-20.69092,-9.94873,2.14049,-1.04391,-10.34332,9.0332,7.14111,9.52148
2800,2.27936,-1.27376,-9.02167,6.83594,-20.69092,-9.52148,2.02557,-1.06785,-10.11826,-0.85449,4.21143,-6.28662
2900,2.69118,-1.32165,-9.03125,6.10352,-20.99609,-9.94873,2.52358,-1.16362,-10.06558,-0.67139,1.46484,-5.18799
3000,2.94976,-1.05349,-8.86844,6.40869,-20.99609,-9.94873,2.63372,-0.9625,-9.99854,-5.5542,-4.02832,-1.40381
3100,2.50921,-0.76617,-8.69605,6.10352,-20.99609,-9.52148,2.14049,-0.7135,-9.86925,4.69971,1.40381,2.68555
3200,2.23148,-1.35038,-9.3473,6.83594,-20.26367,-10.62012,1.88191,-1.27855,-10.24276,4.45557,6.7749,-0.24414
3300,2.71033,-1.28334,-9.2611,6.40869,-20.56885,-10.98633,2.62414,-1.03433,-10.23318,-7.44629,-8.48389,-7.62939
3400,3.54354,-0.96729,-8.45662,5.7373,-20.56885,-9.46045,3.31848,-1.14926,-9.73996,-4.3335,-3.17383,-11.16943
3500,2.85399,-1.08222,-8.83971,7.20215,-20.99609,-10.31494,2.49485,-1.0056,-9.86925,5.43213,-4.15039,8.17871
3600,2.41344,-1.16841,-8.90675,7.50732,-20.26367,-9.46045,2.15965,-0.94814,-10.32417,5.5542,0.61035,10.0708
3700,2.29852,-0.98645,-9.18449,6.40869,-20.99609,-10.80322,2.03993,-0.72307,-10.05601,-0.30518,3.54004,-5.31006
3800,2.91145,-1.18757,-9.02167,6.71387,-20.56885,-9.27734,2.71512,-1.21151,-10.20445,4.27246,6.83594,-2.68555
3900,3.30412,-1.18757,-8.96421,6.40869,-20.56885,-8.97217,3.00722,-1.19235,-9.99854,-7.20215,-6.89697,-8.11768
4000,2.92103,-0.75659,-8.37043,7.20215,-20.26367,-9.52148,2.60498,-0.64167,-9.6825,3.54004,3.60107,4.39453
4100,2.26021,-1.30249,-9.22279,6.83594,-20.56885,-9.27734,1.89149,-1.24503,-10.3098,5.12695,5.79834,-0.24414
4200,2.71991,-1.4653,-8.91633,7.20215,-20.99609,-11.23047,2.57625,-1.17799,-9.98897,-5.67627,-4.21143,-8.05664
4300,3.62974,-1.0056,-8.73436,7.20215,-21.3623,-8.97217,3.38073,-1.15405,-9.86925,-7.20215,1.52588,-14.46533
4400,2.8923,-0.68955,-8.73436,7.87354,-21.05713,-9.27734,2.51879,-0.60336,-9.78306,2.50244,-1.28174,3.479
4500,2.70076,-1.14926,-9.10787,7.56836,-20.69092,-10.43701,2.39429,-1.01039,-10.28107,8.54492,5.00488,6.53076
4600,2.58583,-1.14926,-8.90675,7.56836,-21.05713,-10.00977,2.39908,-1.0056,-10.15657,-3.54004,1.77002,-9.76562
4700,3.03596,-1.22588,-8.83013,7.20215,-21.05713,-10.43701,2.83484,-1.00081,-9.77348,-1.58691,1.34277,-5.92041
4800,3.26581,-0.90983,-8.75351,7.87354,-20.69092,-9.64355,2.93061,-0.87631,-10.03685,-4.57764,-1.0376,-0.97656
4900,2.62414,-0.7949,-8.5907,7.56836,-20.69092,-9.27734,2.34161,-0.68955,-9.74954,5.18799,1.2207,1.89209
5000,2.56668,-1.427,-9.25153,7.56836,-20.38574,-9.64355,2.25063,-1.32644,-10.19487,3.35693,5.67627,-1.83105
5100,3.15088,-1.20672,-8.91633,7.56836,-20.69092,-9.94873,2.96892,-1.08222,-9.95066,-7.75146,-4.45557,-8.91113
5200,3.49566,-0.84279,-8.61943,8.30078,-21.05713,-8.8501,3.17004,-1.0487,-10.04164,-3.41797,2.44141,-6.53076
5300,2.40386,-0.96729,-8.90675,7.87354,-21.48438,-9.52148,2.06866,-0.82363,-9.78785,3.84521,2.80762,5.85938
5400,2.63372,-1.11095,-8.9259,7.87354,-20.26367,-8.8501,2.38471,-0.87152,-10.22839,3.05176,4.76074,1.89209
5500,2.7678,-1.10137,-8.97379,7.87354,-20.56885,-11.23047,2.50921,-0.88589,-9.87883,-1.77002,4.94385,-5.85938
5600,3.15088,-1.20672,-8.90675,7.20215,-20.38574,-9.64355,2.88272,-1.10137,-9.91235,-0.61035,2.01416,-0.79346
5700,3.03596,-1.06306,-8.8014,7.50732,-21.85059,-9.64355,2.71991,-1.05827,-10.02249,-0.85449,-5.12695,2.80762
5800,2.56668,-1.16841,-8.70563,7.8125,-21.05713,-11.23047,2.265,-0.98645,-9.87883,3.90625,0.85449,6.95801
5900,2.26021,-1.26418,-9.18449,8.17871,-21.05713,-9.27734,1.91543,-1.16841,-10.31459,0.61035,10.25391,0.18311
6000,2.64329,-1.10137,-9.19406,7.08008,-19.89746,-10.00977,2.37513,-0.90983,-10.36247,-1.83105,-1.52588,-4.94385
6100,3.54354,-0.99602,-8.58113,7.08008,-20.99609,-9.27734,3.25144,-1.02954,-9.82137,-3.96729,1.2207,-10.55908
6200,2.75822,-1.02475,-8.9259,7.50732,-21.05713,-10.00977,2.4709,-0.99123,-9.96981,2.50244,5.12695,7.32422
6300,2.27936,-1.01518,-9.07914,7.08008,-20.99609,-10.43701,1.95374,-0.90025,-10.40078,7.32422,0.61035,9.52148
6400,2.38471,-1.27376,-9.10787,6.34766,-20.99609,-9.64355,2.15965,-0.9625,-10.1422,1.34277,5.61523,-2.01416
6500,2.71991,-1.17799,-9.00252,6.71387,-20.99609,-10.43701,2.44696,-0.93377,-9.86925,-0.61035,6.89697,-3.41797
6600,2.98807,-1.02475,-8.83013,6.71387,-20.69092,-8.8501,2.71991,-1.11095,-10.05601,-2.74658,-3.05176,-1.09863
6700,2.52837,-0.98645,-8.76309,7.08008,-20.99609,-10.00977,2.28415,-0.78533,-9.86925,2.86865,-0.24414,3.90625
6800,2.23148,-1.2163,-9.29941,6.34766,-20.56885,-10.43701,1.93458,-1.13489,-10.40078,3.35693,7.32422,1.52588
6900,2.35598,-1.20672,-9.29941,6.34766,-20.38574,-10.74219,2.08303,-0.86194,-10.39121,-0.54932,-3.78418,-4.27246
7000,3.1413,-0.94814,-8.40874,6.34766,-20.38574,-10.00977,2.91624,-0.90025,-9.55321,-5.79834,-1.58691,-13.85498
7100,2.67202,-1.12053,-9.04083,6.71387,-20.69092,-9.64355,2.44696,-0.94335,-9.98897,1.58691,3.11279,7.01904
7200,2.31767,-0.81406,-8.88759,6.34766,-21.48438,-9.27734,1.95374,-0.70871,-10.16614,3.05176,2.0752,4.63867
7300,2.45175,-1.27376,-9.07914,6.71387,-21.05713,-9.94873,2.15007,-1.19235,-10.23318,3.479,4.63867,-2.31934
7400,2.64329,-1.18757,-8.95463,6.71387,-21.05713,-10.74219,2.52837,-1.02954,-9.96023,-2.0752,-2.38037,-7.8125
7500,3.05511,-1.08222,-8.90675,7.08008,-20.69092,-10.00977,2.56189,-0.87631,-9.99375,-4.08936,1.58691,3.84521
7600,2.20274,-0.84279,-8.91633,7.08008,-21.05713,-10.00977,1.73825,-0.81406,-9.98897,3.17383,1.89209,2.86865
7700,2.21232,-1.24503,-9.28983,7.08008,-21.05713,-10.43701,1.96332,-1.15883,-10.27628,1.77002,1.89209,-3.23486
7800,2.95934,-1.29292,-9.28026,7.08008,-20.38574,-10.74219,2.83005,-1.16841,-9.99375,-6.40869,-4.88281,-11.84082
7900,3.26581,-0.85237,-8.68647,7.8125,-20.69092,-11.1084,2.83484,-1.1301,-10.10868,-0.06104,0.79346,-0.91553
8000,2.31767,-1.20672,-8.94506,6.34766,-21.05713,-9.27734,1.89149,-0.95293,-9.90277,3.78418,-3.05176,7.93457
8100,2.32725,-1.2163,-9.00252,6.71387,-20.69092,-9.27734,2.00162,-0.8811,-10.1422,-0.30518,5.92041,2.56348
8200,2.40386,-0.80448,-8.90675,6.71387,-21.05713,-8.8501,2.17401,-0.81885,-10.11826,1.0376,3.72314,-7.14111
8300,2.82526,-1.35038,-8.99294,7.08008,-20.69092,-10.00977,2.61456,-1.07264,-9.99375,0.85449,0.06104,-3.17383
8400,3.00722,-1.04391,-8.93548,7.08008,-20.38574,-10.00977,2.56189,-0.93377,-10.03206,-3.479,-1.70898,2.99072
8500,2.37513,-0.91941,-8.74394,6.71387,-20.69092,-9.27734,2.05909,-0.83321,-9.92193,4.27246,2.01416,2.01416
8600,2.17401,-1.37911,-9.28983,6.71387,-21.05713,-10.00977,1.88191,-1.23545,-10.27628,1.64795,3.84521,-2.0752
8700,2.84441,-1.2163,-8.90675,6.34766,-21.05713,-10.74219,2.71512,-0.87631,-9.94108,-5.7373,-2.38037,-7.50732
8800,3.37116,-0.82363,-8.71521,7.50732,-20.69092,-9.94873,3.00722,-1.15883,-10.0177,-2.68555,3.17383,-8.97217
8900,2.41344,-0.85237,-8.73436,6.71387,-21.05713,-8.05664,2.10697,-0.76138,-9.98897,3.96729,-3.17383,8.8501
9000,2.37513,-1.25461,-9.28983,7.08008,-20.38574,-8.97217,2.03514,-0.91941,-10.46303,4.88281,7.44629,5.12695
9100,2.48048,-0.94814,-8.91633,6.71387,-20.38574,-10.74219,2.19796,-0.88589,-10.03206,-0.30518,5.98145,-6.40869
9200,3.02638,-1.19714,-9.15575,7.08008,-20.38574,-10.43701,2.72949,-1.14926,-10.28107,-2.92969,-3.72314,-6.89697
9300,2.87314,-0.67998,-8.84929,6.71387,-20.38574,-10.00977,2.46612,-0.53153,-9.96981,-1.46484,1.2207,4.63867
9400,2.21232,-0.98645,-8.8014,7.08008,-21.05713,-9.27734,1.88191,-0.90504,-10.08474,6.46973,5.85938,0.85449
9500,2.3464,-1.36953,-9.46222,7.50732,-21.05713,-9.64355,2.0974,-1.26418,-10.46782,1.70898,-2.92969,-1.34277
9600,3.17004,-1.06306,-8.71521,7.50732,-20.38574,-11.23047,2.98328,-0.8811,-9.91235,-10.31494,-3.96729,-16.35742
9700,2.84441,-0.81406,-8.83971,7.08008,-20.38574,-10.00977,2.46133,-0.97208,-9.8501,1.2207,3.23486,5.31006
9800,2.19317,-0.89067,-8.96421,7.08008,-20.38574,-9.52148,1.8867,-0.72786,-10.18051,4.27246,-0.06104,8.78906
9900,2.45175,-1.17799,-9.22279,7.08008,-20.38574,-10.00977,2.19796,-0.91941,-10.19966,1.09863,5.37109,-3.66211
10000,2.83484,-0.93856,-8.77267,7.08008,-21.05713,-10.43701,2.59062,-1.07743,-10.04164,-2.01416,3.54004,-4.76074
10100,2.93061,-1.23545,-9.27068,8.17871,-20.38574,-10.00977,2.65287,-1.15883,-10.27149,1.46484,-6.16455,-0.79346
10200,2.4709,-0.92898,-8.87802,6.71387,-20.38574,-10.43701,2.14528,-0.62251,-9.90277,-0.54932,-0.85449,5.7373
10300,2.24105,-1.16841,-9.04083,7.08008,-21.48438,-9.27734,1.89628,-1.06306,-10.19009,3.90625,6.65283,1.40381
10400,2.31767,-1.13968,-9.42391,6.71387,-21.05713,-10.74219,2.11655,-1.01997,-10.36247,0.36621,-2.31934,-6.04248
10500,3.4765,-1.05349,-8.75351,6.71387,-20.38574,-9.27734,3.29933,-0.93377,-10.04164,-4.57764,-2.99072,-14.89258
10600,3.0168,-0.8811,-8.77267,7.8125,-21.05713,-9.27734,2.54273,-1.01039,-9.89319,-0.42725,0.73242,5.92041
10700,2.10697,-0.84279,-9.07914,6.71387,-20.69092,-10.74219,1.77656,-0.71829,-10.34811,8.05664,4.15039,12.75635
10800,2.17401,-1.27376,-9.03125,6.04248,-21.05713,-9.52148,2.00162,-0.84758,-10.06079,-0.24414,4.39453,-6.46973
10900,3.0168,-1.27376,-9.12702,6.71387,-20.69092,-9.52148,2.78216,-1.16841,-10.07995,-2.80762,-0.48828,-10.98633
11000,3.09342,-0.77575,-8.72478,6.71387,-20.38574,-9.27734,2.77258,-0.73744,-9.95066,-2.62451,-0.54932,3.35693
11100,2.28894,-1.01518,-8.75351,6.71387,-20.01953,-10.00977,1.95853,-0.94335,-9.98418,6.5918,3.78418,5.43213
11200,2.08782,-1.24503,-9.40476,6.34766,-20.69092,-9.27734,1.83881,-0.97687,-10.36726,0.79346,3.2959,-2.2583
11300,2.94976,-1.15883,-8.83971,6.34766,-20.69092,-10.74219,2.79653,-0.81885,-9.89798,-6.40869,-1.15967,-11.71875
11400,3.19877,-0.97687,-8.82055,6.34766,-20.01953,-9.64355,2.84441,-1.19235,-9.89798,-3.479,2.2583,-3.78418
11500,2.29852,-0.72786,-8.93548,7.8125,-20.69092,-10.00977,2.02078,-0.5028,-10.14699,2.44141,-1.15967,8.54492
11600,2.40386,-1.30249,-9.03125,6.34766,-20.38574,-11.47461,2.16444,-0.87631,-10.12783,2.2583,6.22559,1.15967
