timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,-512.0,412.0,864.0,,,,,,,,,
100,-504.0,392.0,832.0,,,,,,,,,
200,-488.0,320.0,772.0,,,,,,,,,
300,-424.0,524.0,748.0,,,,,,,,,
400,-456.0,532.0,900.0,,,,,,,,,
500,-460.0,532.0,904.0,,,,,,,,,
600,-464.0,476.0,932.0,,,,,,,,,
700,-460.0,512.0,944.0,,,,,,,,,
800,-380.0,580.0,884.0,,,,,,,,,
900,-300.0,632.0,652.0,,,,,,,,,
1000,-200.0,664.0,476.0,,,,,,,,,
1100,0.0,648.0,636.0,,,,,,,,,
1200,76.0,584.0,708.0,,,,,,,,,
1300,68.0,676.0,800.0,,,,,,,,,
1400,-232.0,652.0,1052.0,,,,,,,,,
1500,-260.0,664.0,1028.0,,,,,,,,,
1600,-240.0,668.0,904.0,,,,,,,,,
1700,-156.0,628.0,800.0,,,,,,,,,
1800,-28.0,580.0,832.0,,,,,,,,,
1900,32.0,528.0,764.0,,,,,,,,,
2000,60.0,504.0,752.0,,,,,,,,,
2100,20.0,524.0,840.0,,,,,,,,,
2200,48.0,564.0,912.0,,,,,,,,,
2300,36.0,636.0,804.0,,,,,,,,,
2400,44.0,680.0,772.0,,,,,,,,,
2500,40.0,628.0,808.0,,,,,,,,,
2600,12.0,636.0,888.0,,,,,,,,,
2700,40.0,684.0,844.0,,,,,,,,,
2800,-92.0,588.0,900.0,,,,,,,,,
2900,-20.0,652.0,808.0,,,,,,,,,
3000,-48.0,692.0,788.0,,,,,,,,,
3100,20.0,664.0,784.0,,,,,,,,,
3200,128.0,652.0,764.0,,,,,,,,,
3300,100.0,680.0,720.0,,,,,,,,,
3400,148.0,712.0,808.0,,,,,,,,,
3500,96.0,712.0,876.0,,,,,,,,,
3600,68.0,748.0,892.0,,,,,,,,,
3700,68.0,672.0,776.0,,,,,,,,,
3800,120.0,600.0,796.0,,,,,,,,,
3900,112.0,552.0,832.0,,,,,,,,,
4000,104.0,540.0,896.0,,,,,,,,,
4100,84.0,540.0,984.0,,,,,,,,,
4200,128.0,568.0,864.0,,,,,,,,,
4300,164.0,624.0,792.0,,,,,,,,,
4400,248.0,632.0,720.0,,,,,,,,,
4500,292.0,600.0,712.0,,,,,,,,,
4600,248.0,640.0,708.0,,,,,,,,,
4700,308.0,704.0,748.0,,,,,,,,,
4800,292.0,676.0,760.0,,,,,,,,,
4900,332.0,692.0,752.0,,,,,,,,,
5000,304.0,680.0,724.0,,,,,,,,,
