timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,1.07264,-4.50126,-7.52764,3.90625,7.8125,-20.69092,2.1788,-4.30972,-8.62422,-1.83105,20.50781,23.74268
100,2.17401,-5.17166,-8.52366,4.39453,8.17871,-21.85059,3.23229,-4.37197,-8.78703,-1.83105,40.95459,12.08496
200,2.46133,-3.93621,-8.48535,3.96729,7.50732,-21.05713,3.44777,-3.40946,-7.97776,-4.88281,9.94873,-2.19727
300,1.97289,-6.56992,-8.43747,2.44141,7.38525,-22.52197,2.94497,-6.6657,-8.56197,16.96777,-23.01025,-12.87842
400,2.4709,-4.67365,-8.87802,2.50244,8.17871,-20.99609,3.45735,-4.79336,-9.62025,-2.19727,-13.91602,-10.98633
500,1.77177,-5.54517,-8.15015,3.2959,8.17871,-20.99609,2.70076,-5.52123,-8.6769,-3.2959,7.08008,2.68555
600,2.26021,-4.67365,-7.09667,4.76074,7.38525,-21.3623,3.28975,-4.60661,-7.71439,-11.16943,27.58789,4.88281
700,2.04951,-4.54915,-7.02005,2.92969,7.08008,-21.3623,2.87314,-4.11817,-7.17328,-20.56885,31.55518,3.35693
800,2.54752,-5.32489,-8.03523,0.73242,6.71387,-21.72852,3.60101,-5.11899,-8.03044,-21.30127,8.48389,-14.89258
900,3.15088,-5.50686,-8.6769,0.36621,6.04248,-22.52197,4.12775,-6.02403,-8.72478,0.97656,-16.6626,-20.69092
1000,2.2219,-4.55872,-8.60028,1.34277,6.04248,-22.52197,3.21313,-4.4438,-9.25153,3.96729,-23.37646,-5.7373
1100,2.12613,-4.22352,-7.78622,2.13623,6.40869,-22.03369,3.03117,-4.13733,-8.79182,23.01025,10.49805,0.73242
1200,2.04951,-5.87079,-8.63859,2.13623,7.08008,-21.72852,3.04553,-5.94262,-9.04083,32.40967,19.16504,-0.48828
1300,2.19317,-4.61619,-8.69605,1.83105,7.8125,-22.52197,3.11736,-4.4438,-8.8445,26.85547,12.02393,-1.46484
1400,1.81008,-4.37676,-8.0448,1.15967,7.8125,-21.72852,2.70554,-4.16127,-8.19325,31.12793,-10.80322,-5.79834
1500,1.35038,-4.36718,-7.27863,1.83105,10.00977,-21.3623,2.08782,-4.31929,-7.85326,23.4375,-23.92578,-19.9585
1600,0.42139,-3.74467,-7.34567,1.83105,9.64355,-20.56885,1.26897,-3.65368,-8.26987,-4.27246,-5.37109,-8.8501
1700,1.95374,-4.16606,-7.75749,1.83105,10.00977,-20.87402,2.90666,-4.22831,-9.03125,-19.04297,43.94531,-10.92529
1800,1.33122,-4.80773,-9.2611,-0.06104,10.00977,-21.66748,2.60977,-3.78297,-9.8501,-24.16992,76.84326,-17.33398
1900,3.26581,-2.81568,-8.36085,-4.27246,8.17871,-22.15576,4.6928,-2.5571,-7.64256,-27.03857,51.94092,-53.28369
2000,2.88272,-3.81171,-7.38398,-6.04248,7.08008,-22.52197,3.62495,-4.64013,-7.71918,1.95312,0.24414,-69.64111
2100,2.18359,-4.83646,-9.39518,-7.8125,7.38525,-20.99609,3.34721,-4.2762,-10.1422,-6.40869,-24.6582,-57.31201
2200,2.94976,-3.7734,-8.78225,-7.8125,7.20215,-21.3623,3.75424,-4.0655,-9.4718,-4.88281,21.97266,-46.99707
2300,0.85237,-4.24268,-8.57155,-8.05664,6.71387,-22.52197,1.75262,-3.37116,-9.10787,-20.75195,47.60742,-32.71484
2400,1.78135,-3.103,-8.28423,-10.43701,5.61523,-19.40918,3.03117,-3.24186,-8.16931,-8.78906,54.50439,-48.03467
