timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,2.26021,-5.85164,-7.29779,17.76123,-0.36621,-14.16016,3.04553,-6.14853,-7.5037,-4.88281,27.03857,-2.0752
100,1.18757,-5.63136,-8.88759,19.22607,-0.73242,-14.16016,1.64248,-5.47334,-9.83573,16.11328,-4.82178,14.5874
200,-1.41742,-8.2555,-6.77104,17.08984,-0.06104,-13.73291,-0.95293,-5.97614,-6.81893,-34.30176,6.83594,3.84521
300,0.62251,-3.03596,-6.12938,16.6626,-1.52588,-13.73291,1.35517,-3.03117,-7.35046,-8.66699,13.79395,-75.31738
400,4.42464,-3.72551,-5.77502,17.08984,1.0376,-13.3667,5.71756,-4.26183,-6.34965,21.1792,44.00635,-75.19531
500,5.67925,-6.86682,-7.19244,14.22119,3.17383,-16.35742,5.92347,-6.99132,-7.23554,38.51318,-10.92529,9.46045
600,1.27376,-7.36483,-8.20762,15.19775,3.17383,-15.68604,1.78614,-7.98734,-9.53405,-2.56348,-24.84131,39.55078
700,-0.96729,-4.9035,-6.65612,15.86914,2.13623,-14.89258,-0.28253,-3.51481,-8.2555,-20.62988,26.18408,33.08105
800,1.12053,-4.06071,-6.34965,15.86914,1.46484,-16.35742,2.26021,-3.62974,-6.68485,27.70996,32.04346,-19.59229
900,4.11817,-5.16208,-7.06794,14.4043,3.2959,-16.8457,4.43422,-5.4494,-7.43187,0.0,-21.1792,6.28662
1000,1.83881,-6.1198,-8.20762,15.50293,2.92969,-15.19775,3.11736,-7.30736,-9.10308,13.85498,-31.67725,3.72314
1100,2.30809,-4.85561,-8.75351,16.60156,2.62451,-14.16016,2.80132,-4.89392,-9.93629,-1.70898,-33.93555,32.04346
1200,1.72389,-4.64492,-9.4718,18.06641,2.19727,-14.4043,2.87314,-4.779,-10.08474,8.72803,-9.82666,19.77539
1300,2.53794,-6.20599,-6.86682,19.104,0.73242,-14.03809,3.79734,-8.09748,-9.06956,5.5542,-2.2583,3.41797
1400,0.81406,-3.08384,-3.16046,18.43262,0.36621,-14.22119,1.1732,-1.21151,-4.45816,-24.71924,-7.99561,15.99121
1500,1.52277,-2.46133,-6.60823,18.79883,0.0,-13.3667,2.22669,-3.95536,-8.07832,84.41162,-2.80762,17.39502
1600,1.28334,-7.1254,-7.23075,20.99609,-0.24414,-12.57324,2.15965,-5.72713,-7.94424,3.35693,-11.2915,3.2959
1700,3.53397,-5.93783,-7.42229,19.53125,0.73242,-13.06152,4.2762,-6.37838,-7.60904,-0.73242,-2.2583,-9.09424
1800,2.50921,-4.41507,-6.73274,18.79883,1.15967,-11.41357,3.20356,-4.24268,-6.77104,-26.67236,-5.7373,21.66748
1900,1.40784,-6.80935,-7.57552,19.59229,0.36621,-12.69531,2.19796,-6.3688,-8.16931,3.41797,-19.16504,19.22607
2000,2.98807,-5.83248,-7.94903,20.20264,-0.24414,-11.41357,3.73509,-5.7846,-9.07435,-26.85547,-0.18311,-18.98193
2100,3.72551,-6.02403,-7.40314,19.104,0.36621,-11.41357,4.49168,-6.38317,-7.45581,-30.45654,5.06592,5.67627
2200,2.0974,-4.4438,-5.32489,19.53125,-0.24414,-11.90186,2.66724,-3.93621,-5.9522,-6.22559,-3.23486,-13.79395
2300,2.7678,-6.59866,-6.68485,20.56885,-0.67139,-11.41357,3.63932,-6.80935,-7.12061,29.11377,21.3623,-7.99561
