timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,-0.87152,-2.71033,-11.72243,11.77979,-0.48828,-19.04297,-0.17718,-5.59305,-13.58519,130.85938,63.96484,-23.25439
100,-1.427,-8.21719,-11.01372,10.74219,3.479,-20.20264,-0.35914,-6.1198,-12.06242,48.64502,35.40039,-33.08105
200,0.59378,-5.86121,-7.47018,7.8125,4.94385,-20.99609,2.26978,-4.56351,-8.57634,-47.9126,28.80859,-85.38818
300,-1.14926,-5.43024,-6.09107,4.94385,4.15039,-21.72852,-0.38309,-4.32408,-6.31613,-51.02539,35.5835,-88.0127
400,1.38869,-3.58185,-5.56432,2.80762,3.479,-22.03369,2.1357,-3.76861,-5.88995,-15.99121,23.01025,-95.45898
500,0.98645,-7.13498,-6.34007,1.64795,3.60107,-23.49854,1.77656,-6.96259,-6.96738,6.22559,17.08984,-74.70703
600,1.40784,-5.60263,-7.27863,0.24414,4.08936,-23.01025,2.41344,-5.91389,-8.44704,0.06104,1.58691,-82.88574
700,1.44615,-7.93946,-8.14058,-1.15967,4.08936,-23.01025,1.99684,-7.91551,-8.64338,-39.67285,13.30566,-49.49951
800,-0.17239,-6.39754,-7.17328,-1.83105,2.31934,-23.49854,0.59378,-6.34486,-8.27944,-31.55518,34.17969,-51.63574
900,0.8811,-6.26346,-6.83808,-3.479,2.01416,-22.2168,1.81487,-6.16768,-7.64256,-30.09033,33.5083,-58.47168
1000,2.49006,-4.30014,-5.66009,-5.37109,0.18311,-22.64404,2.97849,-4.88435,-5.80854,-13.06152,23.31543,-40.22217
1100,2.18359,-7.21159,-7.0009,-4.57764,-0.18311,-21.85059,2.8492,-8.131,-7.40792,41.19873,22.33887,-1.77002
1200,1.07264,-6.64654,-7.93946,-7.20215,1.64795,-22.64404,1.30249,-6.58429,-8.6338,12.87842,-2.56348,36.07178
1300,-0.23943,-6.9147,-7.0009,-7.87354,2.01416,-21.85059,0.46449,-6.38796,-7.98734,-11.16943,9.70459,28.25928
1400,1.38869,-4.99927,-7.72876,-7.8125,1.2207,-22.64404,2.65287,-6.18684,-10.3529,-13.18359,-0.24414,-1.40381
1500,1.69516,-5.88037,-7.19244,-7.08008,1.2207,-21.85059,2.22669,-5.97614,-7.3361,-12.69531,-0.24414,-3.54004
1600,1.06306,-6.75189,-5.93783,-8.17871,-1.2207,-21.85059,1.85318,-8.35127,-5.77023,0.91553,18.18848,-19.77539
1700,-0.19154,-5.60263,-4.52999,-8.8501,-0.48828,-21.85059,0.20591,-4.63534,-4.82209,-22.52197,8.78906,14.77051
1800,2.29852,-6.31134,-7.47018,-8.8501,0.97656,-22.70508,3.58664,-7.88199,-8.60028,34.11865,0.85449,8.30078
1900,1.23545,-8.32254,-8.41831,-9.27734,0.18311,-22.2168,1.47488,-7.50848,-9.00252,-39.85596,-24.41406,26.30615
2000,-0.93856,-2.6816,-5.62179,-8.48389,-0.18311,-21.54541,-0.59857,-2.28894,-6.22036,26.12305,-6.22559,2.74658
2100,1.01518,-13.34097,-7.53722,-8.17871,-0.48828,-23.01025,2.50921,-13.10633,-7.6282,15.31982,-0.24414,-33.3252
2200,1.16841,-4.30014,-5.33447,-7.08008,0.18311,-22.2168,1.78614,-4.46774,-5.93304,9.0332,18.67676,-31.43311
2300,1.03433,-6.90512,-5.37278,-7.08008,0.54932,-22.64404,1.65206,-7.30258,-5.92347,16.60156,30.63965,-20.56885
