timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,5.21955,2.74864,-7.17328,5.7373,-11.59668,-15.38086,5.48292,2.64329,-7.41271,5.7373,2.13623,-0.73242
100,5.22912,2.69118,-7.28821,6.83594,-12.26807,-14.83154,5.41109,2.73906,-7.57552,0.36621,1.34277,-1.2207
200,5.28659,2.82526,-7.15413,5.7373,-11.96289,-14.70947,5.47334,2.79174,-7.42229,3.17383,1.28174,-1.40381
300,5.1142,2.72949,-7.26906,7.20215,-12.69531,-13.67188,5.30574,2.74864,-7.54679,0.73242,4.27246,-1.2207
400,5.17166,2.83484,-7.18286,6.10352,-11.96289,-13.91602,5.39193,2.8061,-7.42229,1.28174,2.01416,0.61035
500,5.30574,2.71033,-7.47018,6.83594,-11.23047,-13.24463,5.52601,2.66245,-7.74312,1.09863,0.18311,-1.52588
600,5.03758,2.87314,-7.59468,6.83594,-12.26807,-13.91602,5.25307,2.87314,-7.92509,0.0,1.09863,0.97656
700,5.26743,2.8923,-7.29779,7.50732,-11.96289,-13.67188,5.48771,2.91145,-7.48933,3.78418,2.62451,-0.06104
800,5.07589,2.75822,-7.42229,5.7373,-11.23047,-13.91602,5.22912,2.73906,-7.7527,0.91553,1.89209,-4.63867
900,4.76942,2.77737,-7.61383,6.83594,-11.96289,-13.24463,4.92744,2.80132,-7.93467,-2.2583,4.27246,-8.23975
1000,4.99927,2.85399,-7.32652,4.94385,-12.69531,-14.34326,5.22912,2.90666,-7.58989,-4.39453,4.15039,-7.20215
1100,5.43982,2.88272,-7.15413,6.83594,-12.26807,-13.67188,5.66488,2.72949,-7.49412,-0.36621,2.01416,-12.02393
1200,5.22912,2.50921,-7.59468,6.40869,-12.69531,-13.67188,5.34405,2.37992,-7.86763,-5.24902,-2.2583,-9.33838
1300,4.65449,2.64329,-7.72876,4.27246,-11.96289,-13.67188,4.83646,2.64808,-8.20762,-5.24902,-0.73242,-5.7373
1400,4.73111,2.71033,-7.77664,6.40869,-12.57324,-12.87842,5.00885,2.64329,-8.21719,-3.23486,0.85449,-3.72314
1500,5.13335,2.83484,-7.57552,7.87354,-12.57324,-12.26807,5.35841,2.77737,-7.78622,-2.38037,3.05176,-2.31934
1600,4.95139,2.62414,-7.47018,7.20215,-12.93945,-12.26807,5.16208,2.5571,-7.66651,-0.24414,-1.0376,-2.92969
1700,4.91308,2.59541,-7.54679,8.54492,-12.26807,-12.57324,5.09025,2.56189,-7.91072,-0.12207,-2.0752,-1.46484
1800,4.76942,2.69118,-7.7096,8.17871,-12.69531,-12.57324,4.94181,2.67202,-8.02086,1.15967,0.12207,-0.73242
1900,4.88435,2.56668,-7.6713,8.97217,-12.93945,-12.26807,5.15251,2.5571,-8.04959,4.94385,3.479,0.42725
2000,4.92265,2.6816,-7.6713,8.17871,-12.69531,-12.57324,5.17166,2.61935,-7.90115,3.35693,2.44141,-0.42725
2100,5.12377,2.59541,-7.52764,7.50732,-12.69531,-11.1084,5.33447,2.5571,-7.78143,4.21143,0.12207,-0.06104
2200,4.9035,2.51879,-7.43187,9.33838,-12.26807,-12.57324,5.08068,2.44217,-7.82453,6.34766,0.91553,0.48828
2300,4.67365,2.48048,-7.68087,7.50732,-12.93945,-12.26807,4.84604,2.3895,-8.01128,2.01416,1.15967,0.30518
2400,4.94181,2.71991,-7.47975,8.17871,-12.69531,-11.1084,5.1142,2.73906,-7.77186,4.08936,2.68555,3.2959
2500,4.89392,2.45175,-7.59468,8.54492,-12.93945,-11.47461,5.10941,2.35598,-7.81495,4.5166,2.56348,0.36621
2600,4.79815,2.61456,-7.44144,6.83594,-12.93945,-11.47461,5.00885,2.70076,-7.77186,3.41797,3.35693,3.72314
2700,5.03758,2.60498,-7.70003,7.20215,-12.69531,-11.47461,5.27701,2.59541,-7.99692,4.21143,2.86865,0.12207
2800,5.06631,2.52837,-7.72876,7.50732,-11.96289,-11.90186,5.25785,2.48048,-8.0065,2.80762,1.46484,0.97656
