timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,-1.63769,2.57625,-8.91633,-20.01953,1.70898,-7.87354,-1.56586,2.42781,-8.81098,2.62451,-4.82178,-8.66699
100,-1.75262,2.49964,-9.05998,-20.38574,1.83105,-8.30078,-1.73825,2.41823,-9.08393,4.21143,-7.56836,-14.34326
200,-2.32725,2.4709,-8.99294,-19.89746,0.36621,-8.66699,-2.39908,2.20274,-8.86844,6.65283,2.44141,-13.42773
300,-2.24105,2.42302,-8.87802,-20.56885,1.46484,-9.0332,-2.00641,2.0974,-8.73436,-0.67139,4.39453,-2.0752
400,-1.57065,2.64329,-8.89717,-20.99609,0.36621,-8.30078,-1.51319,2.44217,-8.79661,-1.58691,-0.30518,7.32422
500,-1.95374,2.35598,-8.9259,-20.26367,0.67139,-9.0332,-1.86754,2.2219,-8.81098,0.97656,-4.08936,9.58252
600,-2.26978,2.46133,-8.9259,-19.89746,1.0376,-8.66699,-2.28415,2.19796,-8.83971,-1.58691,2.44141,11.35254
700,-1.90585,2.42302,-9.0121,-19.89746,1.83105,-7.87354,-1.68558,2.23148,-8.9259,-2.38037,2.38037,10.86426
800,-1.8005,2.26021,-9.0121,-19.89746,1.83105,-8.30078,-1.77177,2.13092,-8.85886,-2.80762,0.79346,8.36182
900,-2.18359,2.35598,-8.9259,-19.53125,1.46484,-8.30078,-2.15965,2.12613,-8.86365,-3.84521,-0.67139,7.99561
1000,-2.2219,2.30809,-8.94506,-20.26367,1.46484,-8.66699,-2.0112,2.15486,-8.91154,-7.26318,2.68555,7.69043
1100,-1.77177,2.2219,-9.07914,-19.53125,2.13623,-9.33838,-1.77656,2.02557,-8.94985,-4.45557,2.99072,3.78418
1200,-2.24105,2.00162,-8.88759,-20.26367,2.13623,-9.82666,-2.15965,1.85797,-8.9259,-4.21143,4.63867,0.24414
1300,-2.03036,1.87712,-9.17491,-18.79883,1.83105,-9.33838,-1.94895,1.54671,-8.93548,-8.05664,2.68555,-1.0376
1400,-2.07824,1.71431,-8.94506,-19.89746,2.13623,-9.0332,-2.0112,1.66642,-9.14139,-8.17871,-1.40381,-2.0752
1500,-2.10697,2.06866,-9.38561,-19.89746,1.83105,-9.0332,-1.96332,2.04951,-9.35209,-7.08008,-4.57764,-11.96289
1600,-1.93458,2.4709,-9.17491,-19.104,1.0376,-8.30078,-1.87233,2.16444,-9.01689,1.70898,-5.37109,-10.37598
1700,-2.08782,2.41344,-8.88759,-19.53125,0.67139,-9.0332,-2.0543,2.02557,-8.92111,8.60596,1.58691,5.61523
1800,-2.37513,1.02475,-9.0121,-19.89746,1.46484,-9.33838,-2.24584,-0.23464,-9.00252,14.03809,17.94434,28.07617
1900,-2.4326,-0.18197,-8.32254,-19.104,2.50244,-8.66699,-2.14049,0.40224,-7.88199,-28.25928,4.15039,18.98193
2000,-2.26978,2.12613,-8.24592,-19.89746,1.83105,-9.0332,-2.1357,2.15486,-8.14536,-5.92041,1.95312,5.24902
2100,-2.15486,1.71431,-8.72478,-19.89746,1.83105,-9.33838,-2.10697,1.47967,-8.93069,21.24023,1.89209,-7.32422
2200,-2.38471,1.17799,-9.58673,-19.89746,2.13623,-9.33838,-2.33682,0.56026,-9.22758,2.99072,6.10352,-1.28174
2300,-2.41344,1.72389,-8.96421,-19.104,2.13623,-7.56836,-2.34161,1.63769,-8.85886,-4.88281,3.66211,8.78906
2400,-2.65287,1.75262,-8.83971,-18.79883,2.13623,-8.30078,-2.56189,1.61854,-8.66732,3.2959,1.70898,1.64795
2500,-2.65287,1.60896,-9.05998,-20.56885,2.50244,-8.30078,-2.46612,1.36953,-9.01689,4.5166,0.12207,-8.23975
2600,-2.25063,1.676,-9.03125,-20.26367,2.50244,-8.30078,-2.16922,1.3839,-8.98337,2.92969,0.36621,-11.90186
2700,-2.2219,1.66642,-9.11745,-20.26367,2.13623,-10.49805,-2.15007,1.36474,-8.98337,1.34277,0.91553,-0.97656
2800,-2.35598,1.51319,-9.05998,-20.26367,2.13623,-9.33838,-2.26978,1.28334,-9.05041,1.58691,0.79346,-0.48828
2900,-2.30809,1.60896,-8.89717,-20.26367,2.13623,-8.30078,-2.22669,1.30249,-8.78225,-1.2207,1.64795,0.12207
3000,-2.39429,1.57065,-9.05998,-19.89746,2.50244,-9.0332,-2.30809,1.37911,-8.9259,1.77002,0.85449,2.56348
3100,-2.29852,1.56108,-8.98337,-19.89746,2.13623,-9.0332,-2.25542,1.34559,-8.96421,2.38037,2.13623,-2.38037
3200,-2.41344,1.5515,-9.06956,-19.104,1.83105,-9.0332,-2.33682,1.2594,-8.94985,3.84521,2.01416,-0.36621
3300,-2.46133,1.47488,-8.96421,-20.56885,1.0376,-8.66699,-2.33682,1.27855,-8.76788,1.34277,1.77002,0.24414
3400,-2.32725,1.61854,-9.05998,-20.99609,2.13623,-8.30078,-2.27457,1.36474,-8.84929,3.11279,-1.46484,0.85449
3500,-2.44217,1.5515,-9.00252,-19.53125,0.67139,-9.33838,-2.35119,1.26897,-8.95463,2.19727,-0.42725,4.39453
3600,-2.48048,1.60896,-9.05041,-20.26367,2.50244,-7.87354,-2.37513,1.39826,-8.88281,0.85449,-0.24414,2.50244
