timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,2.58583,-4.12775,-8.15015,-10.80322,-1.2207,-16.6626,2.72949,-4.68323,-7.28342,-0.91553,-0.30518,-0.12207
100,2.4326,-3.99367,-7.9203,-11.23047,-1.2207,-17.33398,2.52358,-4.44859,-7.02005,-3.479,-0.24414,-0.73242
200,2.61456,-4.26183,-8.0448,-10.43701,-1.2207,-18.12744,2.66245,-4.75027,-7.06315,-3.23486,-0.30518,-0.36621
300,2.40386,-4.00325,-8.08311,-10.80322,-1.64795,-17.08984,2.50442,-4.53478,-7.16371,-0.97656,-0.24414,-0.30518
400,2.51879,-4.25225,-8.0448,-10.43701,-1.2207,-17.08984,2.67681,-4.70717,-7.09667,-3.23486,0.48828,-0.79346
500,2.53794,-4.05113,-8.05438,-10.43701,-0.85449,-17.08984,2.66724,-4.59224,-7.1685,-0.73242,-0.06104,-0.48828
600,2.49006,-4.13733,-8.08311,-11.90186,-0.85449,-17.08984,2.56668,-4.60182,-7.05836,-2.74658,-0.73242,-0.67139
700,2.48048,-4.17564,-8.131,-11.23047,-2.31934,-17.33398,2.53316,-4.69759,-7.15413,-2.44141,0.12207,-0.30518
800,2.52837,-4.16606,-8.15015,-11.23047,-1.2207,-17.08984,2.64329,-4.71675,-7.19723,-1.83105,0.0,-0.91553
900,2.4709,-4.03198,-7.95861,-10.00977,-1.64795,-17.08984,2.59062,-4.56351,-7.09188,-1.77002,0.24414,-0.79346
1000,2.50921,-4.21395,-8.06396,-10.80322,-1.2207,-17.08984,2.65766,-4.71675,-7.16371,-3.05176,0.24414,-0.67139
1100,2.49006,-4.1086,-8.09269,-11.23047,-1.2207,-16.29639,2.59541,-4.59224,-7.13498,-0.85449,-0.18311,-0.48828
1200,2.48048,-4.20437,-8.06396,-11.23047,-2.31934,-17.08984,2.6385,-4.71196,-7.09667,-2.62451,-0.61035,-0.61035
1300,2.4326,-4.1086,-8.06396,-10.80322,-1.2207,-17.33398,2.57625,-4.58745,-7.13498,-1.64795,-0.06104,-0.91553
1400,2.46133,-4.13733,-8.06396,-11.47461,-1.2207,-17.08984,2.55231,-4.64492,-7.13498,-2.44141,0.06104,-0.85449
