timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,3.69678,-2.59541,-8.28423,-4.08936,-20.20264,-11.1084,3.62974,-2.50442,-9.38561,0.73242,1.52588,-1.52588
100,3.79255,-2.66245,-8.23635,-3.66211,-20.87402,-11.47461,3.73988,-2.72949,-9.38082,0.24414,-0.18311,-0.42725
200,3.82128,-2.49964,-8.16931,-4.45557,-20.20264,-11.1084,3.76861,-2.44696,-9.28026,0.48828,1.09863,-0.36621
300,3.63932,-2.70076,-8.29381,-3.66211,-19.53125,-11.47461,3.5627,-2.59062,-9.38561,-0.48828,2.01416,-2.50244
400,3.85001,-2.69118,-8.16931,-3.66211,-20.20264,-10.80322,3.78776,-2.6002,-9.18449,-2.13623,0.48828,-0.36621
500,3.75424,-2.60498,-8.19804,-3.66211,-20.20264,-10.80322,3.71115,-2.53316,-9.31857,-0.61035,1.64795,-2.2583
600,3.73509,-2.71033,-8.24592,-4.08936,-19.89746,-11.1084,3.67762,-2.67681,-9.34251,0.06104,0.61035,-1.15967
700,3.74467,-2.60498,-8.18846,-4.45557,-20.56885,-11.90186,3.65847,-2.4709,-9.27068,-0.67139,0.67139,-1.52588
800,3.79255,-2.65287,-8.18846,-4.45557,-19.89746,-10.80322,3.72551,-2.65766,-9.29941,1.40381,1.40381,-2.19727
900,3.75424,-2.69118,-8.22677,-4.08936,-20.87402,-10.80322,3.70636,-2.54752,-9.30899,-0.36621,0.91553,-1.95312
1000,3.83086,-2.65287,-8.24592,-3.66211,-20.56885,-11.90186,3.78776,-2.59062,-9.31857,0.24414,0.97656,-2.2583
1100,3.75424,-2.87314,-8.24592,-4.08936,-20.56885,-11.1084,3.72551,-2.85878,-9.33772,-1.2207,0.12207,-0.06104
1200,3.85959,-2.4326,-8.08311,-3.66211,-20.20264,-10.80322,3.81649,-2.37034,-9.15575,-0.67139,0.91553,-2.38037
1300,3.72551,-2.7678,-8.18846,-4.08936,-20.20264,-11.47461,3.64889,-2.70554,-9.35687,1.40381,1.83105,-1.34277
1400,3.7734,-2.66245,-8.15015,-4.76074,-20.20264,-12.26807,3.73988,-2.62414,-9.22279,-0.48828,0.61035,-1.2207
