timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,5.6984,-0.96729,-7.59468,-8.05664,-20.75195,-12.39014,5.57869,-3.27538,-9.25631,17.45605,-1.70898,-57.55615
100,2.49006,-4.98969,-9.10787,-6.5918,-20.38574,-13.91602,2.32725,-5.12856,-9.75433,50.41504,0.24414,25.63477
200,-0.35435,-3.07426,-8.42789,-7.8125,-19.04297,-14.70947,-0.54111,-2.86836,-9.75911,10.0708,10.25391,7.99561
300,2.08782,-3.71593,-9.62503,-7.38525,-19.28711,-13.91602,1.9681,-4.48689,-10.99935,-49.25537,31.79932,-29.11377
400,2.70076,-3.62974,-7.85326,-7.01904,-20.75195,-12.39014,2.78695,-3.25144,-7.99213,-66.95557,25.75684,-31.86035
500,4.61619,-1.44615,-5.88037,-7.50732,-22.2168,-9.64355,4.61619,-1.75262,-7.07272,-45.34912,2.0752,-8.48389
600,5.25785,-4.05113,-6.60823,-7.01904,-22.64404,-7.87354,5.25307,-5.69361,-7.10146,-3.84521,-3.78418,4.39453
700,0.51717,-4.64492,-7.92988,-7.69043,-22.64404,-7.38525,0.78533,-3.04074,-9.37124,-12.81738,-29.05273,51.75781
800,1.51319,-5.91868,-9.05998,-8.05664,-21.48438,-6.71387,1.65206,-6.21078,-10.11347,-0.61035,-24.04785,-42.41943
900,4.71196,-3.69678,-7.25948,-6.5918,-22.94922,-7.87354,4.78857,-4.28577,-8.77267,-38.26904,-7.75146,-11.71875
1000,4.18521,-3.67762,-5.9091,-5.61523,-22.64404,-6.71387,4.31451,-4.28099,-7.0009,-2.0752,38.14697,5.5542
1100,4.92265,-6.29219,-9.06956,-7.87354,-23.31543,-6.40869,5.14293,-6.44542,-9.60588,-8.30078,-4.94385,31.79932
1200,2.61456,-3.98409,-8.33212,-8.17871,-23.19336,-6.34766,2.77737,-3.52439,-9.46701,11.84082,-53.71094,13.48877
1300,-0.35435,-7.17328,-7.55637,-8.17871,-22.2168,-8.17871,-0.48843,-6.71837,-8.8445,-7.69043,-7.50732,23.13232
1400,-1.17799,-3.09342,-7.14455,-6.71387,-23.62061,-7.08008,-1.32165,-3.40468,-8.70563,-27.09961,-17.57812,-40.52734
