timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,5.21955,1.0056,-6.1198,4.63867,17.94434,-12.20703,5.09025,0.92898,-5.76544,-3.41797,2.56348,97.77832
100,3.36158,-0.66082,-10.25713,10.25391,15.38086,-12.20703,4.1086,0.41182,-11.97622,-55.41992,-6.89697,1.70898
200,1.91543,0.80448,-10.6019,8.78906,14.4043,-13.91602,1.85318,-0.51717,-10.65937,-14.83154,-13.12256,24.23096
300,3.72551,-0.53632,-8.38958,9.82666,14.83154,-13.67188,4.60182,0.33041,-8.91633,44.31152,4.27246,3.17383
400,4.54915,-0.05746,-8.05438,9.15527,14.4043,-12.45117,4.68801,-0.87152,-8.5093,64.27002,28.38135,-21.72852
500,2.82526,-0.20112,-6.92428,5.92041,16.96777,-12.45117,2.82526,-0.35435,-6.91949,53.4668,28.9917,11.47461
600,5.37278,2.70076,-14.15503,7.32422,16.96777,-9.94873,5.99051,2.82047,-15.23245,-28.62549,5.24902,18.12744
700,1.75262,0.2107,-6.20599,6.89697,16.29639,-13.24463,2.15486,-0.36872,-6.69443,-39.55078,80.74951,-6.71387
800,5.79417,-3.03596,-9.91235,7.99561,15.50293,-13.91602,7.11582,-0.47407,-8.45662,-48.52295,-2.19727,18.85986
900,6.40711,1.83881,-7.25948,6.53076,15.13672,-15.01465,6.40232,1.19235,-7.48933,-55.17578,-16.72363,-42.84668
1000,3.72551,-0.58421,-9.20364,5.5542,14.4043,-15.99121,4.03198,-0.53632,-9.99375,56.64062,-11.35254,-45.71533
1100,3.67762,-1.07264,-9.35687,3.66211,15.50293,-15.19775,4.21873,-1.61375,-9.71123,51.57471,-10.86426,-65.7959
1200,4.11817,-0.24901,-5.88995,2.99072,17.27295,-13.73291,4.21873,-0.56984,-6.23951,37.8418,22.2168,-31.92139
1300,6.11022,2.28894,-6.02403,0.48828,18.06641,-11.96289,8.17888,1.89149,-8.02086,25.6958,29.84619,19.89746
1400,3.66805,0.8811,-8.98337,2.99072,18.31055,-12.26807,3.44777,1.01518,-8.08311,-95.8252,-57.55615,-7.26318
1500,0.70871,-0.34478,-8.60986,3.2959,15.86914,-13.73291,0.98645,0.10056,-10.28586,-125.06104,-46.14258,-86.91406
1600,-1.63769,-1.38869,-10.31459,-0.24414,15.50293,-17.82227,-1.09658,-0.58421,-10.36247,-51.57471,21.1792,-24.41406
1700,6.30176,-0.26816,-11.46385,0.06104,14.4043,-19.28711,9.02646,-0.23464,-11.70328,-31.73828,45.10498,-130.49316
1800,8.45662,0.58421,-6.704,-1.95312,13.3667,-17.76123,6.90512,-1.44136,-3.2706,74.89014,78.24707,-1.40381
1900,4.38633,-0.68955,-9.11745,-8.66699,14.52637,-18.9209,4.79815,-1.19714,-8.86365,62.43896,-44.49463,28.86963
2000,0.49801,1.11095,-11.39681,-7.08008,15.625,-17.45605,0.65125,2.62893,-12.76634,-80.26123,8.23975,0.30518
2100,0.06704,0.90983,-7.17328,-5.24902,14.64844,-18.55469,-0.32083,-1.89149,-7.26427,-15.86914,-14.70947,-9.58252
2200,2.21232,-0.72786,-10.30501,-4.57764,13.18359,-18.79883,3.35679,0.46449,-11.29146,-16.60156,5.12695,65.12451
2300,5.52601,-0.82363,-8.85886,-2.68555,13.5498,-19.22607,5.64573,-2.13092,-8.25071,-40.95459,-8.97217,-38.51318
2400,3.40946,0.11493,-8.75351,-5.61523,12.45117,-20.69092,3.62016,-0.64167,-9.39039,60.11963,-36.49902,3.35693
2500,2.27936,-0.22027,-7.18286,-5.61523,13.73291,-19.89746,2.40865,-0.49801,-7.87242,93.32275,-1.09863,19.65332
2600,3.17004,-0.76617,-8.10227,-2.01416,15.19775,-16.96777,3.46693,-0.80448,-8.56197,63.5376,18.18848,18.00537
2700,7.59468,1.25461,-14.74881,-3.11279,16.6626,-15.50293,8.44704,0.42618,-15.39527,-24.96338,1.64795,48.21777
2800,3.37116,-0.47886,-5.9091,-0.97656,16.78467,-15.80811,3.81171,0.47407,-5.30095,-21.78955,14.22119,42.05322
2900,4.47253,-0.02873,-8.56197,-0.54932,15.31982,-16.47949,4.62576,-2.34161,-9.75433,-16.78467,-16.60156,10.55908
3000,0.93856,0.11493,-8.95463,0.85449,16.11328,-16.47949,1.25461,1.20672,-9.94587,-18.31055,-36.25488,64.5752
