timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,0.47886,-1.10137,-9.28026,8.54492,-17.76123,-10.00977,0.17239,-1.09179,-10.40557,1.70898,2.38037,-0.67139
100,0.52674,-1.20672,-9.31857,8.54492,-17.08984,-9.33838,0.18675,-1.10137,-10.51092,2.31934,1.15967,-0.91553
200,0.51717,-1.27376,-9.44307,7.87354,-17.08984,-11.23047,0.12929,-1.15883,-10.58275,-0.61035,2.92969,-0.06104
300,0.39266,-1.27376,-9.23237,7.50732,-17.45605,-10.43701,0.0431,-1.43178,-10.17572,3.66211,0.0,4.15039
400,0.43097,-1.0056,-9.25153,7.08008,-17.45605,-10.00977,0.12929,-0.63209,-10.30501,-0.12207,-0.30518,8.91113
500,0.52674,-1.13968,-9.20364,7.50732,-18.12744,-10.43701,0.15323,-1.15405,-10.34811,2.74658,3.41797,-6.40869
600,0.46928,-1.29292,-9.2611,6.71387,-17.76123,-10.80322,0.07662,-1.47009,-10.32417,5.31006,2.38037,5.61523
700,0.17239,-0.82363,-9.1366,7.87354,-17.08984,-10.80322,-0.2107,-0.66082,-10.29543,4.88281,3.60107,10.0708
800,0.32562,-0.83321,-9.28983,6.40869,-18.12744,-10.00977,-0.08141,-0.77575,-10.36247,9.64355,6.10352,2.80762
900,0.30647,-0.64167,-9.2611,7.08008,-17.45605,-11.47461,-0.11014,-0.70392,-10.42473,11.04736,6.5918,6.46973
1000,0.16281,-0.47886,-9.28026,6.40869,-17.08984,-11.23047,-0.20112,-0.33999,-10.31938,13.30566,4.76074,13.00049
1100,0.15323,-0.27774,-9.23237,6.40869,-16.6626,-11.96289,-0.24422,-0.1245,-10.40557,16.96777,1.58691,8.60596
1200,0.11493,-0.15323,-9.40476,5.37109,-17.08984,-13.06152,-0.28731,-0.0431,-10.56838,17.21191,3.05176,7.56836
1300,-0.03831,0.22985,-9.40476,5.37109,-16.29639,-13.73291,-0.54111,0.34478,-10.49655,12.57324,6.53076,10.92529
1400,-0.1245,0.52674,-9.32814,4.27246,-16.6626,-13.06152,-0.60815,0.75659,-10.40557,14.28223,5.61523,11.2915
1500,-0.09577,0.6704,-9.37603,4.63867,-16.29639,-14.22119,-0.52674,0.94335,-10.45346,13.24463,6.89697,3.05176
1600,-0.17239,0.83321,-9.24195,3.479,-15.625,-15.31982,-0.66082,0.93377,-10.32417,14.52637,8.36182,4.02832
1700,-0.28731,1.07264,-9.2611,3.479,-15.625,-14.64844,-0.75659,1.27855,-10.30501,11.41357,6.04248,9.27734
1800,-0.22985,1.24503,-9.2611,2.50244,-15.625,-16.11328,-0.73265,1.4653,-10.27628,10.86426,5.18799,7.50732
1900,-0.22027,1.35038,-9.24195,3.479,-14.83154,-16.47949,-0.7135,1.5515,-10.34332,9.0332,7.26318,4.76074
2000,-0.2107,1.38869,-9.28983,1.34277,-14.83154,-16.8457,-0.64167,1.60896,-10.29065,6.10352,6.65283,5.67627
2100,-0.31605,1.44615,-9.2611,2.50244,-15.625,-17.15088,-0.76138,1.61854,-10.21403,4.27246,4.76074,3.41797
2200,-0.46928,1.56108,-9.21322,1.34277,-14.52637,-15.68604,-1.04391,1.75262,-10.27628,0.36621,3.05176,6.04248
2300,-0.64167,1.65685,-9.27068,1.0376,-15.19775,-16.78467,-1.17799,1.9681,-10.33853,-3.96729,3.90625,6.28662
2400,-0.76617,1.60896,-9.3473,1.0376,-15.19775,-16.11328,-1.28334,2.0974,-10.47261,-5.12695,3.23486,-7.20215
2500,-0.86194,1.87712,-9.53884,-0.06104,-14.83154,-16.47949,-1.42221,1.87233,-10.71683,-6.53076,6.04248,-9.39941
2600,-0.90983,2.03993,-9.2611,1.70898,-15.19775,-16.8457,-1.49882,1.9298,-10.39599,2.50244,9.15527,15.625
2700,-1.07264,1.70473,-9.51011,1.0376,-15.19775,-16.8457,-1.676,2.48527,-10.61627,4.21143,8.05664,9.58252
