timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,3.30412,-7.1254,-3.90748,-17.08984,-13.42773,-9.64355,3.59143,-7.72397,-3.1844,-37.53662,-25.20752,11.71875
100,0.72786,-8.29381,-5.06631,-15.31982,-14.22119,-8.8501,0.8811,-11.29146,-5.5308,-11.41357,-47.11914,18.98193
200,2.61456,-7.97776,-2.83484,-14.52637,-14.64844,-9.94873,1.92022,-6.48852,-1.88191,-109.00879,-33.63037,30.2124
300,-1.71431,-0.02873,-0.77575,-12.26807,-15.31982,-7.56836,-2.24105,0.63688,-3.6872,58.53271,26.67236,16.11328
400,3.103,-15.46709,-12.2779,-15.19775,-14.89258,-7.87354,3.63932,-20.31792,-10.32417,174.37744,95.45898,-100.5249
500,6.50288,-9.35687,-7.39356,-14.83154,-12.45117,-10.00977,7.51327,-10.76471,-5.91868,59.26514,10.92529,-2.31934
600,-1.05349,-10.17093,-5.68883,-14.16016,-12.45117,-10.49805,-0.56505,-10.55881,-6.85724,-84.04541,-20.56885,77.20947
700,1.66642,-3.70636,-1.19714,-16.29639,-12.75635,-9.46045,1.60896,-4.30014,-0.11014,-72.26562,12.51221,9.46045
800,0.42139,-5.48771,-4.12775,-16.60156,-14.22119,-7.69043,0.51717,-4.91308,-3.93142,77.27051,-0.48828,-28.56445
900,1.51319,-7.54679,-3.06469,-14.4043,-13.18359,-9.0332,1.73825,-8.33212,-3.41425,11.41357,-10.92529,-42.66357
1000,-0.60336,-7.19244,-6.1198,-14.16016,-14.22119,-9.46045,-0.30647,-8.97379,-7.88678,115.23438,51.08643,-20.62988
1100,4.51084,-9.98897,-10.96583,-15.19775,-12.75635,-11.2915,5.4063,-11.53089,-9.87883,52.18506,58.89893,-56.64062
1200,2.85399,-6.9147,-6.48373,-15.80811,-12.45117,-9.52148,2.67202,-7.35046,-6.2012,-72.02148,-13.24463,57.43408
1300,-0.17239,-6.47415,-4.71196,-16.17432,-12.08496,-9.27734,0.68477,-7.44623,-4.15169,-22.3999,8.78906,-24.23096
1400,2.79653,-5.4494,-4.55872,-16.47949,-13.18359,-8.8501,3.00722,-5.46376,-4.83646,3.90625,-32.53174,4.39453
1500,0.37351,-8.35127,-5.10462,-14.03809,-13.42773,-11.41357,0.14845,-9.12223,-4.80773,-4.27246,-24.71924,1.0376
1600,0.5459,-6.19642,-4.33845,-15.50293,-13.42773,-9.94873,0.94335,-6.46936,-4.33845,27.52686,20.38574,-21.54541
1700,3.76382,-9.23237,-6.25388,-12.57324,-14.22119,-10.25391,4.2331,-12.08636,-6.1629,-3.84521,13.06152,-30.45654
1800,0.70871,-6.35923,-7.24032,-11.77979,-13.85498,-10.62012,0.42139,-5.61221,-7.42708,-58.28857,14.95361,59.75342
1900,3.85959,-8.33212,-6.48373,-15.50293,-12.75635,-8.05664,4.75027,-11.34413,-5.7846,54.74854,39.97803,-7.44629
2000,0.37351,-5.77502,-3.71593,-16.17432,-13.5498,-8.48389,-0.23943,-4.24747,-5.29616,-1.58691,-19.9585,61.70654
2100,-1.66642,-6.704,-2.96892,-16.47949,-12.75635,-8.05664,-1.05827,-6.0336,-3.83086,29.05273,-33.81348,-2.99072
2200,2.79653,-6.86682,-5.26743,-13.67188,-12.08496,-10.31494,3.44777,-8.15015,-5.94741,54.6875,-50.59814,-6.71387
2300,1.14926,-8.12142,-6.88597,-14.70947,-11.71875,-12.45117,1.51319,-6.85724,-7.91072,-7.69043,-44.25049,20.93506
2400,3.62016,-6.41669,-6.78062,-13.24463,-10.25391,-13.5498,3.92184,-7.01047,-6.59387,-17.76123,-48.9502,17.27295
2500,1.59938,-4.72153,-6.11022,-11.1084,-10.98633,-14.34326,1.94416,-6.16768,-6.39275,57.37305,-46.50879,12.45117
2600,3.12215,-8.20762,-6.3688,-12.20703,-9.27734,-16.8457,3.0599,-8.42789,-6.29219,27.09961,-20.1416,62.86621
2700,-1.44615,-7.11582,-5.43024,-11.90186,-7.8125,-18.73779,-1.53234,-6.93864,-5.25307,14.46533,0.67139,45.6543
2800,-1.26418,-4.85561,-4.1086,-11.59668,-5.5542,-19.04297,-0.13408,-5.34884,-5.07589,40.89355,11.1084,-17.63916
2900,5.17166,-6.23472,-7.10624,-11.23047,-5.92041,-19.04297,5.70319,-8.81577,-6.21557,33.63037,-1.95312,-23.01025
3000,2.17401,-7.02963,-6.81893,-11.23047,-5.12695,-18.73779,2.19796,-5.80375,-7.74791,-16.23535,-35.03418,22.88818
3100,3.103,-5.75587,-7.15413,-8.30078,-5.5542,-19.77539,3.74467,-7.47018,-7.73355,-8.91113,-41.3208,4.5166
3200,1.31207,-7.14455,-7.52764,-7.56836,-5.92041,-19.77539,1.5946,-8.51887,-8.38958,-4.5166,-14.77051,40.64941
3300,1.47488,-6.52204,-4.62576,-7.20215,-5.12695,-21.1792,1.8867,-6.23951,-4.68323,-25.14648,-14.22119,80.01709
3400,0.77575,-3.80213,-4.76942,-7.56836,-5.92041,-20.75195,0.76617,-3.71593,-4.68323,55.7251,-36.01074,66.89453
3500,-0.65125,-7.75749,-6.85724,-9.33838,-3.78418,-21.97266,-0.22506,-7.25469,-6.61781,100.09766,-49.80469,8.60596
3600,3.00722,-9.65377,-7.56595,-6.10352,-0.97656,-22.64404,3.49087,-9.83573,-8.11663,42.72461,-36.13281,-18.12744
3700,1.98247,-7.15413,-7.52764,-2.92969,0.85449,-22.64404,2.64329,-8.2124,-8.33212,-24.96338,-32.95898,35.03418
3800,1.48446,-5.08547,-5.83248,0.0,-1.2207,-22.70508,1.72389,-5.10941,-5.99051,-47.9126,3.41797,25.63477
3900,2.8923,-5.63136,-5.26743,-0.73242,-2.19727,-22.33887,3.19877,-6.92907,-4.71675,-48.15674,2.62451,14.5874
4000,-0.01915,-5.2387,-3.83086,-2.50244,-3.66211,-22.15576,0.18197,-4.45337,-4.46774,15.31982,4.82178,19.77539
4100,-1.25461,-7.76707,-4.48211,-1.0376,-3.2959,-22.46094,-1.06785,-7.26427,-5.99529,29.66309,-10.86426,-0.91553
4200,3.24665,-8.93548,-7.1254,-1.83105,-2.19727,-22.15576,3.6058,-9.55321,-7.18286,-17.15088,29.1748,-3.05176
4300,5.41109,-5.2387,-6.04318,-1.0376,-2.92969,-22.15576,5.88037,-6.0336,-4.11817,-49.92676,-63.41553,7.32422
4400,4.86519,-0.01915,-6.51246,1.70898,-4.39453,-22.15576,5.56911,-1.32644,-6.71358,160.7666,-170.59326,-23.49854
4500,-0.24901,-10.94668,-13.02492,6.83594,0.54932,-21.3623,-0.98166,-19.30274,-16.68818,139.89258,16.54053,26.36719
4600,-0.71829,-2.94976,-4.85561,6.83594,3.479,-20.87402,0.26816,-2.03036,-5.866,-94.23828,84.53369,-47.05811
4700,12.53649,-8.84929,-6.0336,5.06592,0.97656,-22.03369,11.4399,-9.02167,-3.21313,-163.87939,7.99561,-7.69043
4800,2.06866,-6.37838,-7.72876,4.63867,-2.19727,-22.03369,2.14049,-7.53243,-8.38479,126.46484,-29.1748,71.3501
