timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,2.35598,0.14366,-8.55239,-10.25391,5.37109,-17.76123,2.6385,0.24422,-7.8772,-7.99561,-3.23486,-4.15039
100,2.54752,-0.26816,-8.50451,-11.2915,4.94385,-19.104,2.69597,-0.2107,-7.47496,2.80762,6.5918,6.83594
200,3.03596,-0.67998,-9.48138,-10.98633,4.94385,-18.31055,3.24186,-0.64167,-8.56197,-0.79346,-7.99561,0.48828
300,3.82128,-0.04789,-9.09829,-10.98633,4.94385,-18.31055,3.91227,-0.79969,-8.58591,-13.67188,-4.57764,-7.44629
400,2.63372,-0.28731,-9.19406,-10.25391,4.57764,-17.94434,2.8061,0.07183,-8.38958,7.8125,2.74658,10.0708
500,2.26021,-0.19154,-8.89717,-10.98633,5.7373,-20.56885,2.37034,-0.41182,-7.70482,-3.05176,6.71387,-10.25391
600,2.95934,-0.30647,-8.87802,-11.2915,4.57764,-17.63916,3.103,-0.44055,-8.19804,0.18311,-8.17871,0.12207
700,3.24665,-0.40224,-9.00252,-10.62012,4.94385,-18.73779,3.51481,-0.32083,-7.95382,0.30518,-1.52588,-6.65283
800,3.00722,-0.15323,-8.83971,-10.62012,5.7373,-18.73779,3.17961,-0.45491,-8.01607,-4.69971,-3.23486,-1.40381
900,2.64329,-0.20112,-9.16533,-10.98633,4.94385,-18.31055,2.81568,0.00958,-8.45662,-0.30518,3.17383,8.30078
1000,2.82526,-0.66082,-8.65774,-11.2915,4.94385,-19.104,3.01201,-1.34559,-7.89157,4.76074,1.83105,-8.17871
1100,2.7678,-0.02873,-8.76309,-10.62012,4.57764,-19.104,3.02159,0.23464,-8.15973,-10.68115,-6.40869,0.24414
1200,3.17961,-0.29689,-8.77267,-10.98633,3.90625,-18.73779,3.42862,-0.13887,-7.78143,-1.40381,7.62939,-8.54492
1300,3.11257,-0.3352,-9.00252,-10.62012,4.27246,-18.73779,3.20834,-0.33041,-8.04002,-7.50732,-3.66211,2.44141
1400,2.4326,-0.31605,-8.75351,-11.2915,3.90625,-18.73779,2.39429,-0.64646,-7.8772,3.05176,0.91553,10.55908
1500,2.91145,-0.4597,-9.17491,-11.2915,4.57764,-18.73779,3.09821,-0.57463,-8.42789,-0.85449,-3.479,-6.04248
1600,3.11257,-0.03831,-9.06956,-10.98633,4.27246,-18.31055,3.28017,-0.17239,-8.08311,-8.91113,-0.79346,-2.13623
1700,3.12215,0.09577,-8.87802,-10.62012,4.27246,-17.94434,3.28496,-0.11971,-7.92988,-0.24414,0.12207,-3.66211
1800,3.15088,-0.28731,-8.74394,-10.98633,4.27246,-17.94434,3.21313,-0.67998,-7.99692,5.24902,-2.2583,-0.06104
1900,2.82526,-0.37351,-9.14618,-9.82666,4.57764,-18.73779,2.87793,-0.37351,-8.28423,0.12207,-0.18311,6.7749
2000,2.7678,-0.31605,-8.86844,-10.25391,4.57764,-17.94434,3.16046,-0.40703,-8.23635,-4.21143,1.77002,-4.27246
2100,3.06469,-0.22027,-9.06956,-11.71875,4.27246,-17.94434,3.42862,-0.01915,-8.08311,-12.93945,-3.479,0.12207
2200,3.352,0.05746,-8.51408,-10.62012,4.27246,-19.104,3.49566,-0.12929,-7.9203,-4.69971,-4.21143,-8.91113
2300,2.39429,-0.40224,-8.86844,-10.25391,3.479,-19.104,2.514,-0.39266,-7.90594,5.7373,3.72314,13.3667
2400,2.94018,-0.57463,-9.24195,-10.98633,5.37109,-18.73779,3.18919,-0.55547,-8.2555,-8.66699,0.06104,-4.94385
2500,3.34242,0.1245,-8.76309,-10.25391,4.27246,-17.76123,3.43341,-0.04789,-7.95382,-18.24951,1.40381,-3.2959
2600,3.02638,-0.04789,-8.96421,-10.62012,4.57764,-18.73779,3.17482,-0.18675,-8.05438,14.52637,-7.44629,-4.76074
2700,2.81568,-0.76617,-8.93548,-10.98633,4.27246,-18.73779,2.96413,-0.97208,-8.04959,8.11768,0.36621,4.69971
2800,2.99765,-0.38309,-8.96421,-10.25391,4.57764,-17.94434,3.15567,-0.42139,-8.12142,-11.77979,0.91553,-1.64795
2900,3.26581,-0.11493,-8.84929,-10.25391,5.37109,-17.94434,3.50045,-0.71829,-8.1741,-6.46973,3.05176,-4.69971
3000,2.78695,0.17239,-8.8014,-11.2915,4.27246,-18.31055,2.96413,0.21549,-8.18367,-0.06104,-5.24902,-2.01416
3100,2.7678,-0.45013,-8.6769,-9.52148,3.90625,-17.94434,2.93061,-0.36872,-7.64735,4.57764,4.57764,-2.74658
3200,2.84441,-0.60336,-8.91633,-10.98633,4.57764,-18.31055,3.00244,-0.54111,-8.07832,-6.04248,-1.52588,2.56348
3300,2.7678,-0.51717,-8.85886,-10.62012,4.94385,-18.06641,2.88272,-0.73744,-7.95382,-6.34766,-2.0752,3.23486
3400,3.15088,-0.24901,-8.94506,-10.62012,4.57764,-18.73779,3.39989,-0.38309,-8.22198,-7.44629,-0.30518,-0.97656
3500,3.2275,0.04789,-8.96421,-10.98633,3.90625,-19.40918,3.31848,-0.10535,-8.02565,-6.53076,1.64795,-0.36621
3600,2.95934,-0.07662,-8.94506,-10.98633,4.27246,-19.104,3.06948,-0.34478,-8.16452,8.36182,-0.30518,-1.28174
3700,3.18919,-0.65125,-9.04083,-10.62012,4.27246,-18.73779,3.27538,-0.98645,-8.19804,2.62451,-7.99561,-2.99072
3800,3.02638,-0.34478,-9.28026,-9.82666,4.27246,-18.31055,3.15088,-0.40224,-8.38479,-5.61523,-0.12207,4.5166
3900,2.95934,-0.25858,-8.96421,-10.25391,4.57764,-18.79883,3.08863,-0.47407,-8.03044,-2.62451,4.94385,0.0
4000,2.7678,-0.28731,-8.97379,-9.82666,4.27246,-18.31055,2.82047,-0.49801,-8.14058,-2.80762,5.24902,12.146
4100,2.59541,-0.50759,-9.12702,-10.62012,4.94385,-18.06641,2.68639,-0.76617,-8.15494,-3.78418,15.50293,21.42334
4200,3.34242,-0.4597,-9.21322,-10.98633,4.94385,-17.94434,3.6441,-0.26337,-8.02086,-8.11768,1.40381,15.625
4300,3.6872,-0.41182,-8.85886,-10.25391,5.37109,-19.104,3.7303,-1.23545,-7.80538,4.88281,3.54004,16.29639
4400,2.71991,-0.95771,-8.90675,-10.25391,5.7373,-18.73779,2.86357,-0.86194,-8.01128,9.09424,-13.00049,29.78516
4500,2.78695,-0.73744,-8.94506,-10.13184,6.04248,-17.94434,2.90666,-0.89546,-8.25071,-6.83594,-5.61523,17.39502
4600,2.4326,-0.47886,-9.03125,-8.78906,6.83594,-17.63916,2.59541,-0.25858,-7.69524,5.12695,-0.97656,15.38086
4700,2.90188,-1.06306,-8.89717,-8.78906,6.40869,-18.31055,2.96892,-1.72389,-7.94903,7.38525,0.54932,7.38525
4800,2.78695,-1.1301,-9.12702,-8.36182,7.32422,-17.94434,2.92582,-1.02954,-8.27944,-2.80762,-2.56348,9.94873
4900,2.6816,-0.65125,-9.06956,-8.78906,7.32422,-18.73779,2.79174,-0.84758,-8.19325,-5.79834,-0.06104,2.68555
5000,2.42302,-0.73744,-9.05998,-8.36182,7.32422,-18.73779,2.54752,-0.82842,-8.131,-0.12207,0.12207,3.41797
5100,2.52837,-0.95771,-9.05041,-7.99561,7.32422,-19.104,2.65766,-1.12053,-8.13579,-4.15039,0.91553,-2.50244
5200,2.96892,-1.03433,-9.21322,-7.99561,7.56836,-17.63916,3.17961,-1.05349,-8.32254,-11.41357,0.06104,-10.98633
5300,3.07426,-0.80448,-8.77267,-8.36182,6.89697,-19.104,3.22271,-1.03433,-7.81016,-7.32422,5.12695,-12.81738
5400,2.88272,-1.23545,-8.99294,-8.36182,6.89697,-18.73779,3.0599,-1.37432,-8.12621,-2.0752,-8.72803,-15.99121
5500,2.46133,-1.07264,-9.06956,-7.99561,7.32422,-18.73779,2.45654,-1.45573,-8.31775,-12.39014,2.2583,-12.146
5600,1.97289,-0.90983,-9.16533,-8.78906,6.10352,-19.104,2.10218,-0.91941,-8.25071,-11.59668,4.94385,-7.69043
