timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,-1.15883,3.99367,-9.12702,-14.83154,16.47949,-6.89697,-1.05827,3.62974,-9.72559,-0.24414,19.04297,15.01465
100,-0.7949,3.16046,-9.9315,-14.83154,15.80811,-6.40869,-0.63209,3.50045,-9.34251,29.23584,2.92969,-11.77979
200,-2.35598,3.7734,-7.51806,-15.19775,17.27295,-6.53076,-2.37992,2.91624,-7.23554,27.46582,-29.78516,-16.54053
300,-2.41344,2.75822,-8.19804,-15.13672,16.47949,-6.22559,-2.3464,3.03596,-7.97776,32.95898,-45.28809,19.9585
400,-2.52837,1.82924,-7.76707,-13.73291,16.8457,-5.85938,-2.40386,2.06866,-7.7096,8.78906,-8.54492,8.60596
500,-0.20112,4.49168,-9.20364,-13.91602,17.27295,-7.32422,0.09098,5.56911,-9.52447,-24.10889,19.89746,-42.05322
600,-2.20274,4.5683,-9.55799,-14.4043,16.47949,-6.89697,-2.19317,3.80692,-9.17012,0.30518,2.62451,-71.41113
700,-1.47488,3.99367,-7.89157,-15.86914,14.64844,-6.53076,-1.8005,2.79653,-8.21719,-28.32031,-9.70459,14.09912
800,-1.49404,3.83086,-8.50451,-16.6626,13.91602,-6.53076,-1.2977,4.12775,-7.80059,-24.23096,-5.61523,40.22217
900,-2.03036,3.6872,-7.71918,-14.83154,15.31982,-8.05664,-1.94416,3.67284,-8.43747,10.55908,-11.77979,37.47559
1000,-2.57625,4.25225,-8.38,-13.3667,15.68604,-8.8501,-2.15007,5.00406,-9.20843,3.35693,75.19531,9.27734
1100,0.90983,3.39031,-8.77267,-14.4043,16.11328,-5.7373,1.62333,3.14609,-7.67608,10.55908,81.54297,-28.56445
1200,2.33682,2.95934,-8.53324,-16.17432,15.38086,-4.27246,2.60498,3.01201,-7.40792,41.56494,24.29199,-15.56396
1300,-3.84044,2.02078,-8.77267,-16.6626,15.01465,-1.15967,-4.07508,1.82924,-8.0448,3.84521,-58.28857,26.67236
1400,-2.12613,3.7734,-8.84929,-16.29639,15.80811,-3.11279,-1.81487,3.78297,-9.66334,-66.28418,-14.46533,49.74365
1500,-0.13408,3.38073,-7.6713,-15.19775,16.8457,-5.85938,0.27774,5.09025,-7.36962,-38.87939,42.11426,28.56445
1600,-1.33122,5.028,-9.23237,-15.19775,16.8457,-5.37109,-1.57065,5.43982,-8.97858,8.78906,3.2959,-39.24561
1700,-3.13173,4.04156,-9.12702,-14.83154,15.31982,-5.85938,-3.09342,4.07987,-8.12142,69.58008,-18.18848,-33.20312
1800,-3.30412,3.57228,-8.74394,-16.29639,16.35742,-4.76074,-3.49087,2.60977,-8.7583,32.71484,-52.12402,28.80859
1900,-3.15088,3.62016,-7.88199,-14.4043,15.99121,-5.85938,-3.08863,3.82607,-8.55718,27.16064,-39.91699,38.51318
2000,-2.27936,2.66245,-8.93548,-12.26807,17.15088,-6.5918,-1.94895,3.72072,-9.12702,20.56885,16.60156,-14.83154
2100,-0.78533,3.88832,-9.43349,-11.90186,17.45605,-5.43213,-0.55069,4.12775,-9.36166,-21.24023,43.02979,-63.5376
2200,-2.36556,3.76382,-8.29381,-15.50293,15.99121,-3.17383,-2.44217,2.89709,-7.10624,-29.72412,7.08008,-41.44287
2300,-2.54752,6.02403,-8.07354,-16.29639,14.89258,-3.96729,-2.8061,5.20039,-9.35687,-58.59375,-22.03369,37.65869
2400,-1.91543,5.49728,-8.74394,-15.19775,15.01465,-6.5918,-1.61854,5.54996,-8.44226,35.15625,6.46973,67.32178
2500,-1.66642,3.50524,-8.85886,-14.4043,16.8457,-4.76074,-1.47009,4.60661,-9.49574,11.47461,23.74268,31.61621
2600,-0.36393,2.92103,-8.19804,-13.3667,18.61572,-5.43213,-0.02394,3.42862,-8.07354,27.64893,47.97363,-27.52686
2700,-0.28731,2.72949,-8.37043,-13.73291,17.45605,-3.96729,-0.09098,2.43738,-7.36004,34.729,27.40479,-38.57422
2800,-2.3464,2.56668,-7.77664,-16.29639,16.78467,-1.2207,-2.42302,1.64727,-7.34088,2.62451,-14.28223,-1.52588
2900,-1.28334,4.26183,-8.55239,-15.19775,16.78467,-2.44141,-0.93856,4.07987,-8.60028,-82.4585,-18.79883,54.07715
3000,-0.59378,3.67762,-8.03523,-14.03809,17.45605,-5.12695,-0.29689,4.85083,-7.8772,-34.5459,-16.90674,9.8877
3100,-0.82363,4.52041,-9.17491,-12.93945,18.24951,-7.38525,-0.64167,5.25785,-9.27068,-6.65283,-1.52588,-51.14746
3200,-3.08384,5.48771,-9.49095,-13.73291,16.11328,-7.38525,-3.45735,5.24349,-9.00731,81.4209,-3.84521,-40.71045
3300,-4.07987,4.42464,-8.20762,-14.83154,15.80811,-4.76074,-4.29056,3.1844,-8.20762,53.40576,-36.92627,6.04248
3400,-2.64329,2.11655,-7.6713,-15.50293,16.11328,-4.39453,-2.42302,2.41344,-7.55158,32.89795,-23.07129,63.29346
3500,-1.65685,2.21232,-8.131,-12.93945,17.57812,-4.76074,-1.39348,3.25144,-8.29381,13.00049,-3.60107,12.87842
3600,-1.427,4.15648,-9.25153,-12.57324,17.15088,-4.76074,-1.25461,4.91308,-9.5963,-35.5835,15.86914,-60.36377
3700,-3.02638,4.73111,-8.72478,-14.03809,17.45605,-4.76074,-3.06469,3.97452,-8.12142,-45.41016,25.81787,-74.52393
3800,-2.11655,5.54517,-8.20762,-16.96777,14.52637,-3.60107,-2.25542,4.87956,-8.26508,-75.25635,-3.78418,3.84521
3900,-2.10697,5.62179,-8.51408,-16.6626,14.22119,-7.01904,-2.0543,6.14853,-8.38,9.0332,-7.01904,51.63574
4000,-1.61854,4.32887,-7.50848,-15.19775,15.625,-5.85938,-1.52277,4.90829,-7.58989,41.99219,-3.60107,35.15625
4100,-0.26816,2.97849,-7.73834,-14.03809,16.6626,-6.53076,0.08141,3.29933,-7.7527,67.74902,29.1748,-11.90186
4200,-1.18757,2.17401,-8.49493,-15.50293,16.29639,-2.80762,-0.9625,2.20753,-8.18367,56.15234,26.42822,-31.18896
4300,-2.17401,2.77737,-8.33212,-15.86914,16.29639,-0.48828,-2.20274,2.19796,-7.20202,11.1084,23.68164,-4.88281
4400,-0.96729,4.60661,-9.04083,-15.86914,16.29639,0.24414,-0.75181,4.31451,-9.05519,-103.39355,-27.89307,50.1709
4500,-0.34478,4.22352,-7.29779,-14.03809,16.6626,-4.76074,-0.0431,5.76544,-7.44623,-65.67383,-11.47461,10.80322
4600,-1.98247,6.63696,-8.71521,-15.19775,16.35742,-6.5918,-2.03993,6.84766,-9.31378,-2.2583,6.89697,-38.08594
4700,-3.42862,4.78857,-9.02167,-15.50293,15.68604,-5.43213,-3.58664,4.14691,-8.37043,63.7207,7.62939,-0.85449
4800,-2.65287,4.03198,-7.68087,-15.50293,16.35742,-5.12695,-2.66245,3.48608,-7.63778,36.74316,-27.40479,57.18994
4900,-2.96892,2.41344,-7.95861,-13.73291,17.15088,-4.39453,-2.81089,2.86836,-7.94903,42.11426,-17.02881,69.82422
5000,-0.94814,3.352,-8.09269,-11.47461,18.79883,-4.27246,-0.76138,4.28099,-8.34648,22.64404,-13.67188,32.2876
5100,-1.85797,3.85959,-9.69207,-10.43701,19.22607,-4.27246,-1.69037,4.96575,-10.00812,-7.50732,25.32959,-62.43896
5200,-2.38471,4.50126,-8.53324,-12.93945,18.79883,-3.479,-2.31767,3.96494,-7.76707,-42.11426,18.06641,-92.65137
5300,-2.24105,5.65052,-7.65214,-15.19775,17.08984,-3.479,-2.33682,4.76942,-7.37919,-60.30273,-18.37158,-31.49414
5400,-3.62974,6.02403,-8.43747,-15.50293,14.83154,-5.06592,-3.70157,6.23951,-8.05917,8.48389,-27.09961,36.74316
5500,-1.14926,5.49728,-7.88199,-14.03809,16.17432,-6.22559,-0.97208,6.84287,-8.69126,22.27783,-7.87354,15.74707
5600,-1.01518,4.12775,-7.6713,-14.03809,16.17432,-5.06592,-0.84758,4.71196,-7.66172,79.77295,27.9541,-45.10498
5700,-1.03433,3.09342,-8.69605,-15.50293,15.80811,-3.479,-0.93377,2.73428,-8.41831,80.26123,27.9541,-50.90332
5800,-1.4653,2.61456,-8.84929,-16.17432,15.50293,-0.85449,-1.427,1.98247,-8.02086,5.18799,10.92529,-17.51709
