timestamp,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ
0,2.3464,-4.82688,-6.00487,-3.90625,-22.70508,-0.73242,3.34721,-5.37278,-5.08547,12.02393,14.22119,-18.00537
100,2.21232,-4.98012,-5.7846,-3.479,-22.46094,-0.36621,2.89709,-4.87956,-6.35923,28.68652,-7.50732,10.31494
200,3.04553,-6.6657,-8.60986,-3.90625,-23.49854,-2.31934,3.76861,-6.8333,-8.78703,25.81787,-17.51709,17.15088
300,2.60498,-7.3361,-8.75351,-3.11279,-21.24023,-3.479,3.44298,-7.50848,-8.95463,-37.71973,-25.63477,-2.86865
400,1.47488,-3.67762,-6.99132,-3.90625,-22.46094,-2.44141,2.32246,-3.23708,-7.91072,-3.90625,12.81738,-4.76074
500,3.70636,-6.28261,-5.68883,-3.479,-23.13232,-1.64795,4.87956,-6.94822,-5.38715,13.48877,9.70459,-18.24951
600,4.27141,-4.79815,-6.0336,-3.479,-23.13232,-1.64795,4.75984,-4.77421,-6.81414,15.56396,-29.35791,6.65283
700,2.72949,-6.90512,-7.83411,-3.90625,-23.13232,-2.44141,2.99286,-7.12061,-8.64817,38.08594,-6.22559,32.65381
800,1.70473,-5.62179,-7.07751,-5.24902,-22.46094,-5.5542,2.8923,-5.22912,-7.66172,19.28711,8.66699,29.54102
900,3.41904,-5.40151,-6.75189,-5.92041,-22.03369,-5.5542,3.96015,-5.617,-6.39275,10.80322,0.12207,13.48877
1000,1.93458,-4.78857,-6.9147,-6.71387,-22.03369,-6.71387,2.70554,-4.87477,-7.71918,27.89307,-5.85938,22.88818
1100,2.90188,-5.68883,-7.52764,-8.17871,-21.05713,-5.85938,3.3951,-5.58348,-8.15015,17.57812,-15.50293,21.85059
1200,1.98247,-6.3305,-8.4662,-7.8125,-21.05713,-6.22559,3.2275,-6.4119,-8.28902,0.97656,-9.27734,24.53613
1300,2.81568,-5.10462,-7.17328,-9.52148,-20.69092,-7.50732,3.46693,-5.09504,-7.49891,-3.90625,-2.50244,10.49805
1400,3.02638,-6.15811,-7.83411,-8.8501,-20.69092,-7.50732,3.96494,-6.50767,-8.36085,-24.59717,-11.41357,3.54004
1500,2.4709,-4.99927,-6.82851,-9.52148,-21.3623,-6.71387,2.78216,-4.65449,-7.2068,-18.12744,-6.53076,20.08057
1600,2.11655,-4.99927,-5.98572,-10.31494,-21.05713,-5.5542,2.75822,-5.94262,-6.37359,13.48877,0.12207,13.5498
1700,1.12053,-4.99927,-6.47415,-9.94873,-21.72852,-6.22559,1.71431,-4.62576,-7.19723,32.83691,3.84521,3.479
