Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-09-30 15:01:31.0,-0.55361,2.16784,9.26860,5.43024,0.22985,-7.83411,20.87402,3.96729,-9.33838,33,435,-623,-2438,9321,13133,1773,5.80375,0.44534,-7.39835,-4.69971,-23.07129,-41.44287,-172,62,-52
2024-09-30 15:01:31.1,0.05051,0.34413,9.93057,4.04156,0.56505,-9.05998,20.50781,6.10352,-8.30078,-339,76,-357,-2452,8929,13363,2032,3.85959,-0.49322,-9.10787,19.28711,-1.03760,-14.58740,-173,61,-53
2024-09-30 15:01:31.2,-0.35089,-2.43724,9.96774,1.68558,-0.69913,-10.10389,21.24023,5.85938,-7.50732,-28,-118,154,-2301,9071,13288,2071,1.70473,-0.76617,-8.68169,-0.79346,2.50244,6.34766,-174,61,-51
2024-09-30 15:01:31.3,-0.53664,-1.94453,9.58340,2.07824,-0.77575,-9.53884,21.24023,5.55420,-7.87354,62,328,110,-2370,9177,13204,2062,2.80132,-0.70392,-8.57155,-10.80322,-21.05713,5.00488,-172,60,-56
2024-09-30 15:01:31.4,-0.28225,0.97030,9.78493,4.72153,0.11493,-8.62901,21.97266,6.89697,-7.50732,423,-114,-14,-2646,9136,13209,1869,5.87558,-0.26337,-8.80619,-23.31543,14.03809,-0.06104,-171,64,-52
2024-09-30 15:01:31.5,-0.03011,2.02358,12.67545,6.60823,0.04789,-11.00414,21.24023,4.76074,-8.97217,632,202,187,-2846,9229,13151,1490,7.15892,0.56505,-10.10389,-39.30664,-12.81738,12.81738,-172,58,-51
2024-09-30 15:01:31.6,0.93912,0.55400,9.28723,3.75424,0.20112,-8.56197,21.66748,4.39453,-7.87354,-195,-230,461,-3042,9323,13069,1212,3.97931,-0.24901,-8.31296,7.99561,12.14600,25.93994,-172,60,-51
2024-09-30 15:01:31.7,0.46260,-1.56667,5.95795,0.38309,-0.67040,-6.12938,21.97266,4.39453,-8.30078,383,-618,1120,-2728,9936,12708,877,0.49801,-0.95293,-5.42545,-23.74268,35.88867,67.50488,-169,61,-49
2024-09-30 15:01:31.8,0.98472,-1.11192,7.31210,0.63209,-0.20112,-7.43187,21.66748,2.19727,-8.97217,-633,-368,309,-2290,10529,12332,510,0.68477,0.36393,-5.52601,36.13281,22.27783,17.33398,-167,61,-47
2024-09-30 15:01:31.9,-3.96566,2.94592,10.78476,6.46458,-3.55312,-9.28983,21.17920,2.19727,-10.00977,-631,469,-639,-1854,10517,12338,1470,7.53243,-2.54273,-9.50532,34.91211,-28.07617,-41.50391,-167,59,-51
2024-09-30 15:01:32.0,-0.23301,2.58768,9.04294,5.01843,-0.03831,-7.95861,21.17920,4.08936,-8.97217,1019,193,-578,-2143,9859,12866,1058,5.18124,-1.04870,-6.85724,-60.85205,-13.06152,-33.63037,-169,60,-51
2024-09-30 15:01:32.1,1.78889,-0.14897,10.87116,2.79653,0.88110,-10.62106,21.17920,4.08936,-10.00977,-32,116,1858,-2316,10282,12497,1081,3.15088,-0.54111,-10.31938,-0.12207,-8.23975,113.95264,-169,59,-48
2024-09-30 15:01:32.2,1.88932,-2.87375,8.90907,-0.40224,-0.22027,-9.53884,22.52197,0.73242,-9.33838,1191,-295,658,-2822,11279,11541,259,-0.14845,2.28415,-9.18927,-72.14355,17.08984,35.40039,-163,59,-46
2024-09-30 15:01:32.3,2.85119,0.09032,7.18461,1.66642,0.77575,-7.50848,23.01025,-1.70898,-9.64355,331,-335,-48,-2962,11025,11747,-341,1.65206,-0.46449,-6.07191,-21.11816,18.49365,0.06104,-161,57,-47
2024-09-30 15:01:32.4,2.31837,1.86147,6.16164,3.24665,0.66082,-5.98572,22.21680,-0.85449,-9.94873,-635,389,296,-2973,11209,11570,-287,3.66326,0.72786,-5.64573,41.74805,-23.74268,15.56396,-161,59,-47
2024-09-30 15:01:32.5,-0.10386,3.60947,9.63312,5.74629,-1.75262,-8.35127,22.15576,-0.85449,-10.74219,242,-274,-1186,-2587,10998,11865,40,5.86121,-2.88751,-6.77583,-19.65332,13.30566,-68.96973,-164,60,-48
2024-09-30 15:01:32.6,-1.11996,-0.59744,12.51167,2.60498,-3.28496,-11.85651,21.48438,0.54932,-9.52148,-918,303,1275,-2471,10945,11933,357,2.83484,-4.52999,-11.33934,57.43408,-18.61572,83.06885,-163,60,-48
2024-09-30 15:01:32.7,-0.45338,-0.09199,9.66421,2.22190,-1.70473,-9.26110,22.52197,-1.22070,-9.52148,41,-17,719,-2161,11778,11159,714,2.62414,-0.73265,-8.40395,-9.52148,1.28174,37.17041,-162,58,-48
2024-09-30 15:01:32.8,1.57981,1.17449,7.56483,3.07426,0.23943,-7.18286,22.94922,-1.64795,-8.48389,87,174,312,-2325,11918,10988,511,3.30890,0.04789,-5.41588,-4.02832,-13.85498,18.55469,-161,58,-48
2024-09-30 15:01:32.9,0.31883,2.43439,7.79362,4.27141,-0.84279,-6.91470,23.49854,-3.11279,-8.48389,-1073,-269,165,-2054,12129,10787,856,4.67844,-1.26897,-6.65133,62.86621,20.75195,5.31006,-159,58,-48
2024-09-30 15:01:33.0,-0.79437,1.81596,7.97976,3.34242,-1.15883,-7.42229,22.46094,-2.19727,-8.85010,-982,-53,179,-1254,12250,10739,1216,3.62974,-1.81008,-6.34965,57.31201,-0.61035,11.59668,-161,58,-51
2024-09-30 15:01:33.1,-0.79339,2.14509,10.25145,4.29056,-0.61294,-9.56757,22.03369,-2.19727,-8.05664,-583,305,932,-844,12588,10298,1796,4.82688,-1.29770,-8.18367,24.23096,-22.64404,58.89893,-163,57,-51
2024-09-30 15:01:33.2,1.91992,1.03954,12.72311,5.37278,1.38869,-11.65539,22.46094,-2.62451,-7.81250,698,557,1862,-1482,13217,9355,2006,5.99529,1.33601,-12.75197,-48.52295,-28.25928,116.76025,-154,60,-55
2024-09-30 15:01:33.3,2.08968,-1.06298,9.57703,2.82526,0.65125,-9.42391,22.46094,-6.53076,-5.73730,1379,-260,469,-2496,13721,8500,1298,3.31369,1.77656,-8.23156,-75.13428,14.77051,14.70947,-149,60,-56
2024-09-30 15:01:33.4,3.96958,-0.12739,9.02646,4.14691,1.25461,-8.85886,22.33887,-8.30078,-4.57764,412,-29,1015,-2931,13755,8369,783,4.90350,0.77096,-8.11663,5.73730,-13.67188,84.59473,-146,61,-56
2024-09-30 15:01:33.5,1.50184,3.29407,8.54013,5.66009,-2.07824,-7.04878,21.85059,-9.76562,-5.37109,-1289,136,411,-2409,14234,7660,1157,5.87079,-1.47009,-5.85643,35.70557,-7.75146,-11.77979,-148,62,-54
2024-09-30 15:01:33.6,1.19479,0.12926,8.94281,3.22750,-0.36393,-8.41831,21.72852,-10.43701,-4.88281,-581,211,208,-2167,14197,7754,1442,3.40468,-1.80529,-6.80456,36.62109,-16.29639,13.42773,-146,62,-54
2024-09-30 15:01:33.7,-2.32857,-2.05682,9.90487,0.03831,-1.65685,-10.24755,21.05713,-9.64355,-5.61523,78,261,1867,-1966,14745,6610,1863,0.31605,-1.61375,-9.93150,1.15967,-19.04297,112.30469,-143,65,-53
2024-09-30 15:01:33.8,-1.71466,-1.77360,7.35192,-0.51717,-0.85237,-7.69045,18.61572,-12.20703,-4.27246,-780,-578,-60,-1710,15012,6138,1571,-0.23464,0.62251,-6.51246,42.41943,35.76660,0.36621,-143,67,-52
2024-09-30 15:01:33.9,0.95412,-0.37433,9.82044,2.81568,0.17239,-9.46222,18.24951,-12.57324,-7.20215,53,101,144,-1402,14941,6371,1623,3.04553,-0.58421,-8.71999,-3.17383,-7.44629,5.55420,-144,66,-51
