Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-10-01 13:10:15.0,-2.05663,0.68198,10.33187,2.18359,5.22912,-8.90675,11.41357,18.61572,-4.27246,-557,829,1777,1439,5002,14836,4609,3.07905,5.20039,-8.25550,42.66357,-53.58887,105.28564,-5,18,84
2024-10-01 13:10:15.1,-0.92784,-1.38475,6.70573,0.97687,2.31767,-6.43584,13.91602,17.63916,-2.44141,804,776,216,345,5626,14576,4922,1.15883,2.57146,-8.43268,-46.02051,-40.83252,10.31494,-5,16,83
2024-10-01 13:10:15.2,5.08454,-0.43474,9.07922,-2.49964,7.15413,-7.14455,15.86914,16.35742,-1.83105,565,-48,-11,26,5739,14755,4219,-2.40865,7.39835,-7.65214,-29.90723,1.70898,-0.54932,-3,16,86
2024-10-01 13:10:15.3,1.68435,0.61490,9.80112,0.89067,5.92825,-7.95861,17.27295,16.78467,-5.37109,-364,-653,916,179,6228,14591,4087,1.25940,6.45500,-8.45662,31.43311,39.48975,54.44336,-2,13,87
2024-10-01 13:10:15.4,1.46330,0.02118,9.46797,0.30647,5.96656,-7.48933,17.15088,16.17432,-5.37109,-1123,-864,127,911,6774,14190,4513,0.39745,6.04797,-7.80538,72.93701,54.74854,5.37109,-3,14,86
2024-10-01 13:10:15.5,-0.45132,0.31843,9.22515,1.34080,5.62179,-7.21159,17.82227,15.80811,-2.99072,-1214,-385,325,1805,7050,13728,5198,1.60417,5.85643,-7.22596,76.78223,23.74268,17.51709,-3,12,83
2024-10-01 13:10:15.6,-1.52146,1.39573,9.91086,2.96892,6.73274,-6.95301,17.76123,16.29639,-1.95312,-1416,339,146,2301,7131,13237,6088,3.22750,7.04878,-6.67527,90.82031,-20.62988,4.15039,-1,13,79
2024-10-01 13:10:15.7,-2.61788,-0.23125,9.28772,2.73906,6.04318,-7.01047,18.06641,15.62500,1.83105,-874,681,-55,2321,6777,12867,7181,2.80610,5.82769,-7.25948,51.39160,-37.84180,-4.63867,-2,13,74
2024-10-01 13:10:15.8,0.81663,-2.02613,8.61388,0.08619,7.16371,-5.25785,18.73779,16.11328,4.08936,-552,1085,764,1632,6617,12579,7985,-0.10056,9.78306,-6.76626,37.35352,-59.38721,35.52246,-2,13,69
2024-10-01 13:10:15.9,3.57730,-2.34848,8.51659,-1.58981,8.61943,-3.74467,18.73779,14.70947,6.22559,-301,181,748,1342,6558,12413,8340,-0.77096,9.17491,-5.38715,26.73340,-4.63867,45.53223,0,14,70
2024-10-01 13:10:16.0,-2.92131,1.77379,14.91350,7.98734,11.13822,-6.79978,18.06641,14.34326,6.89697,-411,-10,379,1289,6886,12026,8646,8.40874,12.34973,-6.57471,32.59277,2.25830,22.82715,3,14,67
2024-10-01 13:10:16.1,1.51283,-3.11980,3.26220,-1.87712,3.48608,-2.64329,18.43262,13.24463,9.64355,-589,844,-515,1131,6591,11706,9311,-1.43657,2.49485,-4.63055,31.73828,-37.47559,-35.88867,3,15,63
2024-10-01 13:10:16.2,-2.03789,1.80037,5.76995,4.70238,3.81171,-2.01120,17.27295,13.24463,10.74219,362,-562,-82,830,6795,11888,8959,5.67446,6.57950,-1.51319,-15.38086,31.18896,-20.50781,0,14,66
2024-10-01 13:10:16.3,-3.80139,1.43859,7.21570,5.66967,4.02240,-4.50126,17.63916,14.40430,8.78906,1131,-585,257,1180,6774,12400,8210,6.75189,4.71196,-3.93142,-67.19971,32.10449,22.46094,2,13,70
2024-10-01 13:10:16.4,0.56410,0.45946,9.78072,3.04553,7.95861,-4.85561,20.50781,13.67188,6.10352,61,1181,-994,795,6840,12728,7681,2.66245,7.47496,-6.19642,-8.42285,-68.05420,-68.48145,-1,14,70
2024-10-01 13:10:16.5,0.23556,-1.47017,6.44575,1.11095,4.59703,-4.62576,18.61572,15.19775,6.10352,-158,-172,956,381,6864,12807,7561,1.50840,5.85643,-5.34405,9.09424,12.45117,52.12402,-1,13,71
2024-10-01 13:10:16.6,-2.73762,1.16527,10.74906,6.32092,5.98572,-6.97216,20.50781,14.83154,5.73730,513,-546,532,407,7378,12711,7229,6.86203,6.05755,-7.56116,-26.55029,33.20312,37.78076,0,11,72
2024-10-01 13:10:16.7,1.41701,-3.37243,4.33087,-1.62812,3.09342,-4.46295,20.50781,13.73291,4.15039,1292,609,-1400,75,7387,12885,6916,-1.29770,4.97533,-8.62422,-85.57129,-20.01953,-92.10205,2,12,74
