Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-09-30 15:19:00.0,-0.12808,2.95455,10.79192,6.91470,1.13010,-8.72478,16.96777,11.23047,-9.46045,-1514,-350,-355,-3888,5930,14750,761,7.29779,-0.00958,-8.33691,87.76855,21.78955,-24.23096,-177,63,-54
2024-09-30 15:19:00.1,0.63187,2.43106,7.53982,4.35760,2.45175,-6.17726,16.66260,12.39014,-8.36182,-1324,36,1,-3123,6262,14714,1723,4.91308,4.01283,-4.37676,77.02637,-3.66211,-4.82178,-180,62,-56
2024-09-30 15:19:00.2,-2.39369,-0.88243,9.33224,5.05673,-0.81406,-8.20762,15.80811,13.42773,-5.85938,-49,-26,-1155,-2814,5742,14876,2497,5.59305,-1.41742,-6.53162,-4.02832,0.79346,-70.98389,-181,65,-58
2024-09-30 15:19:00.3,-2.52942,-0.62069,10.04972,5.81333,-0.82363,-8.56197,14.70947,14.64844,-5.85938,1080,65,-432,-3062,4936,15183,2047,6.12459,-1.69516,-7.45581,-67.68799,-4.08936,-23.19336,-182,67,-56
2024-09-30 15:19:00.4,-1.09799,0.56998,10.73523,5.88995,0.01915,-9.05998,13.67188,15.31982,-7.99561,876,605,575,-3541,4777,15215,1263,6.23472,-0.64646,-7.75270,-53.22266,-39.91699,37.29248,-178,67,-56
2024-09-30 15:19:00.5,0.92147,0.26969,8.62947,3.99367,0.03831,-7.70960,15.13672,13.18359,-7.99561,465,813,628,-4385,5159,14900,759,4.24268,-0.00958,-7.47496,-29.11377,-49.80469,37.04834,-177,63,-53
2024-09-30 15:19:00.6,0.98913,0.25841,3.60084,1.29292,0.22985,-3.50524,16.17432,11.29150,-7.20215,179,-1501,1619,-4313,5850,14682,191,1.75262,-0.37351,-5.66488,-12.69531,102.23389,102.05078,-173,63,-50
2024-09-30 15:19:00.7,3.03536,-0.14250,11.98749,-1.31207,0.47886,-12.28748,16.84570,9.94873,-11.59668,-2127,-6148,1566,-942,7178,14670,-910,1.93937,-1.20193,-12.26354,138.06152,379.69971,91.36963,-174,67,-42
2024-09-30 15:19:00.8,-6.32983,0.68776,21.25000,-3.73509,-1.15883,-21.83590,10.74219,10.31494,-18.06641,-3190,2239,2517,3090,8553,13628,-69,0.77096,5.01364,-10.20445,176.87988,-189.45312,110.47363,-175,67,-42
2024-09-30 15:19:00.9,-2.30219,11.52558,-10.21497,9.65377,7.67130,9.51011,15.68604,11.23047,-11.10840,10540,-1181,-5269,-961,6687,14883,-1145,10.21882,6.46458,12.91478,-551.75781,94.42139,-283.87451,-173,68,-39
2024-09-30 15:19:01.0,6.38642,-5.60401,7.86845,-8.00650,-2.80610,-7.88199,8.17871,10.49805,-18.31055,-1284,3665,721,-949,4775,15562,-1599,-7.42229,3.64410,-10.51571,48.64502,-270.08057,50.47607,-177,71,-40
2024-09-30 15:19:01.1,9.35107,-15.43435,14.63675,-17.64111,-4.63534,-14.39445,13.91602,11.71875,-13.24463,6737,-3010,5828,-1326,7791,14218,-1955,-7.02963,8.20283,-11.01851,-308.59375,178.34473,285.64453,-165,64,-40
2024-09-30 15:19:01.2,-0.07542,5.90823,14.63891,-0.31605,-0.05746,-15.78314,11.41357,4.88281,-19.40918,-2741,-2916,-2870,1529,6983,14456,-2890,2.71991,-0.93377,-10.01770,110.77881,142.51709,-177.73438,-171,74,-35
2024-09-30 15:19:01.3,-9.44777,13.18041,-4.59791,15.75441,5.76544,-1.63769,6.89697,8.85010,-20.75195,6718,-3490,-3786,464,4924,15010,-4323,14.60036,-0.75181,3.05511,-277.16064,258.36182,-161.98730,-168,79,-33
2024-09-30 15:19:01.4,2.94995,0.18457,7.05565,-4.49168,-1.72389,-5.94741,4.08936,5.24902,-23.13232,-3239,1879,-1250,1368,3743,15275,-4384,-5.42545,-5.74150,-12.06721,322.63184,-43.39600,-91.49170,-173,81,-34
2024-09-30 15:19:01.5,1.72799,-2.81657,7.33063,-5.48771,-1.09179,-5.77502,0.54932,10.43701,-21.66748,-2042,-1887,5175,2804,5255,15237,-888,-3.20356,3.90748,-2.34640,63.90381,133.78906,255.92041,-178,78,-40
