Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-09-30 14:59:06.0,-0.39836,-0.41297,9.39618,3.83086,-1.60896,-8.44704,-8.66699,2.01416,-18.73779,-3,-10,-30,1544,8951,-13299,3013,4.11817,-1.82924,-7.49891,-2.19727,0.00000,-3.23486,-163,101,-37
2024-09-30 14:59:06.1,-0.01579,-0.03599,9.43522,3.44777,-1.78135,-8.60028,-7.87354,3.47900,-20.87402,-56,32,46,1631,8934,-13302,3003,3.70636,-1.94895,-7.76228,1.22070,-2.86865,1.64795,-164,99,-37
2024-09-30 14:59:06.2,0.13808,0.15927,9.08668,3.09342,-1.77177,-8.36085,-7.87354,3.11279,-20.50781,30,-8,-61,1638,8936,-13303,2986,3.29933,-1.79572,-7.46539,-3.29590,-0.61035,-4.08936,-164,99,-36
2024-09-30 14:59:06.3,-0.36659,-0.11455,9.39030,3.61058,-1.40784,-8.56197,-8.97217,2.68555,-20.20264,-83,-46,-76,1633,9007,-13264,2951,3.95057,-1.67600,-7.72397,2.19727,2.31934,-6.04248,-166,99,-37
2024-09-30 14:59:06.4,-0.21928,0.23556,8.67272,2.93061,-1.24503,-8.07354,-8.66699,2.31934,-19.04297,-129,-113,114,1609,9001,-13289,2868,2.98328,-1.61375,-7.18286,5.00488,5.92041,4.63867,-164,100,-36
2024-09-30 14:59:06.5,-0.63324,0.20918,9.05745,3.09342,-0.76617,-8.50451,-8.66699,3.47900,-19.77539,-383,-143,383,1609,8796,-13477,2615,3.31369,-1.19235,-7.48454,21.24023,7.99561,22.33887,-167,99,-37
2024-09-30 14:59:06.6,-0.60333,-0.73925,8.63761,3.55312,-0.78533,-7.89157,-8.30078,3.11279,-20.20264,-778,-256,565,1694,8369,-13818,2143,3.88832,-0.90983,-6.87639,45.77637,15.25879,31.61621,-170,99,-39
2024-09-30 14:59:06.7,-0.85086,-1.43045,8.87269,4.15648,-0.51717,-7.99692,-8.97217,4.94385,-18.73779,-762,-94,910,1879,7814,-14193,1551,4.40549,-1.21630,-6.72316,44.25049,3.72314,55.41992,-171,99,-41
2024-09-30 14:59:06.8,-1.00894,-0.66933,10.01854,3.98409,0.13408,-9.27068,-9.27734,6.40869,-19.04297,-740,48,1511,2075,6860,-14687,1164,4.41507,0.25379,-8.33691,43.27393,-5.06592,89.23340,-175,99,-41
2024-09-30 14:59:06.9,-0.30617,-0.29244,10.00245,3.45735,0.07662,-9.39518,-6.83594,8.30078,-18.61572,-694,269,1041,2391,5791,-15115,836,3.72551,-0.01915,-8.94027,40.71045,-16.05225,60.36377,-175,95,-42
