Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-10-15 11:49:28.0,-0.81359,-1.79753,9.84701,-4.32887,-0.85237,-9.02167,10.25391,-9.27734,-13.91602,329,853,-95,250,14038,8151,-2207,-4.44859,-0.96250,-9.07435,-7.87354,-33.32520,-7.26318,30,7,139
2024-10-15 11:49:28.1,-0.61559,-1.73525,8.23886,-3.48608,-0.51717,-7.67130,11.29150,-8.66699,-12.87842,-377,95,-296,175,13969,8350,-1881,-3.02638,-1.24982,-8.00650,21.60645,2.01416,-13.30566,29,8,138
2024-10-15 11:49:28.2,-2.01975,0.33481,9.84172,-2.55710,-2.67202,-9.34730,11.59668,-8.66699,-12.45117,-199,121,-470,369,13827,8608,-1736,-2.31767,-3.73030,-10.04643,6.59180,-4.45557,-30.45654,25,6,141
2024-10-15 11:49:28.3,-2.56296,0.16456,10.05335,-2.81568,-3.33285,-9.41434,11.59668,-7.87354,-12.45117,399,-141,-109,228,13659,8871,-1771,-3.17004,-4.07508,-9.53405,-22.39990,7.44629,-8.42285,26,7,140
2024-10-15 11:49:28.4,0.37875,0.15387,9.43129,-1.64727,-1.15883,-9.22279,11.96289,-7.87354,-12.87842,707,209,905,-169,13853,8490,-2102,-1.89628,-1.89628,-9.68250,-42.23633,-12.57324,51.57471,29,8,138
2024-10-15 11:49:28.5,0.89793,-0.10543,8.89132,-1.15883,-0.74702,-8.83013,10.92529,-8.97217,-10.49805,205,654,1518,-584,14432,7485,-1946,-1.01518,-1.30249,-9.39997,-12.57324,-42.17529,90.20996,31,9,135
2024-10-15 11:49:28.6,-0.23900,0.55527,9.49435,-1.02475,-2.01120,-9.24195,10.92529,-12.20703,-9.82666,22,656,1166,-735,14997,6381,-1503,-0.51238,-2.62414,-9.51969,0.12207,-41.01562,71.22803,36,10,133
2024-10-15 11:49:28.7,-1.53735,0.65020,9.33381,-1.50361,-2.85399,-8.91633,9.52148,-13.91602,-8.36182,166,752,1079,-962,15408,5393,-1007,-1.10616,-3.43341,-9.10308,-8.23975,-46.69189,65.30762,37,10,132
2024-10-15 11:49:28.8,-1.51528,-0.01089,9.62636,-1.58981,-2.40386,-9.30899,8.85010,-15.01465,-6.04248,94,704,1228,-1289,15726,4369,-614,-1.35996,-3.09821,-9.64898,-4.45557,-44.67773,73.66943,38,11,127
2024-10-15 11:49:28.9,-0.68472,0.10543,9.62018,-0.48843,-2.12613,-9.39518,7.56836,-16.35742,-4.27246,185,532,1125,-1491,15969,3339,-227,-0.06704,-2.77737,-9.59151,-9.88770,-34.24072,68.35938,39,16,127
