Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-14 14:20:01.0,0.34834,-0.07895,9.55643,3.13173,-0.28731,-9.03125,2.99072,13.36670,-15.86914,-126,-140,265,-2969,-1605,16027,-420,3.20834,-0.02873,-9.91235,6.53076,10.31494,14.46533,-421,15,-97
2024-05-14 14:20:01.1,-0.40346,-0.02501,9.37422,3.63932,-0.06704,-8.64817,2.31934,13.36670,-15.38086,-182,-101,329,-2878,-1362,16068,-343,3.62495,0.01437,-9.48138,11.59668,7.99561,20.69092,-419,13,-94
2024-05-14 14:20:01.2,-0.31883,0.00098,9.33165,3.54354,0.01915,-8.63859,2.99072,12.93945,-14.70947,-293,15,547,-2890,-932,16099,-184,3.51002,0.12929,-9.75911,16.72363,1.95312,33.20312,-421,13,-96
2024-05-14 14:20:01.3,0.08336,0.11719,9.37441,3.09342,0.14366,-8.84929,4.08936,13.73291,-15.01465,-284,-170,615,-2818,-372,16135,-38,2.91145,0.41661,-9.96502,16.84570,13.06152,36.98730,-421,13,-97
2024-05-14 14:20:01.4,0.51673,-0.01245,9.31057,2.52837,0.18197,-8.97379,5.12695,13.36670,-13.85498,-406,-117,592,-2689,229,16159,197,2.48048,0.55547,-10.06558,23.19336,9.82666,33.75244,-421,10,-96
2024-05-14 14:20:01.5,0.05717,-0.32412,9.27193,2.78695,-0.00958,-8.84929,5.85938,14.22119,-12.69531,-241,-175,291,-2549,620,16168,374,2.73906,0.28253,-9.91714,13.06152,14.03809,15.93018,-422,8,-98
2024-05-14 14:20:01.6,-0.09670,0.06316,9.26761,2.71991,0.44055,-8.84929,6.53076,14.89258,-11.59668,-234,-362,444,-2316,977,16183,489,2.48527,0.31126,-9.99854,13.91602,25.93994,28.93066,-423,7,-98
2024-05-14 14:20:01.7,0.25322,-0.18369,9.34136,1.96332,0.45013,-9.12702,6.89697,14.70947,-12.69531,-514,-489,999,-1915,1731,16164,715,1.89628,0.42139,-10.06079,28.80859,32.53174,62.25586,-423,9,-97
2024-05-14 14:20:01.8,-0.02030,-0.37669,9.42600,1.79093,0.44055,-9.25153,8.66699,15.13672,-11.10840,-400,-465,989,-1512,2761,16049,970,1.79093,0.90983,-10.26191,20.93506,31.55518,57.98340,-422,6,-98
2024-05-14 14:20:01.9,-0.59440,-0.08866,9.28674,2.00162,0.58421,-9.06956,9.94873,15.19775,-10.92529,-301,-480,926,-1120,3651,15895,1099,1.97768,0.51238,-10.11826,15.68604,31.98242,56.88477,-423,3,-97
2024-05-14 14:20:02.0,-0.69924,0.30539,9.59978,2.03993,0.91941,-9.36645,10.49805,14.22119,-12.39014,-310,-416,1402,-798,4739,15618,1190,2.07824,0.98166,-10.27628,16.11328,27.95410,85.99854,-420,0,-97
2024-05-14 14:20:02.1,-0.90891,0.63569,9.57712,2.29852,1.00560,-9.30899,13.06152,12.20703,-10.31494,-312,-238,1390,-589,6054,15155,1325,2.38471,1.23066,-10.19487,16.23535,16.90674,83.67920,-420,-2,-97
2024-05-14 14:20:02.2,-0.38287,0.66717,9.62381,2.07824,1.36953,-9.32814,15.50293,11.41357,-9.82666,-336,-160,1673,-511,7359,14553,1495,2.00641,1.33122,-10.41515,17.94434,13.24463,103.21045,-418,-5,-96
2024-05-14 14:20:02.3,0.18869,-0.05561,9.66372,1.30249,1.54192,-9.45265,17.63916,9.82666,-10.13184,-360,-174,1804,-384,8813,13707,1659,1.30728,2.02557,-10.34811,17.94434,14.70947,108.45947,-414,-9,-95
2024-05-14 14:20:02.4,0.36129,0.02324,9.50887,1.38869,1.79093,-9.24195,20.01953,7.56836,-8.66699,-340,-247,1538,-224,10049,12818,1759,1.41742,2.32725,-10.37684,17.88330,18.24951,93.50586,-410,-11,-95
2024-05-14 14:20:02.5,-0.04060,0.33932,9.81838,1.71431,1.60896,-9.53884,20.38574,6.40869,-8.30078,-392,-442,1643,87,11101,11916,1788,1.68079,1.69994,-10.53965,20.08057,30.51758,100.28076,-407,-12,-94
