Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-09-30 13:59:09.0,-0.34354,0.88969,9.22662,1.94416,-0.42139,-9.05998,-9.52148,9.76562,-17.27295,-44,-88,299,1468,6363,-14910,1865,2.17880,0.36393,-8.29860,0.24414,4.15039,23.25439,-171,98,-40
2024-09-30 13:59:09.1,-0.55557,0.27715,10.05012,2.57625,-0.79490,-9.70165,-9.15527,9.46045,-17.27295,261,-105,153,1366,6281,-14962,1808,2.68639,-0.80927,-8.55239,-15.44189,7.20215,8.97217,-171,101,-42
2024-09-30 13:59:09.2,-0.98992,0.19840,9.51612,2.72949,-0.54590,-9.15575,-8.36182,9.15527,-17.27295,40,-102,143,1281,6217,-14992,1836,2.87314,-0.60336,-8.30339,-1.70898,5.55420,7.14111,-172,99,-42
2024-09-30 13:59:09.3,-1.01247,-0.06021,10.13269,3.12215,-0.75659,-9.66334,-8.78906,9.46045,-15.80811,-199,139,37,1342,6203,-14994,1823,3.17961,-1.37911,-8.98815,11.23047,-9.64355,-1.52588,-174,97,-43
2024-09-30 13:59:09.4,-0.22566,0.04639,9.87163,2.46133,-1.16841,-9.49095,-8.78906,9.76562,-17.27295,-76,-6,374,1392,6012,-15073,1780,2.49006,-1.66642,-8.55239,5.18799,-0.91553,19.95850,-172,99,-42
2024-09-30 13:59:09.5,-0.43631,-0.11494,9.24526,2.58583,-1.23545,-8.80140,-8.78906,9.76562,-16.47949,163,71,74,1369,5804,-15140,1912,2.87314,-0.97687,-8.01607,-11.90186,-5.00488,2.07520,-174,98,-41
2024-09-30 13:59:09.6,-1.30865,-0.14289,9.29910,3.25623,-0.90025,-8.76309,-6.89697,9.76562,-16.84570,313,-13,93,1294,5817,-15116,2104,3.41904,-1.19235,-7.96819,-20.14160,-0.06104,5.79834,-171,99,-41
2024-09-30 13:59:09.7,-0.54586,0.66639,9.11659,2.22190,-0.88110,-8.83971,-7.32422,10.13184,-16.84570,53,5,116,1345,5710,-15141,2185,2.22669,-0.96250,-7.85805,-4.45557,-1.03760,5.37109,-171,99,-40
2024-09-30 13:59:09.8,0.03580,0.02177,9.46317,2.27936,-1.77177,-9.01210,-7.69043,10.13184,-17.27295,-31,81,-30,1364,5658,-15162,2159,2.48527,-1.85797,-8.32733,-1.34277,-5.31006,-4.15039,-172,98,-41
2024-09-30 13:59:09.9,-0.49241,0.24410,9.52426,2.51879,-1.43657,-9.08871,-7.69043,9.46045,-16.84570,284,-59,316,1289,5639,-15158,2281,2.65287,-1.65685,-8.23156,-18.61572,1.95312,20.14160,-172,99,-42
2024-09-30 13:59:10.0,-0.89538,0.26626,9.38079,2.78695,-1.19714,-8.92590,-6.59180,8.36182,-17.57812,134,-70,-67,1290,5514,-15198,2324,3.02638,-0.90983,-8.19804,-10.07080,4.45557,-8.66699,-171,95,-39
2024-09-30 13:59:10.1,-1.33562,-0.13298,9.59782,3.49566,-1.15883,-8.96421,-7.32422,8.78906,-17.57812,230,-6,-196,1357,5753,-15102,2332,3.77340,-1.29770,-7.98255,-14.34326,-1.58691,-12.75635,-169,98,-39
2024-09-30 13:59:10.2,-0.26704,-0.38218,9.21034,2.72949,-1.90585,-8.60028,-8.05664,7.69043,-17.94434,-182,-199,-192,1304,6007,-15013,2295,2.46612,-2.90666,-7.92030,9.82666,12.26807,-9.70459,-170,98,-40
2024-09-30 13:59:10.3,1.11663,0.38944,8.48972,0.84279,-2.18359,-8.24592,-9.03320,7.99561,-17.94434,162,-132,181,1123,5966,-15055,2217,1.12053,-1.72868,-7.37919,-9.27734,5.43213,5.43213,-170,99,-41
2024-09-30 13:59:10.4,-0.78672,-0.55370,9.56908,3.08384,-1.77177,-8.93548,-7.32422,8.78906,-17.94434,121,54,-169,1104,6050,-15018,2254,3.39989,-2.15486,-7.95382,-10.86426,-4.45557,-9.46045,-170,99,-40
