Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-10-21 12:57:25.0,1.19116,-2.86168,12.76038,-11.33934,-3.18919,-5.80375,-4.39453,3.66211,-20.69092,1198,549,731,4631,7372,12867,-5203,-11.04724,-3.76382,-5.78939,-68.23730,-42.78564,48.58398,4,28,151
2024-10-21 12:57:25.1,-1.63542,2.10929,11.18184,-6.21557,-4.75984,-8.41831,-2.50244,1.15967,-20.69092,1869,299,73,3865,7950,12333,-6180,-6.55556,-5.81333,-8.65774,-112.54883,-18.37158,4.33350,9,27,152
2024-10-21 12:57:25.2,1.66150,0.80300,8.95055,-6.34007,-1.86754,-6.31134,-1.46484,-2.99072,-20.56885,858,1205,963,2956,8879,11663,-6696,-6.55556,-2.54273,-7.47496,-55.29785,-72.57080,55.60303,13,24,150
2024-10-21 12:57:25.3,2.20608,-0.45759,9.02852,-6.96259,-1.00560,-6.09107,0.24414,-4.88281,-20.99609,-634,460,75,2704,9501,11518,-6179,-6.69443,-1.26897,-7.13976,35.64453,-27.40479,7.50732,13,21,151
2024-10-21 12:57:25.4,-2.15352,-1.23764,7.48617,-5.05673,-4.08944,-4.46295,0.54932,-2.80762,-22.15576,-1622,472,211,2995,9474,11963,-5157,-5.51165,-4.86040,-5.08068,95.03174,-25.39062,11.53564,9,21,152
2024-10-21 12:57:25.5,-4.48709,-0.07189,4.57859,-1.47488,-4.76942,-4.02240,2.99072,1.46484,-21.72852,-1409,2304,475,3121,9701,12380,-3364,-1.78135,-5.43024,-3.48129,89.11133,-130.92041,23.80371,6,16,150
2024-10-21 12:57:25.6,-3.05753,0.00235,11.14507,-2.81568,-2.98807,-10.80302,7.87354,3.60107,-19.53125,404,1759,567,1943,10296,12495,-1589,-2.97370,-3.77340,-10.30501,-16.11328,-114.25781,31.06689,4,9,149
2024-10-21 12:57:25.7,1.63904,-0.49162,9.68912,-3.87875,1.11095,-8.97379,9.33838,2.19727,-19.40918,836,-1104,138,1811,10635,12150,-2101,-4.12296,0.93856,-8.45662,-48.88916,65.18555,12.81738,4,14,152
2024-10-21 12:57:25.8,2.68702,-1.24794,11.68887,-6.73274,0.54590,-9.98897,7.81250,0.36621,-20.99609,1095,-1219,-148,1860,10602,11806,-3630,-6.95780,-0.08619,-11.66018,-70.12939,71.96045,-4.33350,12,15,149
2024-10-21 12:57:25.9,2.07183,2.16705,10.41680,-4.33845,-0.20112,-9.93150,4.27246,-1.64795,-20.99609,229,-740,77,2293,10371,11590,-4616,-4.08944,-0.98645,-10.62106,-16.23535,47.24121,7.87354,13,19,153
2024-10-21 12:57:26.0,-0.83134,2.24933,8.12755,-2.28894,-2.27936,-7.83411,4.27246,-2.80762,-21.36230,-460,1741,305,2251,10504,11616,-4255,-3.59143,-3.21313,-8.56676,29.78516,-99.06006,15.13672,10,19,153
2024-10-21 12:57:26.1,0.48770,-0.42837,10.03717,-4.79815,-0.82363,-8.80140,7.20215,-0.24414,-19.40918,-206,1088,701,1911,10980,11541,-3323,-6.35444,-1.18757,-9.07914,13.79395,-64.02588,40.46631,8,13,153
2024-10-21 12:57:26.2,0.66795,-0.33609,9.00694,-3.75424,-0.25858,-8.21719,8.54492,-1.34277,-20.56885,213,338,73,1631,11396,11298,-2875,-3.02159,-0.57463,-8.42310,-12.69531,-19.40918,5.85938,9,11,150
2024-10-21 12:57:26.3,-1.53597,-0.10219,8.78393,-3.11257,-2.77737,-7.88199,8.97217,-1.34277,-20.20264,135,433,-214,1247,11278,11457,-2906,-3.79255,-3.54833,-8.19325,-8.11768,-24.53613,-12.32910,11,13,150
2024-10-21 12:57:26.4,-1.83862,-1.60609,9.54015,-4.49168,-3.12215,-8.18846,9.64355,-2.44141,-18.73779,-185,230,-80,1104,11285,11521,-2674,-4.09423,-3.51481,-8.37043,11.10840,-12.20703,-4.08936,11,12,150
2024-10-21 12:57:26.5,0.10376,-0.02618,9.65185,-2.97849,-1.08222,-9.11745,8.97217,-1.64795,-18.24951,2,208,286,1105,11280,11564,-2503,-3.26581,-1.50840,-9.35209,0.12207,-11.96289,18.55469,11,10,150
