Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-09-30 15:00:34.0,0.07287,0.36325,8.66380,3.08384,3.75424,-7.18286,4.94385,-5.85938,-18.55469,181,-310,-263,4308,15522,-1380,2654,3.32806,3.88353,-6.30176,-15.99121,19.16504,-16.11328,-152,83,-33
2024-09-30 15:00:34.1,0.74229,-2.12655,10.45583,4.08944,6.42627,-7.50848,3.47900,-7.01904,-17.57812,63,-248,-405,4062,15653,-1173,2358,4.28099,6.80456,-6.31134,-7.50732,15.25879,-24.96338,-152,83,-33
2024-09-30 15:00:34.2,0.99306,0.28450,8.99763,3.55312,3.76382,-7.43187,3.90625,-7.32422,-18.31055,5,87,-318,4097,15678,-845,2264,3.71593,4.11339,-6.34486,-2.56348,-5.49316,-20.32471,-150,82,-32
2024-09-30 15:00:34.3,0.23694,0.48231,9.65117,2.94976,4.22352,-8.17888,4.57764,-7.32422,-17.15088,-20,83,-450,4206,15662,-405,2298,3.00244,3.83565,-7.23075,0.24414,-5.79834,-29.35791,-149,82,-34
2024-09-30 15:00:34.4,0.54076,0.00020,9.57585,3.21792,4.50126,-7.83411,5.61523,-6.59180,-17.94434,74,29,6,4098,15685,-197,2361,3.37116,4.62097,-6.78541,-6.65283,-2.44141,-0.67139,-152,81,-33
2024-09-30 15:00:34.5,0.12141,-0.04119,9.04941,2.73906,4.19479,-7.53722,6.04248,-6.59180,-16.84570,196,-17,98,3963,15709,-169,2436,2.77737,4.30972,-6.73752,-13.54980,0.12207,5.24902,-151,81,-35
2024-09-30 15:00:34.6,-0.47946,-0.24733,9.07187,2.15486,4.31929,-7.70003,4.15039,-7.38525,-16.11328,1,-184,320,3857,15741,-354,2376,2.19796,4.46295,-6.95301,-1.89209,10.55908,18.37158,-150,82,-34
2024-09-30 15:00:34.7,-0.25724,-0.32039,8.48374,2.04951,3.97452,-7.22117,4.15039,-7.81250,-17.15088,179,-740,554,3762,15787,-778,2106,2.24105,4.15169,-6.83808,-12.63428,44.25049,33.44727,-150,86,-34
2024-09-30 15:00:34.8,0.81202,-1.38877,11.02503,3.60101,5.53559,-8.97379,2.13623,-7.81250,-17.57812,-95,-214,709,3598,15827,-1433,1711,3.90748,6.05755,-7.45102,5.06592,11.29150,41.74805,-150,88,-35
2024-09-30 15:00:34.9,2.14862,1.26579,9.76091,4.46295,2.60498,-8.64817,0.67139,-6.71387,-17.94434,-440,287,45,3935,15698,-1766,1845,4.78857,2.72949,-7.75749,23.80371,-18.37158,0.48828,-150,88,-35
2024-09-30 15:00:35.0,1.09858,1.74849,9.56133,3.44777,2.61456,-8.77267,1.34277,-7.38525,-18.31055,-116,-95,-2,4147,15640,-1714,1923,3.20834,2.31767,-8.46141,3.96729,6.34766,0.06104,-150,87,-35
2024-09-30 15:00:35.1,-4.21495,0.58303,11.59766,-0.95771,5.73671,-10.89879,0.67139,-6.34766,-18.31055,64,-233,467,3914,15667,-2119,1783,-1.11095,7.12540,-10.45825,0.73242,12.63428,24.47510,-151,87,-37
2024-09-30 15:00:35.2,-1.16909,2.14459,9.18828,0.54590,2.67202,-9.10787,-0.06104,-6.34766,-17.57812,-45,-782,102,4037,15640,-2360,1398,1.10616,2.03514,-8.60507,0.30518,47.72949,6.65283,-150,90,-36
2024-09-30 15:00:35.3,1.89305,3.20650,9.49769,2.82526,0.68955,-9.77827,-1.95312,-6.34766,-17.63916,441,-50,430,3833,15653,-2734,1114,3.32806,0.32562,-8.89717,-32.53174,0.18311,26.67236,-150,93,-36
2024-09-30 15:00:35.4,2.11262,1.36298,10.52173,3.61058,0.73744,-10.17093,-1.95312,-6.71387,-17.63916,2717,-480,489,2465,15851,-3095,1241,4.34803,2.34640,-9.81179,-168.57910,30.15137,33.50830,-146,94,-38
2024-09-30 15:00:35.5,-1.36798,-6.71652,8.24072,3.09342,7.07751,-7.43187,-5.12695,-11.10840,-13.24463,569,-260,1219,791,15863,-3866,1113,3.37116,6.59866,-4.71675,-3.23486,-18.43262,45.22705,-143,96,-44
2024-09-30 15:00:35.6,2.46548,-0.70944,8.89103,4.59703,0.29689,-8.02565,-6.34766,-12.08496,-13.85498,-40,940,-706,1164,15816,-3712,1772,4.99927,0.26337,-7.52764,1.28174,-58.16650,-43.57910,-145,93,-41
2024-09-30 15:00:35.7,-0.09523,-1.21185,4.68000,1.68558,1.13968,-4.38633,-3.66211,-12.75635,-15.31982,1087,-444,1141,538,15790,-3784,2120,1.68558,-1.23066,-10.74077,-65.61279,23.07129,67.62695,-141,95,-43
2024-09-30 15:00:35.8,-3.97586,2.22923,13.61731,-9.96981,0.15323,-10.33374,-9.03320,-12.45117,-10.49805,1182,-8616,1981,-1488,15122,-5139,-3339,-7.96340,-2.19796,-25.66676,-70.19043,529.11377,124.87793,-145,115,-63
2024-09-30 15:00:35.9,-1.70524,-1.09299,16.70642,-3.53397,-0.00958,-16.45354,-22.21680,-10.43701,3.17383,959,12288,-810,-1552,14834,-6701,-1037,14.30347,-0.41182,-4.13254,-55.54199,-756.65283,-53.16162,-145,108,-53
2024-09-30 15:00:36.0,0.51438,-2.62416,-1.71005,2.07824,2.26021,0.80448,-7.99561,-12.87842,-14.16016,5001,-3264,1775,-3816,14711,-5766,2051,2.60498,-2.65287,7.19723,-287.10938,187.98828,121.64307,-138,109,-64
2024-09-30 15:00:36.1,-18.44942,24.66127,6.08318,-30.25421,2.79653,-7.90115,-18.12744,-12.93945,-4.45557,2364,9655,-4408,-2616,13679,-8463,1685,-20.15032,-5.79417,-9.68729,-132.38525,-601.68457,-269.10400,-145,105,-45
2024-09-30 15:00:36.2,-0.42150,3.34193,6.31228,-2.03993,-0.37351,-6.84766,-9.27734,-8.17871,-16.96777,-2102,-2832,1576,1207,13241,-9515,1058,-0.69913,-0.17239,-8.83013,112.73193,177.73438,90.88135,-159,104,-45
2024-09-30 15:00:36.3,4.56526,-6.54421,3.80021,8.64817,-0.08619,-1.81966,-12.26807,-1.34277,-17.45605,2817,-2157,-8336,2937,13860,-8204,642,14.43276,-0.63209,1.04870,-170.95947,152.34375,-507.01904,-153,104,-40
2024-09-30 15:00:36.4,0.58538,4.20406,2.18647,-1.55150,-3.51481,-2.83484,-10.92529,-8.17871,-16.29639,1170,-145,-4084,1483,15867,-3612,-1200,-0.90025,-7.69524,4.84125,-85.44922,-11.65771,-231.62842,-143,102,-43
2024-09-30 15:00:36.5,-1.89795,0.97727,13.13422,-0.33520,0.70871,-13.28350,-5.55420,-13.24463,-12.93945,1476,2688,427,835,16167,-2328,980,-0.27295,-1.31686,-15.66343,-118.46924,-153.80859,34.91211,-140,93,-44
