Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-17 13:36:54.0,0.21369,1.12555,8.75128,-1.07264,3.23708,-8.14058,-9.46045,19.89746,-4.57764,1012,-99,-107,-233,-3998,15724,2270,-1.17320,1.60896,-7.84847,-58.83789,4.88281,-9.76562,60,79,65
2024-05-17 13:36:54.1,1.49017,4.64803,10.03874,-3.74467,4.81731,-9.34730,-10.92529,20.69092,-6.83594,1042,250,-213,-38,-3860,15879,1181,-3.83565,6.52683,-9.58673,-60.79102,-15.31982,-13.36670,60,78,70
2024-05-17 13:36:54.2,0.21448,3.97586,8.40460,-2.34640,4.67365,-7.69045,-10.43701,19.89746,-8.30078,-546,-117,35,-245,-4335,15738,1372,-2.42302,2.89709,-8.58113,35.40039,8.23975,0.42725,60,81,67
2024-05-17 13:36:54.3,1.06171,1.69622,9.25241,-1.94416,2.97849,-8.77267,-10.80322,19.22607,-7.50732,-210,-18,539,-224,-3851,15825,1768,-1.64248,3.88353,-9.27068,14.09912,2.68555,32.28760,61,79,65
2024-05-17 13:36:54.4,-0.52801,0.03403,9.69098,-0.04789,2.77737,-9.29941,-9.33838,20.26367,-7.56836,-549,-286,-745,-111,-3975,15745,2174,0.40224,3.08863,-9.00252,35.15625,20.08057,-44.18945,59,81,64
2024-05-17 13:36:54.5,-1.37141,-1.54195,9.69549,1.05349,2.51879,-9.52926,-11.47461,19.22607,-5.61523,-740,-80,-934,17,-4700,15466,2674,1.47967,2.68160,-8.88281,46.81396,8.17871,-55.84717,60,83,63
2024-05-17 13:36:54.6,1.49312,-0.31118,8.78619,-1.78135,1.79093,-8.55239,-12.93945,18.43262,-3.41797,-32,655,-806,-224,-5572,15133,2887,-1.62812,0.79011,-8.00171,6.04248,-37.90283,-49.62158,61,86,60
2024-05-17 13:36:54.7,2.87090,2.69232,8.31781,-4.10860,2.25063,-7.92030,-13.73291,17.76123,-6.04248,1260,918,-62,-659,-5946,15101,2145,-3.98409,2.30809,-7.30258,-71.22803,-57.37305,-6.34766,64,85,66
2024-05-17 13:36:54.8,0.62265,3.12951,7.32083,-2.47090,2.87314,-7.02963,-13.36670,17.33398,-7.20215,717,249,-1082,-780,-6479,14986,1129,-2.16444,3.01680,-7.50848,-39.24561,-14.58740,-66.28418,67,83,70
2024-05-17 13:36:54.9,-0.74151,3.14001,9.03323,-2.04951,3.95536,-8.49493,-15.80811,15.80811,-9.03320,-718,-445,-674,-600,-7239,14635,1221,-2.00162,2.83484,-8.74873,44.67773,29.66309,-39.55078,67,85,68
2024-05-17 13:36:55.0,0.28931,2.40546,8.82620,-2.31767,3.50524,-8.13100,-15.68604,15.13672,-6.83594,-1104,193,241,-773,-7210,14548,2052,-2.49006,2.70076,-7.81495,68.54248,-7.87354,15.13672,66,88,64
2024-05-17 13:36:55.1,3.68841,2.21099,7.95004,-3.70636,2.03993,-7.98734,-15.01465,16.60156,-6.04248,-1683,758,690,-1776,-6720,14538,2962,-3.62495,1.18278,-7.38398,103.33252,-41.87012,41.93115,64,87,62
