Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-06-01 12:20:34.0,-2.24433,5.52507,-0.55253,3.17961,-2.58583,-4.36718,10.49805,4.39453,-20.38574,2147.0,-26.0,238.0,-1470.0,-4822.0,-9158.0,12616.0,3.00244,-1.53234,-3.92663,-108.33740,4.45557,25.26855,-341.0,61.0,-105.0
2024-06-01 12:20:34.1,1.18214,2.71016,-1.95228,0.60336,0.97687,-3.35200,10.43701,0.36621,-18.79883,-592.0,-228.0,509.0,-1766.0,-4901.0,-8736.0,12845.0,0.97208,0.65603,-3.47650,31.37207,18.37158,28.74756,-339.0,60.0,-105.0
2024-06-01 12:20:34.2,-4.55025,17.50020,9.74021,-2.26978,-13.39843,-15.40005,10.43701,0.97656,-20.69092,-2982.0,-1994.0,1110.0,-3391.0,-4255.0,-9941.0,11832.0,0.17239,-12.60353,-19.48471,185.60791,123.29102,54.19922,-345.0,63.0,-104.0
2024-06-01 12:20:34.3,-1.76889,12.08193,2.39850,-1.34080,-6.26346,-10.66894,5.85938,3.96729,-22.33887,1551.0,-668.0,-1439.0,-3689.0,-3422.0,-9099.0,12662.0,-0.63688,-5.91389,-10.99935,-95.82520,34.79004,-78.55225,-341.0,69.0,-104.0
2024-06-01 12:20:34.4,-2.88424,0.15534,-3.59113,4.12775,1.24503,-1.62812,3.66211,0.97656,-21.85059,1636.0,-492.0,-551.0,-2791.0,-2758.0,-7512.0,14022.0,4.28099,0.88110,-1.98247,-104.55322,25.32959,-29.17480,-335.0,70.0,-103.0
2024-06-01 12:20:34.5,3.17070,4.07755,-1.94620,-2.62414,0.86194,-4.77900,1.83105,-1.46484,-22.94922,-2002.0,108.0,-1901.0,-2215.0,-2182.0,-8239.0,13816.0,-1.70473,2.56189,-5.58827,115.47852,-3.54004,-119.75098,-337.0,71.0,-102.0
2024-06-01 12:20:34.6,-2.88924,17.77048,8.89348,2.69118,-11.98101,-15.88849,1.83105,3.11279,-22.94922,-2813.0,-229.0,-3862.0,-227.0,-611.0,-10545.0,12522.0,7.84847,-13.11112,-20.57171,155.39551,18.49365,-243.16406,-346.0,74.0,-106.0
2024-06-01 12:20:34.7,-7.88228,8.56641,7.95750,9.44307,-6.82851,-7.93946,-2.13623,7.50732,-21.85059,270.0,-324.0,-589.0,1221.0,1342.0,-10942.0,12059.0,10.15657,-7.91551,-7.84847,-19.16504,19.83643,-32.83691,-346.0,79.0,-107.0
2024-06-01 12:20:34.8,3.27436,7.34682,1.79105,-2.95934,-4.16606,-6.46458,-4.15039,7.32422,-22.03369,1769.0,-495.0,-866.0,1203.0,2114.0,-10182.0,12603.0,-2.51400,-5.43503,-7.14455,-104.00391,23.92578,-46.56982,-345.0,83.0,-105.0
2024-06-01 12:20:34.9,0.47780,6.12535,-1.90354,-1.90585,-0.41182,-6.12938,-5.12695,3.41797,-21.72852,247.0,-1561.0,-1696.0,1329.0,3363.0,-9522.0,12833.0,-0.50759,0.47407,-7.05357,-19.59229,93.38379,-106.75049,-341.0,85.0,-106.0
2024-06-01 12:20:35.0,-5.31696,8.45334,2.63112,3.95536,-1.54192,-9.41434,-10.13184,2.68555,-20.56885,-1039.0,-1475.0,-2212.0,2040.0,5423.0,-9480.0,12041.0,6.33528,-2.26500,-8.93069,54.50439,87.76855,-138.12256,-342.0,91.0,-110.0
2024-06-01 12:20:35.1,-3.83826,7.36486,6.20361,5.62179,-2.56668,-8.32254,-14.03809,2.68555,-18.73779,-1544.0,-9.0,-1901.0,3389.0,6680.0,-9631.0,10935.0,6.41190,-4.49168,-8.03523,84.53369,-4.69971,-104.49219,-339.0,94.0,-112.0
2024-06-01 12:20:35.2,-0.39316,10.49084,4.83034,2.49964,-3.72551,-10.64979,-13.91602,3.17383,-18.79883,-812.0,279.0,-832.0,4380.0,6985.0,-9754.0,10263.0,3.13173,-4.43901,-10.71683,47.91260,-17.94434,-48.52295,-340.0,94.0,-113.0
2024-06-01 12:20:35.3,1.45104,10.55527,1.47556,-0.89067,-3.23708,-10.21882,-13.91602,3.17383,-18.55469,75.0,-78.0,-403.0,4883.0,7060.0,-9703.0,10030.0,-0.33999,-3.55312,-11.87566,-5.49316,8.66699,-24.16992,-340.0,93.0,-113.0
2024-06-01 12:20:35.4,2.85580,10.30206,4.35598,1.00560,-6.52204,-9.47180,-14.64844,2.50244,-19.22607,1518.0,-421.0,-271.0,4642.0,7545.0,-9237.0,10229.0,3.60580,-6.20599,-9.47659,-103.45459,26.18408,-15.38086,-337.0,96.0,-115.0
2024-06-01 12:20:35.5,-3.13608,5.96217,1.94041,1.77177,-0.82363,-6.73274,-14.16016,-0.36621,-18.43262,2136.0,-99.0,347.0,3632.0,8278.0,-8089.0,11013.0,1.28813,-0.40224,-6.84766,-116.88232,0.48828,28.86963,-331.0,96.0,-116.0
2024-06-01 12:20:35.6,-2.78166,5.03295,-2.48039,-2.22190,0.39266,-5.84206,-14.40430,-3.96729,-15.38086,713.0,-110.0,-481.0,2972.0,8580.0,-7307.0,11515.0,-1.51319,0.73744,-6.06233,-29.90723,1.46484,-32.77588,-327.0,99.0,-118.0
2024-06-01 12:20:35.7,-3.34605,8.08195,1.09064,0.89067,-1.98247,-8.54282,-14.52637,-4.88281,-15.38086,-1289.0,392.0,-696.0,3641.0,8651.0,-7205.0,11332.0,2.46612,-3.03596,-10.02727,87.89062,-20.81299,-44.98291,-329.0,96.0,-116.0
2024-06-01 12:20:35.8,-0.64236,11.64111,3.43824,2.06866,-5.13335,-10.82218,-13.06152,-3.47900,-17.63916,-773.0,-269.0,-363.0,4671.0,8547.0,-7704.0,10687.0,2.97370,-5.42067,-11.28188,30.88379,17.63916,-15.74707,-329.0,96.0,-114.0
2024-06-01 12:20:35.9,-2.67702,10.50173,2.09821,1.21630,-2.02078,-10.78387,-13.06152,-2.68555,-17.63916,-400.0,-415.0,72.0,4794.0,8653.0,-7961.0,10354.0,2.18359,-1.86276,-11.66018,26.61133,29.47998,7.01904,-333.0,97.0,-116.0
2024-06-01 12:20:36.0,-3.69753,11.50479,3.71107,2.42302,-1.33122,-12.33537,-14.83154,-2.68555,-16.47949,-749.0,-5.0,286.0,4770.0,8582.0,-8449.0,10032.0,3.30412,-1.65206,-12.52691,46.20361,5.67627,14.83154,-335.0,98.0,-117.0
2024-06-01 12:20:36.1,0.45348,9.10806,4.59919,2.21232,-4.82688,-8.72478,-15.86914,-2.01416,-16.11328,790.0,-50.0,285.0,4506.0,8760.0,-8453.0,9997.0,3.73988,-7.28821,-9.04083,-42.29736,5.12695,14.64844,-332.0,97.0,-117.0
