Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-09-30 15:01:20.0,1.78154,-1.91599,7.48058,3.44777,3.21792,-6.36880,9.94873,-13.18359,-13.67188,230,207,-881,463,15882,2728,2922,5.35841,6.94822,-5.11899,-7.62939,-11.29150,-58.59375,-143,77,-45
2024-09-30 15:01:20.1,0.69277,-0.10523,8.51620,3.49566,1.72389,-7.60426,11.41357,-13.54980,-12.57324,-271,122,404,862,15825,2798,3069,3.34721,-0.11493,-2.78695,13.67188,-7.50732,17.51709,-142,74,-43
2024-09-30 15:01:20.2,-1.04807,-1.54009,10.25165,2.12613,3.26581,-9.66334,10.98633,-13.18359,-13.67188,-475,-76,-149,1214,15773,2822,3195,3.01201,-0.50759,-5.62179,19.10400,7.01904,-15.13672,-145,74,-42
2024-09-30 15:01:20.3,-1.13359,-1.84342,10.67933,1.84839,4.06071,-9.94108,11.41357,-12.75635,-14.03809,-428,-147,232,1597,15761,2821,3087,2.14528,8.29860,-8.64817,19.40918,9.21631,11.71875,-145,75,-41
2024-09-30 15:01:20.4,-0.83595,1.47056,8.65379,2.56668,0.88110,-8.38958,10.92529,-12.08496,-15.50293,-238,-12,102,1894,15748,2747,3049,3.22271,2.20753,-7.87242,12.87842,1.46484,3.47900,-146,75,-41
2024-09-30 15:01:20.5,0.10209,0.13524,9.50014,3.01680,2.83484,-8.55239,10.92529,-10.25391,-14.83154,-151,-108,-1,2113,15737,2756,2953,2.94976,2.99765,-7.83890,8.05664,6.22559,-1.77002,-148,75,-41
2024-09-30 15:01:20.6,-0.07336,-0.15917,9.71991,2.71991,3.43820,-8.67690,9.82666,-10.62012,-15.86914,-484,-48,-57,2405,15704,2739,2920,2.53794,3.28017,-7.63299,29.05273,1.52588,-4.63867,-148,76,-40
2024-09-30 15:01:20.7,-0.14760,0.14642,9.15444,2.58583,3.50524,-8.05438,10.31494,-9.52148,-17.33398,-590,-13,-10,2937,15613,2654,2998,2.74864,3.73988,-7.03442,29.84619,-0.12207,-2.13623,-150,74,-39
2024-09-30 15:01:20.8,-0.06855,0.00745,8.54945,2.47090,3.64889,-7.32652,10.98633,-8.78906,-17.33398,-144,42,3,3186,15553,2617,3088,2.58583,3.81649,-6.71837,3.29590,-0.48828,-0.42725,-150,75,-35
2024-09-30 15:01:20.9,-0.53723,0.14848,8.49453,2.03036,3.26581,-7.59468,10.98633,-8.48389,-17.76123,188,-59,10,3068,15597,2606,2994,2.35119,2.63850,-6.09107,-15.25879,3.23486,1.46484,-151,75,-39
