Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-06-02 15:36:52.0,-1.47762,-1.76781,9.85515,7.49891,4.17564,-5.36320,18.73779,13.18359,2.62451,-591,149,-84,6367,5537,-13878,-2154,7.62341,4.85083,-5.48292,37.10938,-6.10352,-4.08936,232,-47,-126
2024-06-02 15:36:52.1,0.24782,-2.12057,9.64685,6.93386,3.54354,-6.08149,18.31055,13.36670,4.94385,-662,340,-150,6731,5452,-13661,-2602,6.99132,4.10860,-6.37838,41.87012,-18.06641,-8.23975,230,-44,-129
2024-06-02 15:36:52.2,-1.37622,-1.46762,10.27067,7.65214,5.37278,-4.70238,18.73779,13.06152,5.73730,-397,437,-324,6988,4953,-13590,-3222,7.73834,5.97135,-5.28180,25.75684,-24.84131,-19.40918,232,-44,-129
2024-06-02 15:36:52.3,-1.29413,-0.48133,8.92153,6.11980,5.43982,-3.80213,17.63916,13.73291,8.30078,512,266,-740,6852,4231,-13719,-3919,6.56035,5.96656,-3.05511,-27.64893,-16.90674,-45.04395,228,-41,-132
2024-06-02 15:36:52.4,-1.57314,-0.67796,8.85258,6.09107,5.31532,-3.99367,16.29639,15.62500,8.85010,1277,610,-1075,6491,4488,-13850,-3784,5.95220,4.75027,-4.68801,-73.05908,-38.75732,-67.93213,227,-40,-130
2024-06-02 15:36:52.5,-0.92853,-1.07789,6.98043,4.89392,3.42862,-3.87875,14.64844,18.12744,6.10352,960,-120,-68,6108,4387,-14126,-3510,4.64492,3.13173,-4.75027,-56.88477,5.24902,-7.50732,224,-40,-130
2024-06-02 15:36:52.6,-0.78289,0.19094,7.64720,4.35760,4.13733,-4.79815,14.16016,18.92090,4.63867,1620,317,-684,5600,4082,-14554,-2929,4.42464,5.09504,-4.74548,-92.16309,-18.00537,-36.92627,222,-38,-126
2024-06-02 15:36:52.7,-2.95112,1.27432,7.29562,4.93223,5.10462,-3.62974,12.75635,19.10400,1.52588,1333,-253,-232,5118,4158,-14836,-2201,4.71196,4.56351,-4.47253,-78.49121,8.54492,-23.92578,223,-38,-123
2024-06-02 15:36:52.8,-1.18037,0.54713,4.71001,2.80610,2.24105,-3.31369,11.96289,19.59229,-2.44141,1696,-321,-64,4451,3936,-15217,-1257,2.56189,2.00641,-3.31369,-101.50146,18.24951,-8.05664,221,-37,-117
2024-06-02 15:36:52.9,1.17811,0.22860,5.50045,1.66642,0.39266,-5.36320,12.08496,19.59229,-5.85938,1789,364,-480,4239,3907,-15336,-56,2.03036,-0.21070,-7.18765,-104.06494,-18.06641,-27.46582,222,-38,-110
2024-06-02 15:36:53.0,0.46485,-0.05923,9.19171,4.00325,-0.22985,-8.28423,10.98633,18.61572,-8.54492,1012,-345,-59,3886,3750,-15442,910,3.89790,-0.39745,-8.38958,-42.90771,20.81299,-9.33838,225,-35,-106
2024-06-02 15:36:53.1,1.19871,-0.94981,13.99145,6.00487,-1.40784,-12.65141,10.92529,18.12744,-11.47461,-18,455,-566,3896,3399,-15522,880,7.31215,-0.66082,-15.62991,-3.35693,-32.83691,-45.22705,224,-37,-106
