Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-09-30 14:23:22.0,-1.18233,1.06278,7.32720,2.16444,-0.45970,-7.16371,-7.50732,-11.41357,-17.76123,-458,-51,-58,1109,13716,-7940,4002,2.30809,-0.91462,-6.34486,28.32031,-2.74658,-3.96729,-145,98,-44
2024-09-30 14:23:22.1,-1.11868,1.43614,10.15083,3.62016,-0.22985,-9.65377,-7.08008,-11.10840,-17.94434,-1517,655,933,1873,13404,-8365,3911,3.91705,-1.38390,-8.99773,85.08301,-40.71045,47.54639,-148,96,-39
2024-09-30 14:23:22.2,0.66737,1.64356,10.43720,4.51084,-1.05349,-9.51969,-6.04248,-6.71387,-20.87402,-1167,155,1145,2837,12503,-9509,3693,5.10941,0.22027,-9.25631,72.81494,-13.73291,71.65527,-154,96,-37
2024-09-30 14:23:22.3,0.62049,0.21114,10.55116,5.73671,-0.16281,-8.87802,-7.08008,-4.94385,-21.24023,-162,154,-174,3198,12356,-9680,3440,5.98572,-1.05827,-7.54200,9.58252,-8.85010,-13.79395,-156,94,-35
2024-09-30 14:23:22.4,0.65697,-0.17035,9.74659,5.82291,-0.16281,-7.84368,-6.04248,-4.57764,-21.17920,-337,293,518,3383,12167,-9809,3569,6.18684,-0.76617,-6.38796,20.50781,-20.44678,31.79932,-157,95,-36
2024-09-30 14:23:22.5,0.40728,-0.05188,7.81294,4.84604,-0.20112,-6.13895,-5.61523,-3.47900,-22.21680,-126,295,872,3646,11647,-10244,3815,5.01364,-0.73744,-5.57869,4.08936,-14.22119,54.38232,-159,91,-36
2024-09-30 14:23:22.6,-0.25273,0.79476,9.93488,5.20039,-0.16281,-8.50451,-5.37109,-2.80762,-22.64404,-32,-452,1097,3299,11157,-10870,3864,5.64094,-0.81406,-7.04878,0.61035,24.84131,68.05420,-159,95,-36
2024-09-30 14:23:22.7,-0.52183,1.17507,9.16876,4.60661,-0.29689,-8.02565,-5.55420,-2.01416,-22.64404,-652,774,1291,3267,10415,-11513,4092,5.09983,-0.01437,-6.64175,45.59326,-51.87988,73.36426,-159,92,-34
2024-09-30 14:23:22.8,-0.08277,0.06041,9.70844,6.34007,-0.72786,-7.31694,-3.78418,-0.18311,-22.21680,-1210,631,1014,4097,9351,-12145,4090,7.06315,-0.47407,-7.95861,70.73975,-30.76172,54.32129,-166,86,-33
2024-09-30 14:23:22.9,-0.08669,-1.25510,7.99986,5.80375,-0.63209,-5.61221,-2.99072,2.68555,-21.85059,-42,-1224,-309,3984,9183,-12517,3401,6.17247,-1.26897,-4.29056,-8.17871,71.89941,-16.41846,-167,92,-37
2024-09-30 14:23:23.0,-1.06200,-0.71895,13.12814,7.47018,-0.17239,-10.87006,-5.92041,1.64795,-21.85059,249,-1115,219,3015,9519,-12615,3097,7.37919,-0.10535,-7.94903,-3.78418,59.75342,13.06152,-166,95,-39
2024-09-30 14:23:23.1,-0.21320,0.02422,5.28048,2.53794,-0.04789,-4.63534,-8.05664,2.01416,-20.38574,-464,127,262,2972,9440,-12773,2712,2.37513,-0.70871,-3.69199,25.08545,-6.16455,20.20264,-166,97,-38
