Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-09-30 14:12:02.0,0.43504,-0.79966,8.97566,3.51481,-0.85237,-8.26508,-6.04248,6.34766,-19.53125,12,68,-22,2458,7933,-14047,1460,3.74945,-1.14447,-7.42708,-2.68555,-5.37109,-3.05176,-170,96,-38
2024-09-30 14:12:02.1,0.38502,-0.56979,9.77081,3.65847,-0.80448,-9.05041,-6.04248,7.01904,-19.53125,131,2,14,2437,7934,-14040,1555,3.92663,-0.72786,-8.15015,-9.52148,-1.03760,0.42725,-171,95,-39
2024-09-30 14:12:02.2,-0.31520,-0.42572,9.84584,3.85959,-0.25858,-9.06956,-5.73730,7.01904,-19.22607,102,-97,-45,2332,8027,-13995,1648,4.06550,-0.73265,-8.00650,-8.42285,5.37109,-4.21143,-171,97,-42
2024-09-30 14:12:02.3,0.13298,-0.24312,9.54927,3.39989,-0.61294,-8.90675,-6.40869,6.34766,-19.22607,44,-75,103,2312,7989,-14014,1695,3.64889,-0.78054,-7.88199,-4.33350,3.78418,5.31006,-169,98,-41
2024-09-30 14:12:02.4,0.00382,-0.30068,9.44581,3.55312,-0.63209,-8.73436,-5.37109,6.71387,-19.89746,200,100,-131,2324,8017,-13981,1820,3.78297,-0.92419,-7.94903,-13.85498,-7.20215,-8.72803,-170,97,-38
2024-09-30 14:12:02.5,-0.14691,-0.07865,8.77148,3.20834,-0.49801,-8.15015,-5.37109,6.34766,-19.53125,100,-110,53,2250,8055,-13954,1943,3.39031,-0.60336,-7.18286,-7.99561,6.04248,2.25830,-168,96,-39
2024-09-30 14:12:02.6,-0.26773,-0.89155,9.41688,4.13733,-0.76617,-8.47578,-6.04248,6.34766,-19.89746,-28,39,-182,2264,8094,-13936,1895,4.41028,-0.89546,-7.44623,-0.67139,-3.05176,-12.14600,-169,95,-41
2024-09-30 14:12:02.7,-0.40670,-0.55831,9.34470,3.94579,-0.47886,-8.48535,-5.73730,6.71387,-19.77539,13,-64,-2,2278,8184,-13875,1936,4.12296,-1.01039,-7.70960,-2.74658,3.54004,-0.54932,-170,97,-40
2024-09-30 14:12:02.8,0.06885,-0.09856,9.41237,3.34242,-0.68955,-8.77267,-7.20215,6.34766,-19.40918,-42,51,9,2262,8101,-13930,1911,3.59622,-0.68955,-7.89636,1.15967,-3.90625,-1.03760,-170,96,-39
2024-09-30 14:12:02.9,0.11180,-0.67551,9.03440,3.72551,-0.91941,-8.20762,-6.04248,5.92041,-20.20264,42,0,-25,2339,8142,-13894,1903,3.92663,-1.21151,-7.38877,-4.51660,-0.36621,-1.95312,-168,97,-39
2024-09-30 14:12:03.0,0.07620,-0.15485,9.27183,3.37116,-0.70871,-8.60986,-6.04248,6.71387,-19.77539,64,-49,116,2294,8095,-13927,1923,3.56749,-0.63209,-7.87242,-5.79834,2.56348,5.61523,-168,97,-39
2024-09-30 14:12:03.1,-0.07149,-0.43396,9.32018,3.64889,-0.77575,-8.55239,-4.57764,6.34766,-20.20264,56,-10,-71,2239,8103,-13926,1953,3.90269,-1.11574,-7.67608,-5.49316,-0.54932,-4.63867,-168,98,-42
2024-09-30 14:12:03.2,-0.13034,-0.15456,9.33666,3.48608,-0.66082,-8.63859,-6.83594,6.34766,-19.40918,69,-5,76,2235,8075,-13934,2017,3.74467,-0.45970,-7.39356,-5.92041,-1.89209,2.50244,-169,96,-40
2024-09-30 14:12:03.3,-0.18221,-0.39973,9.21995,3.76382,-0.69913,-8.39916,-6.04248,6.34766,-19.40918,21,-17,-127,2315,8131,-13883,2057,3.88353,-1.04391,-7.68566,-2.74658,1.34277,-7.93457,-171,97,-40
2024-09-30 14:12:03.4,0.42660,-0.06041,9.32312,3.17004,-0.96729,-8.72478,-6.40869,6.34766,-20.20264,-189,-121,138,2311,8110,-13914,1932,3.47172,-1.02954,-7.75749,7.56836,5.67627,6.34766,-170,98,-39
2024-09-30 14:12:03.5,0.10454,-0.43886,9.60341,3.73509,-0.91941,-8.81098,-7.20215,5.55420,-19.77539,181,78,-98,2296,8143,-13892,1968,4.00325,-1.15405,-7.75270,-14.64844,-5.85938,-6.16455,-171,97,-41
2024-09-30 14:12:03.6,-0.79476,-0.26469,9.16915,3.85001,-0.22027,-8.36085,-6.40869,6.34766,-20.56885,154,-119,68,2192,8164,-13873,2128,3.97931,-0.29210,-7.21638,-8.91113,6.95801,4.15039,-171,95,-40
2024-09-30 14:12:03.7,-0.21781,-0.23860,9.29164,3.64889,-0.55547,-8.53324,-6.83594,6.71387,-19.77539,-290,85,-107,2306,8166,-13870,2018,3.95536,-0.75181,-7.64256,14.46533,-7.62939,-9.64355,-169,96,-40
2024-09-30 14:12:03.8,0.14965,-0.50339,9.01450,3.67762,-0.80448,-8.20762,-6.04248,5.55420,-19.10400,-3,-23,-58,2448,8222,-13825,1926,3.81171,-0.87152,-7.75749,-0.91553,2.80762,-4.45557,-169,98,-41
2024-09-30 14:12:03.9,0.29960,-0.18133,9.52554,3.47650,-0.67998,-8.84929,-6.40869,6.71387,-19.77539,-238,-51,18,2459,8221,-13841,1797,3.73509,-0.79490,-7.69045,12.32910,2.13623,-0.18311,-171,99,-41
2024-09-30 14:12:04.0,0.30470,-0.27970,9.51632,3.61058,-0.63209,-8.79182,-6.40869,7.38525,-20.20264,-52,31,-136,2546,8235,-13823,1753,3.82128,-0.85715,-8.00171,0.85449,-2.31934,-9.46045,-169,96,-40
2024-09-30 14:12:04.1,-0.05237,-0.23213,9.48670,3.76382,-0.31605,-8.70563,-5.73730,6.34766,-19.10400,47,88,43,2565,8268,-13794,1798,4.00804,-0.60336,-7.66172,-4.69971,-6.65283,2.13623,-171,95,-41
2024-09-30 14:12:04.2,-0.10964,-0.29421,9.59546,3.94579,-0.38309,-8.74394,-6.40869,6.71387,-19.40918,62,-52,59,2588,8199,-13820,1880,4.22831,-0.31126,-7.95861,-5.61523,2.80762,2.13623,-171,96,-39
2024-09-30 14:12:04.3,-0.29460,-0.26077,9.30616,3.83086,-0.28731,-8.48535,-6.83594,6.34766,-19.10400,235,-128,-122,2482,8295,-13773,1944,4.06550,-0.55069,-7.47496,-16.66260,7.26318,-7.38525,-173,97,-42
2024-09-30 14:12:04.4,-0.36933,0.24066,9.77297,3.63932,-0.17239,-9.07914,-6.40869,6.34766,-19.40918,129,75,53,2413,8343,-13737,2075,3.80213,-0.58421,-8.38000,-8.78906,-4.69971,3.54004,-172,97,-41
2024-09-30 14:12:04.5,-0.14622,0.47407,9.61684,3.29454,-0.37351,-9.04083,-6.83594,6.34766,-19.10400,32,61,155,2373,8232,-13800,2145,3.51960,-0.23464,-8.16931,-3.29590,-5.24902,7.14111,-170,98,-41
2024-09-30 14:12:04.6,-0.36963,0.02158,9.22240,3.63932,-0.32562,-8.47578,-5.85938,5.92041,-20.56885,-97,-31,-63,2408,8226,-13799,2134,3.90748,-0.45013,-7.63778,4.76074,1.52588,-5.18799,-171,98,-39
2024-09-30 14:12:04.7,-0.38159,-0.45093,9.38069,4.10860,-0.33520,-8.44704,-6.89697,5.92041,-20.20264,-196,-18,-117,2514,8276,-13771,1995,4.44380,-0.51238,-7.58510,9.52148,0.48828,-8.48389,-169,97,-38
2024-09-30 14:12:04.8,-0.27195,-0.58695,9.53858,4.35760,-0.29689,-8.50451,-6.40869,6.71387,-19.10400,-126,17,-144,2696,8338,-13710,1919,4.64971,-0.48365,-7.55637,4.94385,-2.13623,-10.00977,-169,98,-39
2024-09-30 14:12:04.9,-0.05364,-0.37355,9.67225,4.26183,-0.27774,-8.68647,-7.32422,6.34766,-19.77539,-74,28,-109,2829,8407,-13643,1905,4.55872,-0.52674,-7.84847,2.74658,-2.13623,-7.20215,-171,94,-42
2024-09-30 14:12:05.0,0.18829,0.00137,10.13269,4.06071,-0.30647,-9.28026,-7.56836,7.01904,-19.40918,95,50,132,2855,8395,-13647,1891,4.27141,-0.62730,-8.21240,-7.69043,-3.90625,7.32422,-170,98,-39
2024-09-30 14:12:05.1,0.07002,0.26293,8.33438,3.14130,-0.28731,-7.71918,-6.53076,5.92041,-19.40918,298,-121,-67,2718,8390,-13651,2073,3.31848,-0.33041,-6.60344,-19.95850,6.34766,-4.57764,-171,97,-42
2024-09-30 14:12:05.2,-0.05276,0.51850,9.48680,3.39989,-0.24901,-8.86844,-6.53076,5.92041,-19.77539,44,-57,-31,2607,8462,-13615,2161,3.46214,-0.22506,-7.53243,-4.15039,2.38037,-3.05176,-169,96,-40
2024-09-30 14:12:05.3,0.02167,0.45191,9.73933,3.54354,-0.26816,-9.07914,-6.89697,5.55420,-20.87402,51,37,-57,2654,8532,-13569,2116,3.61537,-0.53632,-7.91072,-6.10352,-2.80762,-4.02832,-168,96,-41
2024-09-30 14:12:05.4,-0.03079,0.17829,8.63094,3.31369,-0.22985,-7.96819,-6.10352,5.92041,-20.56885,-259,-106,-105,2654,8570,-13554,2060,3.59622,-0.56984,-7.53243,13.67188,6.28662,-7.56836,-169,98,-40
2024-09-30 14:12:05.5,0.19281,-0.30313,9.58124,3.84044,-0.46928,-8.77267,-7.32422,6.71387,-18.73779,-56,-78,31,2631,8543,-13609,1821,4.19479,-0.19633,-7.59947,1.77002,2.74658,-0.42725,-169,100,-42
2024-09-30 14:12:05.6,0.11817,-0.71042,10.03756,4.39591,-0.45970,-9.04083,-6.89697,6.34766,-17.94434,37,14,-77,2682,8609,-13567,1752,4.67844,-0.85715,-7.76707,-6.34766,-2.07520,-4.51660,-170,99,-41
2024-09-30 14:12:05.7,-0.16544,-0.31118,9.18877,3.92663,-0.18197,-8.31296,-7.32422,5.92041,-19.10400,83,18,107,2671,8597,-13556,1910,3.93621,-0.65603,-7.70960,-6.65283,-0.48828,6.95801,-169,100,-41
2024-09-30 14:12:05.8,0.24370,0.38826,9.38834,3.24665,-0.42139,-8.81098,-7.32422,6.71387,-19.10400,87,126,73,2599,8476,-13632,2005,3.56749,-0.22506,-7.70003,-7.20215,-10.43701,1.46484,-170,99,-42
2024-09-30 14:12:05.9,-0.14289,0.36051,9.20867,3.38073,-0.22027,-8.57155,-6.10352,5.55420,-19.10400,207,-152,155,2547,8483,-13619,2126,3.51481,-0.57463,-7.68566,-14.03809,8.91113,10.62012,-169,97,-42
2024-09-30 14:12:06.0,0.02305,0.49427,9.31057,3.15088,-0.45970,-8.76309,-7.32422,5.92041,-19.10400,106,3,-2,2420,8393,-13689,2175,3.39510,-0.14366,-7.57552,-7.69043,0.24414,3.05176,-170,98,-39
2024-09-30 14:12:06.1,-0.49525,0.09062,9.33499,3.72551,-0.21070,-8.57155,-6.53076,5.55420,-19.40918,167,-5,-71,2401,8488,-13625,2230,3.92663,-0.57463,-7.73355,-12.02393,-0.36621,-5.18799,-167,98,-39
2024-09-30 14:12:06.2,-0.55164,-0.22223,9.54947,4.06071,-0.31605,-8.65774,-6.89697,5.24902,-19.10400,-182,-21,-60,2374,8502,-13622,2224,4.39112,-0.26816,-7.72876,9.09424,0.67139,-5.00488,-169,98,-38
2024-09-30 14:12:06.3,-0.09523,-0.16986,9.05745,3.67762,-0.48843,-8.26508,-7.56836,6.34766,-19.40918,-100,31,-69,2488,8535,-13599,2109,3.84523,-0.93856,-7.38877,4.08936,-2.38037,-5.24902,-168,98,-40
2024-09-30 14:12:06.4,0.29146,0.00951,9.20250,3.39989,-0.74702,-8.52366,-6.89697,5.92041,-19.10400,-17,-60,111,2489,8472,-13645,2068,3.62974,-0.78054,-7.50370,-1.09863,2.86865,5.61523,-170,97,-38
