Time,BNO055_ARX,BNO055_ARY,BNO055_ARZ,BNO055_AX,BNO055_AY,BNO055_AZ,BNO055_GX,BNO055_GY,BNO055_GZ,BNO055_MX,BNO055_MY,BNO055_MZ,BNO055_Q0,BNO055_Q1,BNO055_Q2,BNO055_Q3,MPU9250_AX,MPU9250_AY,MPU9250_AZ,MPU9250_GX,MPU9250_GY,MPU9250_GZ,MPU9250_MX,MPU9250_MY,MPU9250_MZ
2024-05-17 12:24:04.0,2.72497,3.22542,6.64189,-1.20672,6.15811,-4.75027,-16.60156,18.79883,0.85449,419,254,-595,7217,6846,-11841,-5411,-1.43657,5.29137,-5.00885,-23.49854,-12.93945,-33.75244,65,90,51
2024-05-17 12:24:04.1,2.71575,5.49182,7.85933,-2.95934,7.76707,-5.49728,-18.31055,17.76123,0.54932,747,-43,-151,6961,7231,-11903,-5100,-2.95455,7.89157,-6.11501,-41.68701,5.31006,-9.15527,64,95,51
2024-05-17 12:24:04.2,2.42056,3.26622,8.90966,-0.71829,7.64256,-6.08149,-18.73779,16.96777,-0.54932,26,-146,-164,6625,7212,-12126,-5050,-0.87631,7.58989,-6.01924,1.28174,7.87354,-12.08496,66,94,51
2024-05-17 12:24:04.3,2.16803,3.93486,9.11423,-1.19714,8.10227,-6.01445,-19.04297,18.06641,-0.85449,131,60,293,6536,7231,-12196,-4968,-1.08222,8.35606,-6.39754,-2.86865,-0.79346,19.16504,64,93,53
2024-05-17 12:24:04.4,2.66672,2.90768,8.18247,-0.62251,6.83808,-5.94741,-17.57812,18.06641,-1.95312,-392,-470,325,6533,6877,-12371,-5042,-0.70871,7.11103,-6.90512,26.48926,34.72900,19.77539,65,94,53
2024-05-17 12:24:04.5,4.56683,3.35949,8.64987,-1.82924,7.10624,-7.28821,-17.82227,17.76123,-0.06104,-423,-612,216,6306,6308,-12598,-5493,-1.89628,6.83330,-7.38398,25.81787,39.30664,13.97705,63,91,49
2024-05-17 12:24:04.6,3.54297,4.30567,8.67027,-2.31767,8.01607,-6.05276,-16.35742,18.43262,0.85449,436,-1034,936,5889,5741,-13030,-5569,-2.47569,8.38479,-6.00008,-25.51270,62.25586,59.20410,64,90,47
2024-05-17 12:24:04.7,4.23025,0.34354,7.09860,-0.25858,4.22352,-7.10624,-15.31982,18.79883,3.29590,735,-1018,1213,5376,4759,-13755,-5261,0.21549,4.98491,-6.16290,-55.11475,57.25098,70.86182,61,86,48
2024-05-17 12:24:04.8,0.58822,3.60025,8.26269,0.61294,7.58510,-4.86519,-12.45117,20.56885,2.50244,486,-759,1025,4795,4073,-14478,-4387,0.90504,7.83890,-5.36799,-25.39062,49.13330,60.54688,58,84,51
2024-05-17 12:24:04.9,0.96825,4.94567,8.39666,-0.09577,8.40874,-5.01843,-10.92529,20.99609,2.01416,106,-489,720,4367,3416,-14860,-4107,-0.43097,7.75270,-4.67844,-3.47900,29.96826,47.54639,58,81,50
